X,Y,type,time,latitude,longitude,altitude (m),speed (km/h),color,opacity,width,name,desc,horizontal_accuracy,kml_folder,source,vertical_accuracy
170581.1407,708386.224,T,16/08/2023 08:55:08,56.21255703,-5.701242283,69.9,0.7,#ff802f,1,4,D45_Track 1,,3.49814,Day 5,0,2.2558
170583.1067,708385.3732,T,16/08/2023 08:55:19,56.21255035,-5.701209917,68.5,0.2,#ff802f,1,4,D45_Track 1,,4.0668,Day 5,0,3.73396
170585.1873,708384.9959,T,16/08/2023 08:55:26,56.21254797,-5.701176117,70.4,0.3,#ff802f,1,4,D45_Track 1,,4.11191,Day 5,0,5.63781
170587.2866,708384.7134,T,16/08/2023 08:55:30,56.21254645,-5.7011421,72.5,0.5,#ff802f,1,4,D45_Track 1,,3.89166,Day 5,0,2.57629
170589.4374,708383.3485,T,16/08/2023 08:55:36,56.21253525,-5.701106317,70,0.4,#ff802f,1,4,D45_Track 1,,4.13712,Day 5,0,3.66666
170591.2749,708382.3998,T,16/08/2023 08:55:40,56.21252763,-5.701075933,69.4,0.5,#ff802f,1,4,D45_Track 1,,3.7958,Day 5,0,2.99017
170592.981,708380.9138,T,16/08/2023 08:55:55,56.21251513,-5.7010472,67.7,0.2,#ff802f,1,4,D45_Track 1,,3.45566,Day 5,0,2.39019
170594.4936,708379.5464,T,16/08/2023 08:55:57,56.2125036,-5.701021683,68.3,1,#ff802f,1,4,D45_Track 1,,3.43418,Day 5,0,2.7748
170595.2573,708377.3359,T,16/08/2023 08:56:02,56.21248415,-5.701007483,69.9,0.5,#ff802f,1,4,D45_Track 1,,3.32954,Day 5,0,2.83456
170596.1249,708375.2057,T,16/08/2023 08:56:04,56.21246547,-5.700991683,70.8,1.1,#ff802f,1,4,D45_Track 1,,3.35022,Day 5,0,2.47405
170595.8343,708373.0385,T,16/08/2023 08:56:07,56.2124459,-5.700994483,71.5,0.7,#ff802f,1,4,D45_Track 1,,3.36059,Day 5,0,3.00429
170596.6067,708370.9313,T,16/08/2023 08:56:14,56.21242738,-5.700980233,71.1,0.3,#ff802f,1,4,D45_Track 1,,3.86869,Day 5,0,0.866792
170599.1995,708370.0412,T,16/08/2023 08:56:19,56.21242065,-5.70093775,72.2,0.5,#ff802f,1,4,D45_Track 1,,4.23836,Day 5,0,2.00887
170601.2018,708369.8253,T,16/08/2023 08:56:23,56.21241968,-5.70090535,73.6,0.5,#ff802f,1,4,D45_Track 1,,4.26638,Day 5,0,1.24456
170604.0499,708369.5595,T,16/08/2023 08:56:27,56.21241867,-5.7008593,73,0.7,#ff802f,1,4,D45_Track 1,,4.24956,Day 5,0,2.11898
170605.6561,708370.7625,T,16/08/2023 08:56:30,56.21243023,-5.7008345,73,0.7,#ff802f,1,4,D45_Track 1,,4.19469,Day 5,0,1.09795
170607.8016,708370.4542,T,16/08/2023 08:56:35,56.2124285,-5.700799717,72.8,0.4,#ff802f,1,4,D45_Track 1,,4.26315,Day 5,0,1.23877
170609.5549,708368.9211,T,16/08/2023 08:56:39,56.2124156,-5.700770183,72.6,0.6,#ff802f,1,4,D45_Track 1,,4.31918,Day 5,0,1.84999
170611.0603,708367.5764,T,16/08/2023 08:56:45,56.21240427,-5.7007448,75.6,0.3,#ff802f,1,4,D45_Track 1,,4.74924,Day 5,0,4.25821
170611.639,708369.6288,T,16/08/2023 08:57:00,56.21242295,-5.700737267,75,0.1,#ff802f,1,4,D45_Track 1,,5.5037,Day 5,0,2.73606
170612.9421,708371.3021,T,16/08/2023 08:57:03,56.21243858,-5.70071775,73.4,0.7,#ff802f,1,4,D45_Track 1,,5.48628,Day 5,0,1.45214
170614.8103,708372.3694,T,16/08/2023 08:57:09,56.21244905,-5.700688617,73.8,0.4,#ff802f,1,4,D45_Track 1,,6.39643,Day 5,0,2.84394
170616.5857,708370.9187,T,16/08/2023 08:57:16,56.2124369,-5.7006588,75.3,0.3,#ff802f,1,4,D45_Track 1,,5.76843,Day 5,0,2.77894
170616.5743,708368.7221,T,16/08/2023 08:57:21,56.2124172,-5.700657083,77.1,0.4,#ff802f,1,4,D45_Track 1,,5.82247,Day 5,0,4.48338
170617.7669,708366.7417,T,16/08/2023 08:57:40,56.21240002,-5.700636183,79,0.1,#ff802f,1,4,D45_Track 1,,5.36377,Day 5,0,2.19808
170619.2532,708365.388,T,16/08/2023 08:57:44,56.2123886,-5.7006111,77.4,0.5,#ff802f,1,4,D45_Track 1,,5.11673,Day 5,0,1.81097
170621.0953,708366.3731,T,16/08/2023 08:57:49,56.21239832,-5.700582317,74,0.4,#ff802f,1,4,D45_Track 1,,4.76881,Day 5,0,2.74119
170622.102,708368.3913,T,16/08/2023 08:57:56,56.2124169,-5.700567867,76.7,0.3,#ff802f,1,4,D45_Track 1,,4.85994,Day 5,0,1.79166
170622.5138,708370.4248,T,16/08/2023 08:58:00,56.21243533,-5.700563,79.3,0.5,#ff802f,1,4,D45_Track 1,,4.8462,Day 5,0,2.0535
170624.5803,708371.5763,T,16/08/2023 08:58:08,56.21244665,-5.70053075,80.4,0.3,#ff802f,1,4,D45_Track 1,,4.76347,Day 5,0,2.34088
170623.2251,708373.1907,T,16/08/2023 08:58:16,56.21246047,-5.70055395,79.6,0.3,#ff802f,1,4,D45_Track 1,,4.64917,Day 5,0,2.49663
170622.9149,708375.553,T,16/08/2023 08:58:21,56.2124815,-5.700560983,78.8,0.5,#ff802f,1,4,D45_Track 1,,4.73656,Day 5,0,2.64369
170623.2996,708377.5824,T,16/08/2023 08:58:24,56.21249988,-5.70055655,78.7,0.7,#ff802f,1,4,D45_Track 1,,4.7991,Day 5,0,2.18426
170623.315,708379.7566,T,16/08/2023 08:58:28,56.21251938,-5.700558183,79.7,0.5,#ff802f,1,4,D45_Track 1,,4.8121,Day 5,0,1.84772
170625.5171,708379.5958,T,16/08/2023 08:58:59,56.212519,-5.700522617,86.9,0.1,#ff802f,1,4,D45_Track 1,,5.54422,Day 5,0,4.85927
170627.1924,708381.0616,T,16/08/2023 08:59:08,56.21253295,-5.700496933,84.2,0.2,#ff802f,1,4,D45_Track 1,,4.63798,Day 5,0,4.32351
170628.6482,708383.1673,T,16/08/2023 08:59:13,56.21255253,-5.700475333,84.4,0.5,#ff802f,1,4,D45_Track 1,,4.4953,Day 5,0,3.7603
170629.2049,708385.3335,T,16/08/2023 08:59:19,56.21257222,-5.70046825,82.7,0.4,#ff802f,1,4,D45_Track 1,,4.32577,Day 5,0,3.53424
170630.0082,708387.404,T,16/08/2023 08:59:26,56.21259117,-5.700457117,82.9,0.3,#ff802f,1,4,D45_Track 1,,4.34702,Day 5,0,2.66064
170631.672,708389.6958,T,16/08/2023 08:59:32,56.21261252,-5.700432333,83.8,0.5,#ff802f,1,4,D45_Track 1,,4.43748,Day 5,0,3.42152
170633.6998,708390.6107,T,16/08/2023 08:59:36,56.2126217,-5.7004005,85.5,0.6,#ff802f,1,4,D45_Track 1,,4.48963,Day 5,0,2.15469
170636.165,708390.1971,T,16/08/2023 08:59:48,56.21261918,-5.700360483,89.3,0.2,#ff802f,1,4,D45_Track 1,,4.31048,Day 5,0,1.88557
170637.7767,708391.5236,T,16/08/2023 08:59:53,56.21263185,-5.7003357,89.7,0.4,#ff802f,1,4,D45_Track 1,,4.30656,Day 5,0,1.23675
170639.2402,708393.3467,T,16/08/2023 09:00:02,56.2126489,-5.700313733,88.9,0.3,#ff802f,1,4,D45_Track 1,,4.37835,Day 5,0,1.37823
170639.9335,708395.4141,T,16/08/2023 09:00:06,56.21266777,-5.700304367,90.2,0.5,#ff802f,1,4,D45_Track 1,,4.7028,Day 5,0,3.35701
170641.7208,708396.5349,T,16/08/2023 09:00:10,56.21267868,-5.700276583,91.9,0.5,#ff802f,1,4,D45_Track 1,,4.76259,Day 5,0,0.922913
170643.6086,708397.967,T,16/08/2023 09:00:20,56.21269243,-5.70024745,94.3,0.2,#ff802f,1,4,D45_Track 1,,4.45294,Day 5,0,2.52577
170645.3313,708399.1035,T,16/08/2023 09:00:26,56.21270345,-5.700220717,96.7,0.3,#ff802f,1,4,D45_Track 1,,4.34213,Day 5,0,3.16837
170647.4191,708399.6293,T,16/08/2023 09:00:30,56.21270917,-5.700187583,98.7,0.5,#ff802f,1,4,D45_Track 1,,4.33337,Day 5,0,2.94313
170649.4429,708400.2377,T,16/08/2023 09:00:34,56.2127156,-5.70015555,100.8,0.5,#ff802f,1,4,D45_Track 1,,4.47959,Day 5,0,5.9508
170651.6935,708400.1111,T,16/08/2023 09:00:38,56.21271555,-5.700119233,101.5,0.6,#ff802f,1,4,D45_Track 1,,4.69998,Day 5,0,5.30495
170653.9532,708400.2316,T,16/08/2023 09:00:44,56.21271772,-5.700082983,102.2,0.4,#ff802f,1,4,D45_Track 1,,4.63476,Day 5,0,2.02458
170652.3077,708401.7656,T,16/08/2023 09:00:54,56.21273068,-5.700110783,101.7,0.2,#ff802f,1,4,D45_Track 1,,4.73201,Day 5,0,3.25107
170651.4975,708403.9228,T,16/08/2023 09:00:57,56.21274963,-5.700125683,100.5,0.8,#ff802f,1,4,D45_Track 1,,4.75135,Day 5,0,2.39513
170653.1844,708405.6636,T,16/08/2023 09:01:01,56.21276605,-5.70010005,101.6,0.6,#ff802f,1,4,D45_Track 1,,4.82887,Day 5,0,2.80673
170654.5076,708407.9994,T,16/08/2023 09:01:05,56.21278763,-5.700080783,102.3,0.7,#ff802f,1,4,D45_Track 1,,4.96044,Day 5,0,2.33929
170658.8938,708409.5036,T,16/08/2023 09:01:21,56.21280323,-5.700011517,107.6,0.3,#ff802f,1,4,D45_Track 1,,4.65377,Day 5,0,1.45404
170659.1449,708411.7454,T,16/08/2023 09:01:28,56.21282345,-5.700009417,108,0.3,#ff802f,1,4,D45_Track 1,,5.17533,Day 5,0,4.87131
170660.3136,708413.9055,T,16/08/2023 09:01:36,56.21284338,-5.699992483,106.1,0.3,#ff802f,1,4,D45_Track 1,,5.39606,Day 5,0,1.47833
170661.8722,708415.6498,T,16/08/2023 09:01:39,56.21285977,-5.699968917,105,0.8,#ff802f,1,4,D45_Track 1,,5.39188,Day 5,0,1.89987
170664.2269,708416.1702,T,16/08/2023 09:01:45,56.21286557,-5.699931483,102.6,0.4,#ff802f,1,4,D45_Track 1,,5.32599,Day 5,0,11.9221
170663.2032,708418.0355,T,16/08/2023 09:02:01,56.2128818,-5.699949567,103.9,0.1,#ff802f,1,4,D45_Track 1,,5.41078,Day 5,0,2.94077
170661.8949,708419.8681,T,16/08/2023 09:02:13,56.2128976,-5.6999722,108.9,0.2,#ff802f,1,4,D45_Track 1,,6.15323,Day 5,0,4.37561
170660.9172,708417.9464,T,16/08/2023 09:02:24,56.2128799,-5.699986267,106.8,0.2,#ff802f,1,4,D45_Track 1,,5.40974,Day 5,0,3.13057
170660.9646,708420.2918,T,16/08/2023 09:02:31,56.21290095,-5.699987533,107.3,0.3,#ff802f,1,4,D45_Track 1,,5.18795,Day 5,0,5.7873
170662.1262,708422.8984,T,16/08/2023 09:02:35,56.21292488,-5.6999711,108.9,0.7,#ff802f,1,4,D45_Track 1,,5.17536,Day 5,0,4.38991
170666.2603,708422.3917,T,16/08/2023 09:02:42,56.21292233,-5.69990415,112.3,0.6,#ff802f,1,4,D45_Track 1,,4.93403,Day 5,0,5.8404
170668.0785,708420.9856,T,16/08/2023 09:02:47,56.2129106,-5.699873683,114.8,0.5,#ff802f,1,4,D45_Track 1,,4.43103,Day 5,0,5.66409
170670.0394,708422.6782,T,16/08/2023 09:02:56,56.21292672,-5.6998436,114.4,0.3,#ff802f,1,4,D45_Track 1,,4.69483,Day 5,0,6.0179
170671.2427,708424.5967,T,16/08/2023 09:02:59,56.2129445,-5.6998259,113.8,0.8,#ff802f,1,4,D45_Track 1,,4.87341,Day 5,0,5.21865
170672.1096,708426.5968,T,16/08/2023 09:03:05,56.21296285,-5.699813683,113.1,0.4,#ff802f,1,4,D45_Track 1,,4.79021,Day 5,0,5.46889
170672.6235,708428.7185,T,16/08/2023 09:03:09,56.21298212,-5.69980725,113.1,0.5,#ff802f,1,4,D45_Track 1,,4.74789,Day 5,0,4.79284
170674.4898,708429.8841,T,16/08/2023 09:03:11,56.21299347,-5.699778233,113.8,1.1,#ff802f,1,4,D45_Track 1,,4.64099,Day 5,0,5.19275
170675.0261,708431.825,T,16/08/2023 09:03:17,56.21301113,-5.699771283,112,0.3,#ff802f,1,4,D45_Track 1,,4.5349,Day 5,0,4.58843
170676.9301,708433.0578,T,16/08/2023 09:03:23,56.2130231,-5.699741717,113.5,0.4,#ff802f,1,4,D45_Track 1,,4.90897,Day 5,0,5.16632
170679.2372,708432.6917,T,16/08/2023 09:03:34,56.21302093,-5.699704283,111,0.2,#ff802f,1,4,D45_Track 1,,5.21301,Day 5,0,4.64009
170681.2135,708433.5358,T,16/08/2023 09:03:38,56.21302945,-5.699673217,110.9,0.5,#ff802f,1,4,D45_Track 1,,5.45456,Day 5,0,4.71041
170684.0826,708434.1813,T,16/08/2023 09:03:42,56.21303662,-5.699627617,111.2,0.7,#ff802f,1,4,D45_Track 1,,5.50191,Day 5,0,5.89572
170686.2779,708433.1631,T,16/08/2023 09:03:47,56.21302855,-5.699591417,112.8,0.5,#ff802f,1,4,D45_Track 1,,5.52217,Day 5,0,4.82645
170689.2644,708432.9468,T,16/08/2023 09:03:50,56.21302805,-5.699543183,114.5,1,#ff802f,1,4,D45_Track 1,,5.49584,Day 5,0,6.61608
170691.2079,708434.5288,T,16/08/2023 09:03:53,56.21304317,-5.699513283,115.9,0.8,#ff802f,1,4,D45_Track 1,,5.51929,Day 5,0,5.70608
170692.1746,708436.6329,T,16/08/2023 09:03:56,56.2130625,-5.69949955,113.9,0.8,#ff802f,1,4,D45_Track 1,,5.63351,Day 5,0,4.31193
170693.4654,708438.463,T,16/08/2023 09:04:02,56.21307953,-5.699480367,112.6,0.4,#ff802f,1,4,D45_Track 1,,5.8288,Day 5,0,5.47592
170696.0445,708439.0716,T,16/08/2023 09:04:05,56.21308623,-5.6994394,112.9,0.9,#ff802f,1,4,D45_Track 1,,5.78451,Day 5,0,5.44741
170698.1153,708439.0127,T,16/08/2023 09:04:09,56.2130867,-5.699406033,112.8,0.5,#ff802f,1,4,D45_Track 1,,5.59479,Day 5,0,5.86471
170699.8823,708440.0688,T,16/08/2023 09:04:11,56.21309702,-5.699378517,112.6,1,#ff802f,1,4,D45_Track 1,,5.57194,Day 5,0,6.37995
170701.3586,708441.6681,T,16/08/2023 09:04:14,56.21311207,-5.69935615,111.4,0.7,#ff802f,1,4,D45_Track 1,,5.65502,Day 5,0,6.55764
170703.9106,708442.4098,T,16/08/2023 09:04:17,56.21311995,-5.699315733,110.8,0.9,#ff802f,1,4,D45_Track 1,,5.66896,Day 5,0,6.41697
170705.2766,708444.2325,T,16/08/2023 09:04:20,56.21313695,-5.699295333,109.6,0.8,#ff802f,1,4,D45_Track 1,,5.72289,Day 5,0,6.45763
170707.404,708445.8046,T,16/08/2023 09:04:24,56.21315207,-5.699262467,108.6,0.7,#ff802f,1,4,D45_Track 1,,5.70903,Day 5,0,6.24952
170709.6548,708447.0723,T,16/08/2023 09:04:28,56.21316452,-5.69922735,109.4,0.6,#ff802f,1,4,D45_Track 1,,5.76898,Day 5,0,6.03553
170711.6004,708446.5338,T,16/08/2023 09:04:34,56.21316063,-5.699195583,112.7,0.3,#ff802f,1,4,D45_Track 1,,5.63291,Day 5,0,5.86354
170712.1253,708448.5122,T,16/08/2023 09:04:38,56.21317862,-5.69918885,113.8,0.5,#ff802f,1,4,D45_Track 1,,5.8924,Day 5,0,5.84911
170713.2281,708450.7785,T,16/08/2023 09:04:41,56.21319947,-5.699173067,116.5,0.8,#ff802f,1,4,D45_Track 1,,5.89191,Day 5,0,5.77942
170714.4636,708452.5246,T,16/08/2023 09:04:43,56.21321572,-5.6991547,118.2,1.1,#ff802f,1,4,D45_Track 1,,5.85195,Day 5,0,6.29689
170716.3356,708454.2788,T,16/08/2023 09:04:46,56.21323235,-5.6991261,119.9,0.9,#ff802f,1,4,D45_Track 1,,5.8933,Day 5,0,6.05646
170718.7485,708455.4965,T,16/08/2023 09:04:50,56.21324443,-5.699088333,122.8,0.7,#ff802f,1,4,D45_Track 1,,5.84599,Day 5,0,6.30023
170721.2831,708456.7623,T,16/08/2023 09:04:53,56.213257,-5.69904865,124.4,0.9,#ff802f,1,4,D45_Track 1,,5.69694,Day 5,0,6.51432
170723.3882,708458.0355,T,16/08/2023 09:04:56,56.21326943,-5.699015883,126.6,0.8,#ff802f,1,4,D45_Track 1,,5.5691,Day 5,0,7.07963
170724.5489,708460.2028,T,16/08/2023 09:04:58,56.21328942,-5.698999083,127.6,1.2,#ff802f,1,4,D45_Track 1,,5.56002,Day 5,0,6.97484
170726.7856,708461.5549,T,16/08/2023 09:05:01,56.21330262,-5.698964267,128.4,0.9,#ff802f,1,4,D45_Track 1,,5.66831,Day 5,0,7.84834
170728.7883,708462.2146,T,16/08/2023 09:05:04,56.2133095,-5.698932617,128.6,0.7,#ff802f,1,4,D45_Track 1,,5.56337,Day 5,0,7.77052
170730.4567,708463.4578,T,16/08/2023 09:05:21,56.21332145,-5.69890685,123.3,0.1,#ff802f,1,4,D45_Track 1,,7.66491,Day 5,0,8.70554
170730.3282,708461.3935,T,16/08/2023 09:05:34,56.21330288,-5.698907133,124.8,0.2,#ff802f,1,4,D45_Track 1,,6.93689,Day 5,0,6.17743
170729.6151,708463.4696,T,16/08/2023 09:05:48,56.21332115,-5.6989204,123.9,0.2,#ff802f,1,4,D45_Track 1,,6.68219,Day 5,0,6.75437
170731.0727,708462.0439,T,16/08/2023 09:06:01,56.21330907,-5.698895717,125,0.2,#ff802f,1,4,D45_Track 1,,5.49567,Day 5,0,6.07132
170729.129,708460.7273,T,16/08/2023 09:06:12,56.21329633,-5.69892585,125.4,0.2,#ff802f,1,4,D45_Track 1,,6.03191,Day 5,0,10.7286
170728.1175,708462.5708,T,16/08/2023 09:06:19,56.21331237,-5.698943717,121.7,0.3,#ff802f,1,4,D45_Track 1,,7.45477,Day 5,0,6.15213
170730.1364,708461.7573,T,16/08/2023 09:06:38,56.21330605,-5.698910533,126.7,0.1,#ff802f,1,4,D45_Track 1,,6.33353,Day 5,0,7.01031
170729.1651,708459.9915,T,16/08/2023 09:06:48,56.21328975,-5.698924633,124.8,0.2,#ff802f,1,4,D45_Track 1,,6.50314,Day 5,0,5.02756
170730.3552,708458.1373,T,16/08/2023 09:06:55,56.2132737,-5.698903883,126,0.3,#ff802f,1,4,D45_Track 1,,6.53225,Day 5,0,5.36107
170728.3241,708458.5309,T,16/08/2023 09:07:17,56.21327625,-5.6989369,119.3,0.1,#ff802f,1,4,D45_Track 1,,7.1898,Day 5,0,4.21393
170730.4372,708458.9505,T,16/08/2023 09:07:28,56.21328103,-5.698903267,125.6,0.2,#ff802f,1,4,D45_Track 1,,7.5595,Day 5,0,6.25349
170730.65,708461.0014,T,16/08/2023 09:07:37,56.21329952,-5.698901617,125.1,0.2,#ff802f,1,4,D45_Track 1,,8.05165,Day 5,0,5.56327
170732.4843,708459.9157,T,16/08/2023 09:07:47,56.21329067,-5.698871167,129.2,0.2,#ff802f,1,4,D45_Track 1,,8.13429,Day 5,0,5.98531
170732.6261,708457.6974,T,16/08/2023 09:07:55,56.21327085,-5.698866967,132.6,0.3,#ff802f,1,4,D45_Track 1,,8.16525,Day 5,0,6.20401
170734.2827,708459.4353,T,16/08/2023 09:08:04,56.21328723,-5.698841817,131.5,0.3,#ff802f,1,4,D45_Track 1,,7.64034,Day 5,0,6.97226
170735.4702,708461.1751,T,16/08/2023 09:08:07,56.2133034,-5.698824217,130.9,0.7,#ff802f,1,4,D45_Track 1,,7.62819,Day 5,0,7.49977
170737.3741,708463.0604,T,16/08/2023 09:08:13,56.21332122,-5.698795217,129.4,0.4,#ff802f,1,4,D45_Track 1,,7.72048,Day 5,0,19.2425
170737.1902,708465.4215,T,16/08/2023 09:08:17,56.2133423,-5.698800217,130,0.6,#ff802f,1,4,D45_Track 1,,8.09789,Day 5,0,8.92925
170738.5391,708466.9083,T,16/08/2023 09:08:29,56.21335628,-5.6987798,128.9,0.2,#ff802f,1,4,D45_Track 1,,8.0962,Day 5,0,8.92245
170740.2994,708468.1465,T,16/08/2023 09:08:33,56.21336823,-5.69875255,126.6,0.5,#ff802f,1,4,D45_Track 1,,6.75777,Day 5,0,8.96576
170742.5131,708468.3756,T,16/08/2023 09:08:40,56.21337135,-5.698717133,118.4,0.3,#ff802f,1,4,D45_Track 1,,6.10051,Day 5,0,7.54405
170744.2563,708469.6237,T,16/08/2023 09:08:44,56.21338338,-5.698690167,116.4,0.5,#ff802f,1,4,D45_Track 1,,6.50223,Day 5,0,7.68776
170746.9798,708470.3752,T,16/08/2023 09:08:47,56.21339143,-5.698647,116.8,0.9,#ff802f,1,4,D45_Track 1,,6.36287,Day 5,0,8.70858
170749.5324,708470.7622,T,16/08/2023 09:08:50,56.21339613,-5.698606267,118.6,0.9,#ff802f,1,4,D45_Track 1,,6.31625,Day 5,0,8.34445
170750.5707,708472.945,T,16/08/2023 09:08:59,56.2134162,-5.69859145,121.8,0.3,#ff802f,1,4,D45_Track 1,,6.77168,Day 5,0,8.58867
170750.9728,708475.1842,T,16/08/2023 09:09:02,56.21343647,-5.698586917,120.6,0.8,#ff802f,1,4,D45_Track 1,,6.7969,Day 5,0,7.57466
170750.996,708477.6402,T,16/08/2023 09:09:04,56.2134585,-5.698588667,119.5,1.2,#ff802f,1,4,D45_Track 1,,6.78262,Day 5,0,8.63675
170752.0057,708479.4073,T,16/08/2023 09:09:07,56.21347483,-5.69857395,116.8,0.7,#ff802f,1,4,D45_Track 1,,6.81912,Day 5,0,8.98405
170753.7996,708480.5958,T,16/08/2023 09:09:12,56.21348635,-5.698546117,110.1,0.4,#ff802f,1,4,D45_Track 1,,7.26423,Day 5,0,9.00279
