X,Y,type,time,latitude,longitude,altitude (m),speed (km/h),color,opacity,width,name,desc,horizontal_accuracy,kml_folder,source,vertical_accuracy
170125.4484,708773.0246,T,23/08/2023 08:54:29,56.21580492,-5.708908817,96.4,0.4,#ff802f,1,4,D12_Track 1,,4.70861,Day 12,0,4.67985
170127.8509,708772.9152,T,23/08/2023 08:54:32,56.2158051,-5.708870067,96.1,0.8,#ff802f,1,4,D12_Track 1,,4.81338,Day 12,0,4.05928
170129.7481,708772.1158,T,23/08/2023 08:54:36,56.21579885,-5.70883885,95.3,0.5,#ff802f,1,4,D12_Track 1,,5.6476,Day 12,0,2.99201
170131.6564,708771.4463,T,23/08/2023 08:54:39,56.21579377,-5.708807567,95.2,0.7,#ff802f,1,4,D12_Track 1,,5.95146,Day 12,0,4.74793
170134.0666,708770.8457,T,23/08/2023 08:54:42,56.21578955,-5.708768267,95.5,0.8,#ff802f,1,4,D12_Track 1,,6.0933,Day 12,0,4.6286
170136.3009,708769.5352,T,23/08/2023 08:54:45,56.21577888,-5.708731183,96.5,0.9,#ff802f,1,4,D12_Track 1,,5.82154,Day 12,0,4.22528
170138.5007,708769.0095,T,23/08/2023 08:54:48,56.21577523,-5.708695333,97,0.8,#ff802f,1,4,D12_Track 1,,5.69449,Day 12,0,3.44952
170140.7726,708768.8592,T,23/08/2023 08:54:51,56.21577498,-5.70865865,96.9,0.8,#ff802f,1,4,D12_Track 1,,5.8689,Day 12,0,3.51862
170142.753,708768.4334,T,23/08/2023 08:54:53,56.21577212,-5.708626417,96.8,1,#ff802f,1,4,D12_Track 1,,5.88616,Day 12,0,3.30504
170145.0749,708768.576,T,23/08/2023 08:54:56,56.21577452,-5.708589183,97.1,0.8,#ff802f,1,4,D12_Track 1,,5.74447,Day 12,0,4.15309
170146.9556,708769.3558,T,23/08/2023 08:54:59,56.21578242,-5.7085596,98.5,0.7,#ff802f,1,4,D12_Track 1,,5.47842,Day 12,0,3.55293
170149.0627,708768.5128,T,23/08/2023 08:55:02,56.21577588,-5.708524967,98.3,0.8,#ff802f,1,4,D12_Track 1,,5.66173,Day 12,0,3.33361
170151.4854,708767.1999,T,23/08/2023 08:55:06,56.21576528,-5.70848485,97.8,0.7,#ff802f,1,4,D12_Track 1,,5.25268,Day 12,0,4.35817
170154.3961,708767.4301,T,23/08/2023 08:55:09,56.21576875,-5.708438217,97.6,1,#ff802f,1,4,D12_Track 1,,5.05054,Day 12,0,4.35176
170156.327,708768.679,T,23/08/2023 08:55:13,56.21578088,-5.708408233,97.5,0.6,#ff802f,1,4,D12_Track 1,,5.08602,Day 12,0,3.32102
170158.6384,708768.9359,T,23/08/2023 08:55:16,56.2157843,-5.708371267,97.7,0.8,#ff802f,1,4,D12_Track 1,,5.04925,Day 12,0,3.36723
170161.2612,708769.0868,T,23/08/2023 08:55:18,56.21578692,-5.7083292,97.1,1.3,#ff802f,1,4,D12_Track 1,,4.91233,Day 12,0,0.728625
170164.1378,708768.7009,T,23/08/2023 08:55:21,56.21578485,-5.708282583,96.6,1,#ff802f,1,4,D12_Track 1,,5.10796,Day 12,0,1.73711
170166.4171,708767.959,T,23/08/2023 08:55:29,56.2157793,-5.708245267,95.5,0.3,#ff802f,1,4,D12_Track 1,,5.22198,Day 12,0,1.40012
170166.9066,708765.8167,T,23/08/2023 08:55:35,56.21576033,-5.708235533,95.2,0.4,#ff802f,1,4,D12_Track 1,,5.39285,Day 12,0,2.41741
170168.5811,708763.885,T,23/08/2023 08:55:42,56.21574382,-5.708206917,95.2,0.4,#ff802f,1,4,D12_Track 1,,4.95672,Day 12,0,2.89129
170170.5279,708763.2759,T,23/08/2023 08:55:44,56.2157393,-5.708175067,95.3,1,#ff802f,1,4,D12_Track 1,,4.98208,Day 12,0,2.31965
170172.8242,708762.6759,T,23/08/2023 08:55:48,56.21573503,-5.7081376,96.8,0.6,#ff802f,1,4,D12_Track 1,,5.19105,Day 12,0,5.30136
170174.7683,708761.767,T,23/08/2023 08:55:50,56.21572782,-5.708105533,97.9,1.1,#ff802f,1,4,D12_Track 1,,5.26067,Day 12,0,2.94149
170177.5463,708760.667,T,23/08/2023 08:55:53,56.2157193,-5.708059883,97.8,1,#ff802f,1,4,D12_Track 1,,5.66482,Day 12,0,2.57889
170179.9587,708759.7785,T,23/08/2023 08:55:56,56.2157125,-5.7080203,97.8,0.9,#ff802f,1,4,D12_Track 1,,5.54882,Day 12,0,1.53717
170181.0169,708757.8666,T,23/08/2023 08:55:59,56.21569587,-5.708001617,97.6,0.7,#ff802f,1,4,D12_Track 1,,5.12524,Day 12,0,1.47333
170181.6087,708755.5269,T,23/08/2023 08:56:02,56.21567518,-5.707990067,98.3,0.8,#ff802f,1,4,D12_Track 1,,5.05447,Day 12,0,2.34271
170182.0167,708753.3712,T,23/08/2023 08:56:05,56.21565605,-5.707981633,98.9,0.7,#ff802f,1,4,D12_Track 1,,5.08777,Day 12,0,1.85783
170183.2506,708751.297,T,23/08/2023 08:56:08,56.21563805,-5.707959983,98.1,0.8,#ff802f,1,4,D12_Track 1,,5.16174,Day 12,0,1.70938
170183.2132,708749.0649,T,23/08/2023 08:56:25,56.21561802,-5.70795865,97.3,0.1,#ff802f,1,4,D12_Track 1,,5.40334,Day 12,0,1.3618
170185.2875,708749.2666,T,23/08/2023 08:56:38,56.21562083,-5.70792545,101.1,0.2,#ff802f,1,4,D12_Track 1,,5.63809,Day 12,0,3.12915
170185.8384,708746.2052,T,23/08/2023 08:56:41,56.21559365,-5.707913933,101.8,1,#ff802f,1,4,D12_Track 1,,5.5783,Day 12,0,1.91105
170185.4149,708744.0162,T,23/08/2023 08:56:43,56.21557382,-5.70791885,102.3,1.1,#ff802f,1,4,D12_Track 1,,5.40974,Day 12,0,2.13059
170184.8109,708742.0924,T,23/08/2023 08:56:45,56.21555628,-5.7079269,102.4,1,#ff802f,1,4,D12_Track 1,,5.11922,Day 12,0,1.55709
170184.5898,708739.9315,T,23/08/2023 08:56:47,56.2155368,-5.707928583,102.9,1.1,#ff802f,1,4,D12_Track 1,,4.81094,Day 12,0,0.736204
170183.4733,708737.839,T,23/08/2023 08:56:51,56.2155175,-5.707944733,103,0.6,#ff802f,1,4,D12_Track 1,,4.60339,Day 12,0,0.987331
170184.712,708735.8928,T,23/08/2023 08:56:56,56.21550065,-5.707923117,103.1,0.5,#ff802f,1,4,D12_Track 1,,4.3736,Day 12,0,0.958572
170185.3668,708733.4338,T,23/08/2023 08:56:58,56.21547892,-5.70791045,102.6,1.3,#ff802f,1,4,D12_Track 1,,4.28579,Day 12,0,0.848569
170185.9619,708730.6366,T,23/08/2023 08:57:01,56.21545413,-5.70789845,102.5,1,#ff802f,1,4,D12_Track 1,,4.25826,Day 12,0,1.60831
170186.8756,708728.3678,T,23/08/2023 08:57:03,56.21543423,-5.707881783,101.9,1.2,#ff802f,1,4,D12_Track 1,,4.22301,Day 12,0,1.27214
170186.4727,708726.1386,T,23/08/2023 08:57:07,56.21541405,-5.707886333,100.6,0.6,#ff802f,1,4,D12_Track 1,,4.36277,Day 12,0,1.74222
170186.6167,708723.8131,T,23/08/2023 08:57:10,56.21539327,-5.707882,99,0.8,#ff802f,1,4,D12_Track 1,,4.31192,Day 12,0,1.36923
170187.4713,708721.5429,T,23/08/2023 08:57:12,56.21537333,-5.707866283,98.4,1.2,#ff802f,1,4,D12_Track 1,,4.32293,Day 12,0,1.05363
170187.007,708719.0014,T,23/08/2023 08:57:16,56.21535032,-5.70787155,97.4,0.6,#ff802f,1,4,D12_Track 1,,4.36399,Day 12,0,1.30148
170186.5481,708716.5979,T,23/08/2023 08:57:21,56.21532855,-5.70787685,96.9,0.5,#ff802f,1,4,D12_Track 1,,4.54658,Day 12,0,1.58853
170185.4859,708714.2259,T,23/08/2023 08:57:27,56.21530677,-5.707891883,98.1,0.4,#ff802f,1,4,D12_Track 1,,4.82708,Day 12,0,3.89508
170185.8739,708711.7377,T,23/08/2023 08:57:36,56.21528465,-5.707883483,96.1,0.3,#ff802f,1,4,D12_Track 1,,4.95509,Day 12,0,2.50284
170186.4958,708709.1299,T,23/08/2023 08:57:38,56.21526157,-5.707871217,96.6,1.3,#ff802f,1,4,D12_Track 1,,4.77807,Day 12,0,4.44179
170188.1917,708707.1903,T,23/08/2023 08:57:41,56.215245,-5.70784225,96.7,0.9,#ff802f,1,4,D12_Track 1,,4.53947,Day 12,0,2.64785
170189.4862,708704.9154,T,23/08/2023 08:57:44,56.21522523,-5.70781945,96.7,0.9,#ff802f,1,4,D12_Track 1,,4.37677,Day 12,0,5.14589
170191.1516,708703.698,T,23/08/2023 08:57:46,56.21521512,-5.7077916,96.4,1,#ff802f,1,4,D12_Track 1,,4.32598,Day 12,0,2.80469
170192.848,708702.4979,T,23/08/2023 08:57:50,56.21520518,-5.707763267,95.8,0.5,#ff802f,1,4,D12_Track 1,,4.28422,Day 12,0,5.61473
170195.6531,708702.3791,T,23/08/2023 08:57:53,56.21520547,-5.707718033,96.7,0.9,#ff802f,1,4,D12_Track 1,,4.25551,Day 12,0,5.10052
170197.7136,708702.4778,T,23/08/2023 08:57:55,56.21520735,-5.707684967,97,1,#ff802f,1,4,D12_Track 1,,4.27917,Day 12,0,4.79474
170200.0087,708702.6999,T,23/08/2023 08:57:58,56.21521045,-5.707648233,98.6,0.8,#ff802f,1,4,D12_Track 1,,4.28921,Day 12,0,4.99449
170202.3918,708701.7294,T,23/08/2023 08:58:03,56.2152029,-5.70760905,99.6,0.5,#ff802f,1,4,D12_Track 1,,4.66338,Day 12,0,2.18906
170204.0929,708699.7326,T,23/08/2023 08:58:06,56.21518582,-5.70757995,99.6,0.9,#ff802f,1,4,D12_Track 1,,4.78101,Day 12,0,4.63296
170205.3197,708697.9879,T,23/08/2023 08:58:10,56.21517077,-5.7075587,100.1,0.5,#ff802f,1,4,D12_Track 1,,4.90634,Day 12,0,1.64537
170207.3083,708696.2723,T,23/08/2023 08:58:17,56.21515635,-5.707525217,99.4,0.4,#ff802f,1,4,D12_Track 1,,5.23738,Day 12,0,1.18548
170208.7229,708694.8019,T,23/08/2023 08:58:23,56.21514385,-5.707501183,100.6,0.3,#ff802f,1,4,D12_Track 1,,4.7763,Day 12,0,5.58967
170207.7352,708692.9478,T,23/08/2023 08:58:26,56.21512675,-5.707515467,100.9,0.7,#ff802f,1,4,D12_Track 1,,4.75964,Day 12,0,2.09091
170206.3785,708691.4538,T,23/08/2023 08:58:34,56.2151127,-5.707536,100.2,0.3,#ff802f,1,4,D12_Track 1,,4.88533,Day 12,0,2.60846
170205.8269,708689.1556,T,23/08/2023 08:58:38,56.21509183,-5.707542883,100.6,0.6,#ff802f,1,4,D12_Track 1,,5.02626,Day 12,0,3.14742
170205.3448,708686.9754,T,23/08/2023 08:58:46,56.21507205,-5.70754875,100.5,0.3,#ff802f,1,4,D12_Track 1,,4.79851,Day 12,0,1.20253
170206.8269,708685.5481,T,23/08/2023 08:58:51,56.21505997,-5.707523667,98.9,0.4,#ff802f,1,4,D12_Track 1,,4.5938,Day 12,0,4.39461
170209.1518,708683.9572,T,23/08/2023 08:58:54,56.21504683,-5.707484883,98.7,0.9,#ff802f,1,4,D12_Track 1,,4.41498,Day 12,0,1.43382
170210.6839,708682.592,T,23/08/2023 08:58:56,56.21503533,-5.70745905,99.3,1,#ff802f,1,4,D12_Track 1,,4.31879,Day 12,0,1.51205
170211.434,708680.2282,T,23/08/2023 08:59:03,56.2150145,-5.707444933,101,0.4,#ff802f,1,4,D12_Track 1,,4.62707,Day 12,0,1.90502
170211.3376,708677.9781,T,23/08/2023 08:59:08,56.21499428,-5.707444533,100.5,0.4,#ff802f,1,4,D12_Track 1,,4.70458,Day 12,0,1.60386
170210.5321,708675.6401,T,23/08/2023 08:59:12,56.21497293,-5.707455467,100,0.6,#ff802f,1,4,D12_Track 1,,4.60004,Day 12,0,1.80643
170210.8112,708673.4746,T,23/08/2023 08:59:15,56.21495365,-5.7074491,100.2,0.7,#ff802f,1,4,D12_Track 1,,4.5356,Day 12,0,1.96616
170209.9649,708671.3419,T,23/08/2023 08:59:18,56.21493412,-5.707460867,99,0.8,#ff802f,1,4,D12_Track 1,,4.46915,Day 12,0,1.0919
170208.1155,708669.7584,T,23/08/2023 08:59:20,56.21491903,-5.70748925,98.8,1.2,#ff802f,1,4,D12_Track 1,,4.44503,Day 12,0,1.17967
170206.8138,708667.3434,T,23/08/2023 08:59:25,56.21489675,-5.7075081,100.1,0.5,#ff802f,1,4,D12_Track 1,,4.62929,Day 12,0,1.37008
170207.6267,708664.935,T,23/08/2023 08:59:28,56.21487555,-5.707492933,100.3,0.8,#ff802f,1,4,D12_Track 1,,4.51816,Day 12,0,1.28795
170208.9447,708663.25,T,23/08/2023 08:59:31,56.21486108,-5.707470267,101.3,0.7,#ff802f,1,4,D12_Track 1,,4.4549,Day 12,0,1.7656
170209.213,708661.1152,T,23/08/2023 08:59:36,56.21484207,-5.7074641,101.5,0.4,#ff802f,1,4,D12_Track 1,,4.29235,Day 12,0,1.91123
170210.8911,708658.9011,T,23/08/2023 08:59:39,56.21482303,-5.707435183,101.3,0.9,#ff802f,1,4,D12_Track 1,,4.29966,Day 12,0,1.55195
170212.4593,708656.7074,T,23/08/2023 08:59:43,56.21480412,-5.70740805,101.7,0.7,#ff802f,1,4,D12_Track 1,,4.19818,Day 12,0,1.41409
170213.4948,708653.891,T,23/08/2023 08:59:46,56.21477937,-5.70738895,102.4,1,#ff802f,1,4,D12_Track 1,,4.25115,Day 12,0,2.75075
170213.4016,708651.7779,T,23/08/2023 08:59:49,56.21476038,-5.707388617,102.1,0.7,#ff802f,1,4,D12_Track 1,,4.46729,Day 12,0,0.896938
170213.6405,708649.7116,T,23/08/2023 08:59:53,56.21474197,-5.707382983,102.1,0.5,#ff802f,1,4,D12_Track 1,,4.65149,Day 12,0,1.30657
170213.5901,708647.411,T,23/08/2023 08:59:58,56.21472132,-5.7073818,102.3,0.5,#ff802f,1,4,D12_Track 1,,4.93439,Day 12,0,0.973455
170213.0721,708645.448,T,23/08/2023 09:00:01,56.21470347,-5.707388433,102.3,0.7,#ff802f,1,4,D12_Track 1,,4.92295,Day 12,0,1.06255
170212.0342,708643.3935,T,23/08/2023 09:00:03,56.21468455,-5.70740335,102,1.1,#ff802f,1,4,D12_Track 1,,4.86689,Day 12,0,1.43727
170211.148,708641.2495,T,23/08/2023 09:00:05,56.2146649,-5.70741575,103,1.2,#ff802f,1,4,D12_Track 1,,4.83121,Day 12,0,7.86752
170209.2637,708639.2117,T,23/08/2023 09:00:09,56.21464572,-5.7074443,103,0.7,#ff802f,1,4,D12_Track 1,,4.74181,Day 12,0,1.25743
170207.3427,708637.3577,T,23/08/2023 09:00:13,56.21462817,-5.7074736,101.8,0.7,#ff802f,1,4,D12_Track 1,,4.5654,Day 12,0,1.43507
170206.236,708635.0248,T,23/08/2023 09:00:16,56.21460672,-5.707489383,102.1,0.9,#ff802f,1,4,D12_Track 1,,4.55129,Day 12,0,1.94678
170204.1855,708636.0566,T,23/08/2023 09:00:25,56.21461498,-5.707523267,99.2,0.3,#ff802f,1,4,D12_Track 1,,5.06343,Day 12,0,1.87329
170203.7227,708633.9645,T,23/08/2023 09:00:34,56.214596,-5.7075289,99.8,0.2,#ff802f,1,4,D12_Track 1,,4.89095,Day 12,0,3.85478
170204.3769,708631.916,T,23/08/2023 09:00:40,56.21457795,-5.7075166,98.2,0.4,#ff802f,1,4,D12_Track 1,,5.04542,Day 12,0,2.75855
170203.1365,708630.2562,T,23/08/2023 09:00:44,56.21456247,-5.707535117,98.2,0.5,#ff802f,1,4,D12_Track 1,,4.90706,Day 12,0,6.31274
170201.4674,708628.9999,T,23/08/2023 09:00:50,56.2145504,-5.707560883,98.4,0.3,#ff802f,1,4,D12_Track 1,,4.66729,Day 12,0,1.41707
170200.8592,708626.3836,T,23/08/2023 09:00:52,56.21452665,-5.7075684,97.3,1.3,#ff802f,1,4,D12_Track 1,,4.59664,Day 12,0,2.14019
170200.405,708623.8371,T,23/08/2023 09:00:54,56.2145036,-5.7075735,97.6,1.3,#ff802f,1,4,D12_Track 1,,4.45424,Day 12,0,4.30873
170199.4428,708621.744,T,23/08/2023 09:00:56,56.21448437,-5.707587167,99,1.1,#ff802f,1,4,D12_Track 1,,4.1471,Day 12,0,4.48348
170198.3878,708619.3314,T,23/08/2023 09:00:59,56.21446223,-5.70760205,99,0.9,#ff802f,1,4,D12_Track 1,,3.99817,Day 12,0,2.01707
170197.0275,708617.6557,T,23/08/2023 09:01:03,56.21444655,-5.707622483,99.1,0.5,#ff802f,1,4,D12_Track 1,,4.10475,Day 12,0,1.87278
170195.6678,708616.1083,T,23/08/2023 09:01:07,56.21443202,-5.707643017,98.8,0.5,#ff802f,1,4,D12_Track 1,,4.30878,Day 12,0,1.36023
170195.5657,708614.0202,T,23/08/2023 09:01:09,56.21441325,-5.70764285,99,1,#ff802f,1,4,D12_Track 1,,4.32395,Day 12,0,1.19934
170194.1353,708611.9859,T,23/08/2023 09:01:11,56.21439432,-5.7076641,98.9,1.2,#ff802f,1,4,D12_Track 1,,4.35397,Day 12,0,1.67404
170193.3836,708610.0309,T,23/08/2023 09:01:13,56.21437643,-5.7076745,99.8,1,#ff802f,1,4,D12_Track 1,,4.32908,Day 12,0,1.5762
170192.769,708608.0842,T,23/08/2023 09:01:15,56.21435868,-5.7076827,99.6,1,#ff802f,1,4,D12_Track 1,,4.33878,Day 12,0,3.19179
170191.6795,708605.4928,T,23/08/2023 09:01:18,56.21433492,-5.707697983,100.4,0.9,#ff802f,1,4,D12_Track 1,,4.40621,Day 12,0,1.64499
170191.0818,708603.3399,T,23/08/2023 09:01:20,56.21431533,-5.707705733,100.3,1.1,#ff802f,1,4,D12_Track 1,,4.33941,Day 12,0,1.23133
170190.8024,708600.8275,T,23/08/2023 09:01:22,56.21429267,-5.70770805,100.2,1.3,#ff802f,1,4,D12_Track 1,,4.33105,Day 12,0,1.19295
170189.6081,708598.6566,T,23/08/2023 09:01:24,56.21427263,-5.707725383,100,1.2,#ff802f,1,4,D12_Track 1,,4.3332,Day 12,0,1.06071
170188.4931,708596.3041,T,23/08/2023 09:01:27,56.214251,-5.707741283,99.9,0.9,#ff802f,1,4,D12_Track 1,,4.28734,Day 12,0,0.439884
170187.7587,708593.9991,T,23/08/2023 09:01:31,56.21422998,-5.7077511,98.8,0.6,#ff802f,1,4,D12_Track 1,,4.2966,Day 12,0,1.58872
170186.3905,708591.8297,T,23/08/2023 09:01:34,56.21420987,-5.707771233,98.8,0.9,#ff802f,1,4,D12_Track 1,,4.25699,Day 12,0,1.30865
170184.8091,708590.3199,T,23/08/2023 09:01:37,56.21419557,-5.707795367,98.2,0.7,#ff802f,1,4,D12_Track 1,,4.22171,Day 12,0,1.69534
170184.3078,708587.7648,T,23/08/2023 09:01:41,56.21417242,-5.707801217,97.8,0.6,#ff802f,1,4,D12_Track 1,,4.2233,Day 12,0,1.47596
170183.217,708584.957,T,23/08/2023 09:01:44,56.21414672,-5.707816333,97.5,1,#ff802f,1,4,D12_Track 1,,4.17236,Day 12,0,1.57776
170182.0244,708582.0488,T,23/08/2023 09:01:47,56.21412007,-5.707833,96.9,1,#ff802f,1,4,D12_Track 1,,4.12487,Day 12,0,1.2674
170181.8128,708579.9688,T,23/08/2023 09:01:49,56.21410132,-5.7078346,96.6,1,#ff802f,1,4,D12_Track 1,,4.18106,Day 12,0,1.3992
170181.0892,708577.9789,T,23/08/2023 09:01:52,56.21408313,-5.707844517,95.9,0.7,#ff802f,1,4,D12_Track 1,,4.31132,Day 12,0,1.37777
170181.4497,708575.6897,T,23/08/2023 09:01:55,56.21406278,-5.707836733,96,0.8,#ff802f,1,4,D12_Track 1,,4.36017,Day 12,0,2.06553
170180.7395,708573.2183,T,23/08/2023 09:01:58,56.21404028,-5.707846017,95.8,0.9,#ff802f,1,4,D12_Track 1,,4.27463,Day 12,0,2.85223
