X,Y,type,time,latitude,longitude,altitude (m),speed (km/h),color,opacity,width,name,desc,horizontal_accuracy,kml_folder,source,vertical_accuracy
170621.4122,707839.4844,T,18/08/2023 10:09:52,56.20767463,-5.7001215,63.1,1.1,#ff802f,1,4,D7_Track 1,,7.47823,Day 7,0,2.14147
170623.6304,707837.6921,T,18/08/2023 10:09:55,56.20765963,-5.700084267,63.5,0.9,#ff802f,1,4,D7_Track 1,,7.71341,Day 7,0,2.4594
170625.2711,707835.9085,T,18/08/2023 10:09:57,56.20764443,-5.700056333,63.6,1.2,#ff802f,1,4,D7_Track 1,,7.72363,Day 7,0,1.59138
170626.3737,707833.9664,T,18/08/2023 10:09:59,56.20762755,-5.700036917,63.1,1.1,#ff802f,1,4,D7_Track 1,,7.61428,Day 7,0,2.13692
170627.3516,707831.7076,T,18/08/2023 10:10:03,56.20760777,-5.700019233,62.9,0.6,#ff802f,1,4,D7_Track 1,,7.61602,Day 7,0,2.47424
170627.9812,707829.3683,T,18/08/2023 10:10:07,56.2075871,-5.700007083,61.5,0.6,#ff802f,1,4,D7_Track 1,,7.79163,Day 7,0,2.20309
170627.6212,707827.1435,T,18/08/2023 10:10:11,56.20756698,-5.70001095,59.8,0.6,#ff802f,1,4,D7_Track 1,,7.66539,Day 7,0,3.94932
170626.9834,707824.821,T,18/08/2023 10:10:13,56.20754585,-5.7000192,59.5,1.2,#ff802f,1,4,D7_Track 1,,7.67143,Day 7,0,3.90327
170627.0134,707822.2763,T,18/08/2023 10:10:15,56.20752305,-5.700016517,59.7,1.3,#ff802f,1,4,D7_Track 1,,7.58558,Day 7,0,3.42548
170627.0828,707820.0585,T,18/08/2023 10:10:17,56.2075032,-5.700013483,59.9,1.1,#ff802f,1,4,D7_Track 1,,7.57793,Day 7,0,1.44423
170627.1194,707817.7901,T,18/08/2023 10:10:20,56.20748288,-5.700010933,60.2,0.8,#ff802f,1,4,D7_Track 1,,7.61825,Day 7,0,1.85158
170627.1162,707815.264,T,18/08/2023 10:10:23,56.20746023,-5.7000088,60.9,0.8,#ff802f,1,4,D7_Track 1,,7.60227,Day 7,0,2.31702
170627.6047,707813.269,T,18/08/2023 10:10:25,56.20744258,-5.699999217,61.4,1,#ff802f,1,4,D7_Track 1,,7.78348,Day 7,0,2.83666
170628.1976,707810.5547,T,18/08/2023 10:10:28,56.20741853,-5.699987333,61.5,0.9,#ff802f,1,4,D7_Track 1,,7.80373,Day 7,0,12.8264
170628.3299,707808.2945,T,18/08/2023 10:10:32,56.20739833,-5.69998325,61.2,0.6,#ff802f,1,4,D7_Track 1,,7.8038,Day 7,0,2.81494
170628.8261,707805.5563,T,18/08/2023 10:10:36,56.20737402,-5.6999729,59.5,0.7,#ff802f,1,4,D7_Track 1,,7.78814,Day 7,0,1.96989
170629.386,707802.9229,T,18/08/2023 10:10:39,56.20735068,-5.699961617,59,0.9,#ff802f,1,4,D7_Track 1,,8.06324,Day 7,0,9.45676
170629.4039,707800.1725,T,18/08/2023 10:10:42,56.20732603,-5.69995895,57.4,0.9,#ff802f,1,4,D7_Track 1,,8.58809,Day 7,0,2.82474
170630.8157,707797.4465,T,18/08/2023 10:10:44,56.20730227,-5.699933883,58.4,1.5,#ff802f,1,4,D7_Track 1,,8.83067,Day 7,0,2.69253
170632.6361,707795.4413,T,18/08/2023 10:10:46,56.20728517,-5.699902867,59.8,1.4,#ff802f,1,4,D7_Track 1,,8.69651,Day 7,0,2.95128
170633.4832,707793.3714,T,18/08/2023 10:10:48,56.20726702,-5.69988745,61.4,1.1,#ff802f,1,4,D7_Track 1,,8.8449,Day 7,0,4.01711
170634.6359,707791.3385,T,18/08/2023 10:10:50,56.20724935,-5.69986715,61.5,1.2,#ff802f,1,4,D7_Track 1,,9.01217,Day 7,0,3.61772
170635.351,707789.2032,T,18/08/2023 10:10:52,56.20723055,-5.6998538,61.7,1.1,#ff802f,1,4,D7_Track 1,,8.91533,Day 7,0,4.76352
170636.2385,707787.2281,T,18/08/2023 10:10:54,56.20721327,-5.699837817,62.2,1.1,#ff802f,1,4,D7_Track 1,,8.84219,Day 7,0,3.21525
170636.909,707784.147,T,18/08/2023 10:10:57,56.20718597,-5.699824367,62.5,1,#ff802f,1,4,D7_Track 1,,8.95875,Day 7,0,3.46185
170638.687,707781.7961,T,18/08/2023 10:10:59,56.20716575,-5.699793733,62.7,1.5,#ff802f,1,4,D7_Track 1,,8.97877,Day 7,0,2.70807
170641.4479,707778.9184,T,18/08/2023 10:11:01,56.20714128,-5.699746833,62.8,2,#ff802f,1,4,D7_Track 1,,8.86591,Day 7,0,3.09681
170644.0081,707776.3146,T,18/08/2023 10:11:03,56.20711917,-5.6997034,63.5,1.8,#ff802f,1,4,D7_Track 1,,8.50337,Day 7,0,2.74415
170645.7346,707774.0279,T,18/08/2023 10:11:05,56.2070995,-5.69967365,63.8,1.4,#ff802f,1,4,D7_Track 1,,8.73352,Day 7,0,1.44932
170647.4826,707772.3333,T,18/08/2023 10:11:07,56.20708515,-5.699644067,64.3,1.2,#ff802f,1,4,D7_Track 1,,8.88486,Day 7,0,2.77389
170649.237,707770.9708,T,18/08/2023 10:11:09,56.20707378,-5.699614667,64.9,1.1,#ff802f,1,4,D7_Track 1,,8.99635,Day 7,0,5.9689
170650.5955,707769.0061,T,18/08/2023 10:11:11,56.20705682,-5.699591117,65.3,1.2,#ff802f,1,4,D7_Track 1,,9.20511,Day 7,0,1.24114
170652.2957,707766.9416,T,18/08/2023 10:11:13,56.20703913,-5.699561983,65.3,1.3,#ff802f,1,4,D7_Track 1,,9.21869,Day 7,0,2.42533
170653.3261,707765.1406,T,18/08/2023 10:11:15,56.20702348,-5.69954385,65.2,1,#ff802f,1,4,D7_Track 1,,9.15343,Day 7,0,2.54472
170654.6787,707763.6447,T,18/08/2023 10:11:21,56.20701072,-5.6995208,63.8,0.3,#ff802f,1,4,D7_Track 1,,9.32879,Day 7,0,2.40393
170656.3589,707761.9627,T,18/08/2023 10:11:25,56.20699645,-5.699492317,62.2,0.6,#ff802f,1,4,D7_Track 1,,9.51196,Day 7,0,2.37978
170657.2821,707760.1508,T,18/08/2023 10:11:28,56.20698065,-5.6994759,62.8,0.7,#ff802f,1,4,D7_Track 1,,9.05074,Day 7,0,3.3811
170658.0833,707757.6874,T,18/08/2023 10:11:32,56.20695895,-5.699460883,62,0.6,#ff802f,1,4,D7_Track 1,,8.91042,Day 7,0,2.57807
170660.1237,707756.5761,T,18/08/2023 10:11:36,56.20694997,-5.6994271,61.1,0.6,#ff802f,1,4,D7_Track 1,,10.247,Day 7,0,2.03001
170662.3209,707756.7034,T,18/08/2023 10:11:40,56.20695217,-5.699391867,61.6,0.5,#ff802f,1,4,D7_Track 1,,11.2899,Day 7,0,1.90612
170665.0842,707756.5102,T,18/08/2023 10:11:43,56.20695177,-5.69934725,61.4,0.9,#ff802f,1,4,D7_Track 1,,11.5802,Day 7,0,3.10132
170667.794,707756.0723,T,18/08/2023 10:11:47,56.20694915,-5.699303283,60.1,0.7,#ff802f,1,4,D7_Track 1,,12.625,Day 7,0,4.04208
170669.6216,707755.1454,T,18/08/2023 10:11:49,56.20694172,-5.699273083,59.6,1,#ff802f,1,4,D7_Track 1,,12.4767,Day 7,0,4.1939
170671.7082,707753.1382,T,18/08/2023 10:11:51,56.20692473,-5.699237783,60.5,1.4,#ff802f,1,4,D7_Track 1,,11.8094,Day 7,0,3.71199
170673.3553,707751.5717,T,18/08/2023 10:11:53,56.20691148,-5.699209933,59.9,1.1,#ff802f,1,4,D7_Track 1,,11.0802,Day 7,0,3.87731
170675.0746,707749.5152,T,18/08/2023 10:11:55,56.20689387,-5.6991805,59.5,1.3,#ff802f,1,4,D7_Track 1,,10.47,Day 7,0,4.81842
170676.3734,707747.9452,T,18/08/2023 10:11:57,56.20688042,-5.69915825,58.5,1,#ff802f,1,4,D7_Track 1,,10.673,Day 7,0,4.29529
170677.9273,707745.7814,T,18/08/2023 10:11:59,56.20686177,-5.699131383,58.7,1.3,#ff802f,1,4,D7_Track 1,,10.4224,Day 7,0,4.31953
170679.5511,707743.4143,T,18/08/2023 10:12:01,56.20684133,-5.699103217,59.2,1.4,#ff802f,1,4,D7_Track 1,,10.1935,Day 7,0,4.74358
170682.0001,707741.961,T,18/08/2023 10:12:03,56.20682948,-5.699062567,60.2,1.4,#ff802f,1,4,D7_Track 1,,9.96954,Day 7,0,4.18614
170684.4004,707741.4918,T,18/08/2023 10:12:06,56.20682643,-5.69902355,58.5,0.8,#ff802f,1,4,D7_Track 1,,11.3806,Day 7,0,4.25929
170686.7817,707742.2494,T,18/08/2023 10:12:09,56.20683437,-5.6989859,56.8,0.8,#ff802f,1,4,D7_Track 1,,12.7298,Day 7,0,6.66621
170688.9196,707742.6788,T,18/08/2023 10:12:12,56.20683925,-5.698951883,55.7,0.7,#ff802f,1,4,D7_Track 1,,13.2396,Day 7,0,4.31477
170691.2209,707740.9266,T,18/08/2023 10:12:15,56.20682465,-5.69891335,55.2,1,#ff802f,1,4,D7_Track 1,,12.5955,Day 7,0,7.07175
170693.3106,707739.0554,T,18/08/2023 10:12:17,56.20680888,-5.698878117,55.8,1.4,#ff802f,1,4,D7_Track 1,,12.3514,Day 7,0,6.68527
170695.5131,707738.2198,T,18/08/2023 10:12:20,56.20680245,-5.698841967,56.6,0.8,#ff802f,1,4,D7_Track 1,,12.0851,Day 7,0,3.16243
170697.2167,707736.8177,T,18/08/2023 10:12:23,56.2067907,-5.69881335,58.5,0.7,#ff802f,1,4,D7_Track 1,,11.9614,Day 7,0,1.60212
170699.6571,707736.3798,T,18/08/2023 10:12:26,56.20678795,-5.698773717,59.8,0.8,#ff802f,1,4,D7_Track 1,,12.1254,Day 7,0,3.00128
170702.0582,707735.0763,T,18/08/2023 10:12:30,56.20677742,-5.698733967,60.6,0.7,#ff802f,1,4,D7_Track 1,,11.7982,Day 7,0,1.41453
170703.4203,707733.5653,T,18/08/2023 10:12:32,56.20676453,-5.69871075,60.7,1,#ff802f,1,4,D7_Track 1,,11.4548,Day 7,0,0.863666
170704.7842,707731.6238,T,18/08/2023 10:12:35,56.20674778,-5.698687133,61.1,0.8,#ff802f,1,4,D7_Track 1,,11.4398,Day 7,0,7.5116
170706.5724,707730.0409,T,18/08/2023 10:12:38,56.20673445,-5.698657,60.8,0.8,#ff802f,1,4,D7_Track 1,,11.5598,Day 7,0,1.86522
170706.9537,707727.7863,T,18/08/2023 10:12:46,56.20671442,-5.698648917,59.7,0.3,#ff802f,1,4,D7_Track 1,,10.1644,Day 7,0,2.50778
170708.8229,707726.0127,T,18/08/2023 10:12:50,56.20669942,-5.698617317,59.3,0.6,#ff802f,1,4,D7_Track 1,,10.1934,Day 7,0,3.18737
170710.5575,707724.2409,T,18/08/2023 10:12:53,56.20668437,-5.698587883,59,0.8,#ff802f,1,4,D7_Track 1,,10.2223,Day 7,0,2.81628
170711.2979,707722.132,T,18/08/2023 10:12:55,56.20666582,-5.69857415,59.7,1.1,#ff802f,1,4,D7_Track 1,,10.0103,Day 7,0,2.36719
170712.2019,707720.271,T,18/08/2023 10:12:57,56.20664957,-5.698558,59.8,1,#ff802f,1,4,D7_Track 1,,9.82165,Day 7,0,1.69941
170713.8669,707718.1493,T,18/08/2023 10:12:59,56.20663135,-5.698529383,60.2,1.3,#ff802f,1,4,D7_Track 1,,9.36692,Day 7,0,1.94597
170715.3549,707716.2423,T,18/08/2023 10:13:01,56.20661497,-5.6985038,61.4,1.2,#ff802f,1,4,D7_Track 1,,9.01614,Day 7,0,2.44673
170715.309,707713.7296,T,18/08/2023 10:13:04,56.20659242,-5.698502367,62.7,0.8,#ff802f,1,4,D7_Track 1,,9.01014,Day 7,0,5.32391
170716.2945,707711.8418,T,18/08/2023 10:13:12,56.20657597,-5.698484883,62.9,0.3,#ff802f,1,4,D7_Track 1,,10.1636,Day 7,0,8.6417
