X,Y,type,time,latitude,longitude,altitude (m),speed (km/h),color,opacity,width,name,desc,horizontal_accuracy,kml_folder,source,vertical_accuracy
170107.362,708861.7787,T,21/08/2023 09:04:41,56.2165919,-5.709276783,70.6,0.9,#ff802f,1,4,D10_Track 1,,7.06607,day 10,0,3.69354
170109.0728,708863.7522,T,21/08/2023 09:04:43,56.21661042,-5.709250967,70.7,1.3,#ff802f,1,4,D10_Track 1,,7.67042,day 10,0,3.91432
170110.4756,708865.7345,T,21/08/2023 09:04:46,56.21662887,-5.709230117,69.6,0.8,#ff802f,1,4,D10_Track 1,,8.22658,day 10,0,8.58881
170112.4644,708868.0589,T,21/08/2023 09:04:50,56.21665067,-5.709200133,69.2,0.8,#ff802f,1,4,D10_Track 1,,8.36569,day 10,0,10.7891
170113.9317,708869.9328,T,21/08/2023 09:04:52,56.21666818,-5.70917815,69.5,1.2,#ff802f,1,4,D10_Track 1,,8.19567,day 10,0,10.7414
170115.8707,708871.3531,T,21/08/2023 09:04:56,56.21668185,-5.709148183,68.9,0.6,#ff802f,1,4,D10_Track 1,,8.13216,day 10,0,9.75349
170117.1916,708873.4312,T,21/08/2023 09:04:59,56.21670112,-5.709128733,68.2,0.8,#ff802f,1,4,D10_Track 1,,7.79524,day 10,0,9.32252
170118.5432,708877.3102,T,21/08/2023 09:05:01,56.21673655,-5.70911035,70.5,2.1,#ff802f,1,4,D10_Track 1,,7.09309,day 10,0,10.3656
170119.9225,708879.4365,T,21/08/2023 09:05:03,56.21675628,-5.70909,71.7,1.3,#ff802f,1,4,D10_Track 1,,6.92858,day 10,0,10.8521
170121.3078,708881.9016,T,21/08/2023 09:05:05,56.21677905,-5.70906985,73.4,1.4,#ff802f,1,4,D10_Track 1,,6.74957,day 10,0,3.18407
170122.7454,708883.4169,T,21/08/2023 09:05:08,56.21679333,-5.709048033,75.5,0.7,#ff802f,1,4,D10_Track 1,,6.57664,day 10,0,10.088
170124.6876,708884.9931,T,21/08/2023 09:05:11,56.2168084,-5.70901815,73.3,0.8,#ff802f,1,4,D10_Track 1,,6.40584,day 10,0,10.3906
170127.2718,708885.6235,T,21/08/2023 09:05:14,56.2168153,-5.708977117,71.9,0.9,#ff802f,1,4,D10_Track 1,,6.26427,day 10,0,10.0943
170129.6559,708887.1513,T,21/08/2023 09:05:18,56.21683015,-5.708940083,71.4,0.7,#ff802f,1,4,D10_Track 1,,6.20315,day 10,0,10.2917
170131.5232,708888.0099,T,21/08/2023 09:05:20,56.21683875,-5.708910783,70.5,1,#ff802f,1,4,D10_Track 1,,6.14673,day 10,0,10.0639
170134.0982,708889.4304,T,21/08/2023 09:05:23,56.21685273,-5.708870583,69.8,1,#ff802f,1,4,D10_Track 1,,6.6516,day 10,0,9.88694
170136.964,708890.4215,T,21/08/2023 09:05:26,56.216863,-5.708825333,68.6,1,#ff802f,1,4,D10_Track 1,,7.69556,day 10,0,9.86531
170139.1437,708890.9643,T,21/08/2023 09:05:28,56.21686892,-5.708790733,68.1,1.1,#ff802f,1,4,D10_Track 1,,8.21696,day 10,0,10.2548
170141.6107,708891.4961,T,21/08/2023 09:05:31,56.21687488,-5.7087515,67.7,0.8,#ff802f,1,4,D10_Track 1,,8.98755,day 10,0,9.57127
170144.2273,708891.0149,T,21/08/2023 09:05:35,56.21687183,-5.708708983,65.8,0.7,#ff802f,1,4,D10_Track 1,,8.77117,day 10,0,8.76527
170146.386,708891.2075,T,21/08/2023 09:05:38,56.2168746,-5.708674417,63.4,0.7,#ff802f,1,4,D10_Track 1,,8.92328,day 10,0,9.11495
170148.2652,708892.6901,T,21/08/2023 09:05:42,56.2168888,-5.708645467,62.4,0.6,#ff802f,1,4,D10_Track 1,,9.19708,day 10,0,10.2085
170150.561,708893.1575,T,21/08/2023 09:05:44,56.2168941,-5.708608933,61.4,1.2,#ff802f,1,4,D10_Track 1,,9.55183,day 10,0,8.92966
170152.581,708895.4278,T,21/08/2023 09:05:46,56.21691543,-5.7085784,62.2,1.5,#ff802f,1,4,D10_Track 1,,9.30986,day 10,0,9.68916
170154.4505,708897.6738,T,21/08/2023 09:05:48,56.21693647,-5.708550267,62.6,1.5,#ff802f,1,4,D10_Track 1,,9.06798,day 10,0,9.70322
170155.3767,708899.5792,T,21/08/2023 09:05:50,56.216954,-5.708537017,63.7,1.1,#ff802f,1,4,D10_Track 1,,8.68497,day 10,0,10.0406
170157.7743,708901.1287,T,21/08/2023 09:05:53,56.21696905,-5.708499783,64.2,0.9,#ff802f,1,4,D10_Track 1,,8.10815,day 10,0,9.50484
170159.434,708902.5952,T,21/08/2023 09:05:55,56.216983,-5.70847435,64,1.1,#ff802f,1,4,D10_Track 1,,7.66437,day 10,0,9.22051
170161.1687,708904.7604,T,21/08/2023 09:05:57,56.21700325,-5.708448317,64.3,1.4,#ff802f,1,4,D10_Track 1,,7.38347,day 10,0,8.64676
170162.3121,708906.4477,T,21/08/2023 09:05:59,56.21701893,-5.708431383,65.1,1,#ff802f,1,4,D10_Track 1,,6.60583,day 10,0,9.64337
170164.8673,708907.924,T,21/08/2023 09:06:02,56.2170334,-5.70839155,65.3,1,#ff802f,1,4,D10_Track 1,,6.29044,day 10,0,9.30135
170167.177,708909.7269,T,21/08/2023 09:06:05,56.21705068,-5.70835595,66.3,1,#ff802f,1,4,D10_Track 1,,6.39359,day 10,0,9.44794
170169.2352,708911.1095,T,21/08/2023 09:06:07,56.21706407,-5.708324033,67.6,1.2,#ff802f,1,4,D10_Track 1,,6.14495,day 10,0,8.76135
170171.2878,708912.6586,T,21/08/2023 09:06:09,56.21707895,-5.70829235,68.5,1.3,#ff802f,1,4,D10_Track 1,,5.922,day 10,0,10.383
170173.6234,708914.3653,T,21/08/2023 09:06:11,56.21709538,-5.70825625,68.7,1.4,#ff802f,1,4,D10_Track 1,,5.90581,day 10,0,8.48309
170175.8946,708916.0498,T,21/08/2023 09:06:13,56.21711158,-5.708221167,68.2,1.4,#ff802f,1,4,D10_Track 1,,5.91655,day 10,0,9.10609
170177.8596,708918.0487,T,21/08/2023 09:06:15,56.21713045,-5.708191283,67.9,1.4,#ff802f,1,4,D10_Track 1,,5.60917,day 10,0,4.6492
170179.8366,708919.7324,T,21/08/2023 09:06:17,56.2171465,-5.708160933,67.8,1.3,#ff802f,1,4,D10_Track 1,,5.43857,day 10,0,11.2287
170181.7052,708920.4816,T,21/08/2023 09:06:19,56.21715412,-5.708131517,67.9,1,#ff802f,1,4,D10_Track 1,,5.36185,day 10,0,3.34597
170184.1512,708922.1411,T,21/08/2023 09:06:22,56.21717018,-5.7080936,68.5,1,#ff802f,1,4,D10_Track 1,,5.10031,day 10,0,7.27624
170186.3746,708923.7635,T,21/08/2023 09:06:25,56.2171858,-5.708059233,68.9,0.9,#ff802f,1,4,D10_Track 1,,4.96657,day 10,0,2.05398
170188.3028,708925.6004,T,21/08/2023 09:06:28,56.2172032,-5.7080298,69,0.9,#ff802f,1,4,D10_Track 1,,4.98351,day 10,0,2.5341
170190.9553,708926.632,T,21/08/2023 09:06:31,56.21721373,-5.707988017,69.5,0.9,#ff802f,1,4,D10_Track 1,,4.96804,day 10,0,2.42773
170193.2149,708927.1393,T,21/08/2023 09:06:33,56.21721937,-5.7079521,70.1,1.2,#ff802f,1,4,D10_Track 1,,5.11734,day 10,0,2.13801
170195.1267,708927.9598,T,21/08/2023 09:06:36,56.21722765,-5.70792205,70.7,0.7,#ff802f,1,4,D10_Track 1,,5.59645,day 10,0,2.71336
170197.3778,708929.5395,T,21/08/2023 09:06:40,56.2172429,-5.7078872,71.5,0.7,#ff802f,1,4,D10_Track 1,,5.80488,day 10,0,9.80162
170199.806,708930.5821,T,21/08/2023 09:06:42,56.21725342,-5.707849033,71.6,1.3,#ff802f,1,4,D10_Track 1,,5.90221,day 10,0,3.00421
170202.9069,708931.0742,T,21/08/2023 09:06:45,56.21725933,-5.707799567,72.2,1,#ff802f,1,4,D10_Track 1,,5.60537,day 10,0,2.83726
170204.9706,708932.5212,T,21/08/2023 09:06:48,56.2172733,-5.707767617,72.8,0.8,#ff802f,1,4,D10_Track 1,,5.36269,day 10,0,2.39754
170207.2239,708933.7405,T,21/08/2023 09:06:50,56.21728532,-5.707732417,72.5,1.3,#ff802f,1,4,D10_Track 1,,5.2156,day 10,0,2.21675
170209.6458,708935.8553,T,21/08/2023 09:06:54,56.21730545,-5.707695283,72.7,0.8,#ff802f,1,4,D10_Track 1,,5.06322,day 10,0,5.07194
170211.8383,708936.5793,T,21/08/2023 09:06:56,56.217313,-5.707660633,72.7,1.2,#ff802f,1,4,D10_Track 1,,4.92365,day 10,0,6.03889
170213.9828,708936.6622,T,21/08/2023 09:06:59,56.21731478,-5.7076262,72.6,0.7,#ff802f,1,4,D10_Track 1,,4.96447,day 10,0,6.67431
170216.8145,708937.0607,T,21/08/2023 09:07:03,56.21731972,-5.707580983,72.5,0.7,#ff802f,1,4,D10_Track 1,,5.12036,day 10,0,6.9137
170219.4767,708937.3311,T,21/08/2023 09:07:05,56.21732343,-5.707538383,72.4,1.3,#ff802f,1,4,D10_Track 1,,5.24062,day 10,0,9.51026
170222.3708,708938.0027,T,21/08/2023 09:07:08,56.21733085,-5.7074924,73.1,1,#ff802f,1,4,D10_Track 1,,5.29182,day 10,0,6.45193
170224.7914,708937.6359,T,21/08/2023 09:07:11,56.21732873,-5.707453133,73.8,0.8,#ff802f,1,4,D10_Track 1,,5.30883,day 10,0,7.42187
170226.805,708937.7103,T,21/08/2023 09:07:14,56.21733037,-5.7074208,74.1,0.7,#ff802f,1,4,D10_Track 1,,5.33959,day 10,0,8.90576
170229.5032,708937.7278,T,21/08/2023 09:07:17,56.21733183,-5.7073774,74.4,0.9,#ff802f,1,4,D10_Track 1,,5.06483,day 10,0,8.8826
170232.0801,708937.7027,T,21/08/2023 09:07:20,56.21733285,-5.707335917,74.8,0.9,#ff802f,1,4,D10_Track 1,,5.09959,day 10,0,9.64262
170234.3788,708937.2833,T,21/08/2023 09:07:23,56.2173302,-5.707298567,75.4,0.8,#ff802f,1,4,D10_Track 1,,5.20387,day 10,0,9.19001
170236.816,708937.1263,T,21/08/2023 09:07:30,56.21732997,-5.707259217,73.4,0.3,#ff802f,1,4,D10_Track 1,,5.71834,day 10,0,3.8529
170238.8506,708938.0351,T,21/08/2023 09:07:37,56.2173391,-5.707227267,71.2,0.3,#ff802f,1,4,D10_Track 1,,5.85081,day 10,0,8.18943
170241.0579,708938.9367,T,21/08/2023 09:07:41,56.21734825,-5.707192533,71.1,0.6,#ff802f,1,4,D10_Track 1,,5.69962,day 10,0,4.54618
170243.188,708939.5604,T,21/08/2023 09:07:43,56.21735487,-5.7071588,72.1,1.1,#ff802f,1,4,D10_Track 1,,5.6693,day 10,0,8.90716
170246.0975,708941.1135,T,21/08/2023 09:07:46,56.2173702,-5.707113333,73.9,1.1,#ff802f,1,4,D10_Track 1,,5.90512,day 10,0,9.02058
170250.0538,708943.2182,T,21/08/2023 09:07:50,56.21739098,-5.7070515,76.3,1.1,#ff802f,1,4,D10_Track 1,,5.88974,day 10,0,9.34183
170252.4455,708945.4863,T,21/08/2023 09:07:54,56.21741247,-5.707014983,76,0.8,#ff802f,1,4,D10_Track 1,,5.88502,day 10,0,9.06753
170254.0478,708947.8293,T,21/08/2023 09:07:56,56.21743425,-5.706991233,75.7,1.4,#ff802f,1,4,D10_Track 1,,5.67032,day 10,0,6.64532
170256.2691,708950.3386,T,21/08/2023 09:08:00,56.21745782,-5.706957667,74.6,0.8,#ff802f,1,4,D10_Track 1,,5.20284,day 10,0,6.65803
170257.1559,708952.2238,T,21/08/2023 09:08:03,56.21747515,-5.706945033,74.5,0.7,#ff802f,1,4,D10_Track 1,,5.17503,day 10,0,7.58317
170259.1778,708953.9553,T,21/08/2023 09:08:06,56.21749165,-5.706914,73.7,0.9,#ff802f,1,4,D10_Track 1,,5.26048,day 10,0,7.60593
170261.1377,708956.3984,T,21/08/2023 09:08:08,56.2175145,-5.706884583,72,1.6,#ff802f,1,4,D10_Track 1,,5.36936,day 10,0,7.04947
170263.0137,708957.7273,T,21/08/2023 09:08:10,56.21752732,-5.70685555,72.4,1.1,#ff802f,1,4,D10_Track 1,,5.35603,day 10,0,4.17519
170264.6083,708960.0428,T,21/08/2023 09:08:13,56.21754885,-5.7068319,73.2,0.9,#ff802f,1,4,D10_Track 1,,5.3475,day 10,0,5.32452
170265.0646,708962.3996,T,21/08/2023 09:08:15,56.2175702,-5.7068266,73.1,1.2,#ff802f,1,4,D10_Track 1,,5.31256,day 10,0,4.97134
170266.7996,708964.1878,T,21/08/2023 09:08:17,56.21758707,-5.706800233,72.3,1.2,#ff802f,1,4,D10_Track 1,,5.32109,day 10,0,5.04973
170268.6006,708966.316,T,21/08/2023 09:08:20,56.21760702,-5.7067731,71.8,0.9,#ff802f,1,4,D10_Track 1,,4.97132,day 10,0,5.81569
170268.5141,708968.3841,T,21/08/2023 09:08:23,56.21762552,-5.706776283,70.9,0.7,#ff802f,1,4,D10_Track 1,,5.06811,day 10,0,7.49871
170269.962,708970.2647,T,21/08/2023 09:08:26,56.21764308,-5.706754617,71.4,0.8,#ff802f,1,4,D10_Track 1,,5.40207,day 10,0,3.68683
170271.3549,708972.0859,T,21/08/2023 09:08:29,56.21766008,-5.706733783,70.6,0.8,#ff802f,1,4,D10_Track 1,,5.44461,day 10,0,3.8385
170272.6602,708973.7611,T,21/08/2023 09:08:32,56.21767573,-5.706714233,69.9,0.7,#ff802f,1,4,D10_Track 1,,5.23983,day 10,0,2.58984
170273.8863,708975.6024,T,21/08/2023 09:08:36,56.21769283,-5.7066961,67.2,0.6,#ff802f,1,4,D10_Track 1,,5.30766,day 10,0,3.2706
170274.7205,708977.7425,T,21/08/2023 09:08:45,56.21771242,-5.706684533,65,0.3,#ff802f,1,4,D10_Track 1,,5.32239,day 10,0,3.01029
170273.5185,708979.6399,T,21/08/2023 09:08:51,56.21772885,-5.706705517,61.7,0.4,#ff802f,1,4,D10_Track 1,,5.25533,day 10,0,1.7754
170272.9448,708981.6227,T,21/08/2023 09:08:56,56.21774635,-5.706716467,58.7,0.4,#ff802f,1,4,D10_Track 1,,5.47691,day 10,0,11.0646
170272.8076,708983.9802,T,21/08/2023 09:09:02,56.21776742,-5.706720717,58.1,0.4,#ff802f,1,4,D10_Track 1,,5.44784,day 10,0,8.2011
170273.5821,708986.3198,T,21/08/2023 09:09:06,56.21778877,-5.706710283,57,0.6,#ff802f,1,4,D10_Track 1,,5.45327,day 10,0,4.15951
170273.2207,708988.4764,T,21/08/2023 09:09:08,56.21780793,-5.706717967,58.2,1.1,#ff802f,1,4,D10_Track 1,,5.31182,day 10,0,3.33957
170273.4228,708990.6896,T,21/08/2023 09:09:13,56.21782787,-5.706716633,56.1,0.4,#ff802f,1,4,D10_Track 1,,5.73235,day 10,0,3.87378
170273.7827,708992.891,T,21/08/2023 09:09:19,56.21784778,-5.70671275,56.8,0.4,#ff802f,1,4,D10_Track 1,,5.86985,day 10,0,4.40357
170274.0477,708994.8888,T,21/08/2023 09:09:22,56.21786582,-5.706710217,58.4,0.7,#ff802f,1,4,D10_Track 1,,5.77457,day 10,0,7.02983
170275.0271,708997.2821,T,21/08/2023 09:09:32,56.21788775,-5.706696533,61.1,0.3,#ff802f,1,4,D10_Track 1,,5.4323,day 10,0,6.65501
170276.4391,708998.8435,T,21/08/2023 09:09:37,56.21790243,-5.706675167,61.1,0.4,#ff802f,1,4,D10_Track 1,,5.89067,day 10,0,8.58843
170277.0568,709002.1006,T,21/08/2023 09:09:40,56.21793193,-5.70666805,60.9,1.1,#ff802f,1,4,D10_Track 1,,5.82987,day 10,0,8.40852
170278.7444,709004.758,T,21/08/2023 09:09:43,56.21795657,-5.7066432,62.8,1,#ff802f,1,4,D10_Track 1,,5.42104,day 10,0,8.15944
170280.1025,709007.0305,T,21/08/2023 09:09:45,56.2179776,-5.706623317,64,1.3,#ff802f,1,4,D10_Track 1,,5.33121,day 10,0,9.05517
170282.1084,709007.8282,T,21/08/2023 09:09:48,56.21798572,-5.706591733,64.3,0.7,#ff802f,1,4,D10_Track 1,,5.36606,day 10,0,2.40326
170282.9908,709009.9032,T,21/08/2023 09:09:55,56.21800475,-5.706579333,60.2,0.3,#ff802f,1,4,D10_Track 1,,6.08555,day 10,0,6.62016
170284.0711,709012.1149,T,21/08/2023 09:09:59,56.2180251,-5.706563867,62.4,0.6,#ff802f,1,4,D10_Track 1,,5.75786,day 10,0,7.66058
170285.9742,709013.7557,T,21/08/2023 09:10:02,56.21804073,-5.706534667,66.7,0.8,#ff802f,1,4,D10_Track 1,,5.25357,day 10,0,4.29129
170287.7152,709015.1923,T,21/08/2023 09:10:05,56.21805445,-5.7065079,67.5,0.8,#ff802f,1,4,D10_Track 1,,5.34706,day 10,0,7.38663
170289.2102,709016.6209,T,21/08/2023 09:10:10,56.21806798,-5.706485083,66,0.4,#ff802f,1,4,D10_Track 1,,5.48477,day 10,0,7.2876
170289.6185,709019.2022,T,21/08/2023 09:10:13,56.21809132,-5.70648075,64.2,0.9,#ff802f,1,4,D10_Track 1,,5.82197,day 10,0,7.21325
170289.8573,709021.3677,T,21/08/2023 09:10:16,56.21811085,-5.706478783,63.1,0.7,#ff802f,1,4,D10_Track 1,,5.84314,day 10,0,7.12507
170289.9994,709023.5629,T,21/08/2023 09:10:19,56.2181306,-5.7064784,62.8,0.7,#ff802f,1,4,D10_Track 1,,5.5483,day 10,0,6.75487
170291.509,709025.6477,T,21/08/2023 09:10:22,56.21815002,-5.706455917,63.9,0.9,#ff802f,1,4,D10_Track 1,,5.60998,day 10,0,9.15318
170293.3034,709027.3859,T,21/08/2023 09:10:25,56.21816647,-5.70642855,65.3,0.8,#ff802f,1,4,D10_Track 1,,5.58407,day 10,0,3.93061
170295.0035,709029.2585,T,21/08/2023 09:10:28,56.21818408,-5.706402817,64.1,0.8,#ff802f,1,4,D10_Track 1,,5.46683,day 10,0,3.31377
170298.2752,709032.018,T,21/08/2023 09:10:33,56.2182104,-5.706352567,66.1,0.9,#ff802f,1,4,D10_Track 1,,5.09439,day 10,0,3.66103
170299.5986,709033.5696,T,21/08/2023 09:10:37,56.21822495,-5.706332617,68.4,0.5,#ff802f,1,4,D10_Track 1,,4.80442,day 10,0,5.78225
170301.4552,709032.7111,T,21/08/2023 09:10:41,56.21821815,-5.706302,66.4,0.5,#ff802f,1,4,D10_Track 1,,4.66341,day 10,0,5.07654
170302.0723,709035.0537,T,21/08/2023 09:10:51,56.21823945,-5.7062941,64.7,0.2,#ff802f,1,4,D10_Track 1,,5.34983,day 10,0,6.76259
170303.2269,709037.336,T,21/08/2023 09:10:56,56.21826047,-5.7062775,63.9,0.5,#ff802f,1,4,D10_Track 1,,6.27973,day 10,0,7.0734
170303.5381,709039.4787,T,21/08/2023 09:10:59,56.21827983,-5.70627435,63,0.7,#ff802f,1,4,D10_Track 1,,6.38587,day 10,0,7.04567
170303.9579,709041.6199,T,21/08/2023 09:11:02,56.21829923,-5.70626945,63.2,0.7,#ff802f,1,4,D10_Track 1,,6.53442,day 10,0,7.17303
170305.1439,709043.2536,T,21/08/2023 09:11:04,56.21831445,-5.706251783,63.9,1,#ff802f,1,4,D10_Track 1,,6.35435,day 10,0,2.62298
170307.3061,709044.1857,T,21/08/2023 09:11:10,56.21832385,-5.7062178,64.1,0.4,#ff802f,1,4,D10_Track 1,,5.48096,day 10,0,7.64123
170311.313,709044.6357,T,21/08/2023 09:11:19,56.21832982,-5.706153717,64.6,0.4,#ff802f,1,4,D10_Track 1,,5.12003,day 10,0,6.99857
170313.6456,709045.2886,T,21/08/2023 09:11:27,56.2183368,-5.70611675,65.6,0.3,#ff802f,1,4,D10_Track 1,,4.3897,day 10,0,6.06449
170315.7224,709046.6156,T,21/08/2023 09:11:34,56.2183497,-5.706084483,64.9,0.4,#ff802f,1,4,D10_Track 1,,4.72231,day 10,0,1.54272
170317.9702,709047.4449,T,21/08/2023 09:11:39,56.21835822,-5.706049033,67.5,0.5,#ff802f,1,4,D10_Track 1,,4.4309,day 10,0,1.89478
170320.236,709049.3194,T,21/08/2023 09:11:42,56.21837612,-5.7060142,67.8,1,#ff802f,1,4,D10_Track 1,,4.29569,day 10,0,6.35844
170322.3119,709050.033,T,21/08/2023 09:11:45,56.21838352,-5.705981417,67.2,0.7,#ff802f,1,4,D10_Track 1,,4.04253,day 10,0,5.66546
170324.6818,709051.0319,T,21/08/2023 09:11:48,56.21839362,-5.70594415,67.1,0.9,#ff802f,1,4,D10_Track 1,,4.11489,day 10,0,1.87401
170327.0453,709051.0675,T,21/08/2023 09:11:54,56.21839508,-5.70590615,66.7,0.4,#ff802f,1,4,D10_Track 1,,4.54416,day 10,0,6.19072
170328.6673,709053.1239,T,21/08/2023 09:11:57,56.2184143,-5.705881833,66.6,0.9,#ff802f,1,4,D10_Track 1,,4.49886,day 10,0,2.68662
170330.4916,709055.4182,T,21/08/2023 09:12:00,56.21843575,-5.705854467,66.9,1,#ff802f,1,4,D10_Track 1,,4.61044,day 10,0,2.60303
170332.0626,709056.8728,T,21/08/2023 09:12:03,56.21844955,-5.70583045,65.6,0.7,#ff802f,1,4,D10_Track 1,,4.64751,day 10,0,2.91078
170333.1194,709058.6674,T,21/08/2023 09:12:06,56.21846615,-5.705815,66.2,0.7,#ff802f,1,4,D10_Track 1,,4.36725,day 10,0,6.8861
170335.5043,709059.2729,T,21/08/2023 09:12:09,56.21847273,-5.70577715,66.3,0.8,#ff802f,1,4,D10_Track 1,,4.41413,day 10,0,2.80713
170337.351,709060.155,T,21/08/2023 09:12:12,56.21848153,-5.7057482,65.9,0.7,#ff802f,1,4,D10_Track 1,,4.21223,day 10,0,3.87117
170339.6609,709060.3094,T,21/08/2023 09:12:15,56.21848403,-5.705711167,65.1,0.8,#ff802f,1,4,D10_Track 1,,4.23732,day 10,0,3.39958
170342.4086,709061.2646,T,21/08/2023 09:12:19,56.21849392,-5.705667783,63.9,0.7,#ff802f,1,4,D10_Track 1,,4.49779,day 10,0,2.89069
170344.3892,709063.1333,T,21/08/2023 09:12:21,56.21851163,-5.705637533,64.6,1.4,#ff802f,1,4,D10_Track 1,,4.44899,day 10,0,3.298
170346.5035,709064.5999,T,21/08/2023 09:12:24,56.2185258,-5.705604783,65.5,0.9,#ff802f,1,4,D10_Track 1,,4.27647,day 10,0,1.87169
170348.1459,709066.5159,T,21/08/2023 09:12:27,56.21854377,-5.705580017,64.5,0.8,#ff802f,1,4,D10_Track 1,,4.09428,day 10,0,1.72656
170349.9563,709068.1673,T,21/08/2023 09:12:30,56.21855945,-5.705552317,64.3,0.8,#ff802f,1,4,D10_Track 1,,4.01525,day 10,0,2.21175
170352.3114,709068.5837,T,21/08/2023 09:12:34,56.21856432,-5.705514783,64.2,0.6,#ff802f,1,4,D10_Track 1,,4.02005,day 10,0,3.56719
170354.354,709069.5456,T,21/08/2023 09:12:37,56.21857393,-5.70548275,63.4,0.8,#ff802f,1,4,D10_Track 1,,4.02634,day 10,0,3.50489
170356.5112,709069.097,T,21/08/2023 09:12:42,56.21857095,-5.70544765,62.6,0.4,#ff802f,1,4,D10_Track 1,,3.98643,day 10,0,1.55476
170358.6154,709068.2777,T,21/08/2023 09:12:45,56.21856462,-5.705413083,63.5,0.8,#ff802f,1,4,D10_Track 1,,3.93273,day 10,0,1.37121
