X,Y,type,time,latitude,longitude,altitude (m)
170050.0599,708821.4266,T,20/08/2023 08:42,56.21620243,-5.71016375,78.6
170052.2681,708820.5959,T,20/08/2023 08:50,56.21619605,-5.7101275,76.5
170053.9487,708819.0084,T,20/08/2023 08:50,56.21618263,-5.710099083,76.1
170055.5414,708816.4821,T,20/08/2023 08:50,56.21616075,-5.710071267,78.1
170056.2664,708814.4821,T,20/08/2023 08:50,56.21614317,-5.710057867,79
170057.3064,708811.8696,T,20/08/2023 08:50,56.21612025,-5.710038867,79.8
170058.1083,708809.0267,T,20/08/2023 08:50,56.21609515,-5.7100235,80.9
170060.0716,708806.8239,T,20/08/2023 08:50,56.21607635,-5.70999,81.8
170061.5146,708805.1901,T,20/08/2023 08:50,56.2160624,-5.709965367,82.2
170063.3142,708802.8512,T,20/08/2023 08:51,56.2160423,-5.709934383,82
170064.4071,708800.7198,T,20/08/2023 08:51,56.21602372,-5.70991495,80.5
170066.4521,708798.5127,T,20/08/2023 08:51,56.21600492,-5.709880133,81.7
170067.4118,708796.6774,T,20/08/2023 08:51,56.21598893,-5.7098631,80.5
170068.6585,708794.4764,T,20/08/2023 08:51,56.2159698,-5.709841133,80.4
170069.4217,708792.5503,T,20/08/2023 08:51,56.2159529,-5.709827183,79.4
170070.9604,708791.0207,T,20/08/2023 08:51,56.21593993,-5.7098011,79.3
170072.2935,708787.5401,T,20/08/2023 08:51,56.21590937,-5.709776633,81
170073.0465,708785.503,T,20/08/2023 08:51,56.21589147,-5.70976275,81
170074.0024,708782.4042,T,20/08/2023 08:51,56.21586415,-5.709744683,79.9
170075.2771,708779.1287,T,20/08/2023 08:52,56.2158354,-5.709721333,80.1
170075.8638,708776.5228,T,20/08/2023 08:52,56.21581232,-5.709709633,80.9
170077.487,708773.929,T,20/08/2023 08:52,56.21578985,-5.709681267,82.2
170078.9946,708771.2265,T,20/08/2023 08:52,56.21576635,-5.709654667,83.5
170080.1138,708768.9465,T,20/08/2023 08:52,56.21574645,-5.709634683,85.6
170081.3107,708766.8408,T,20/08/2023 08:52,56.21572815,-5.7096136,86.6
170083.552,708766.7591,T,20/08/2023 08:52,56.2157285,-5.709577467,88.2
170086.084,708767.8015,T,20/08/2023 08:52,56.21573907,-5.709537633,89.8
170088.9794,708767.7827,T,20/08/2023 08:52,56.2157403,-5.709491033,91
170093.8692,708768.2329,T,20/08/2023 08:52,56.2157467,-5.70941275,92.2
170097.3667,708768.9891,T,20/08/2023 08:52,56.21575517,-5.709357133,93.6
170100.8034,708770.2517,T,20/08/2023 08:52,56.21576815,-5.709302933,94.6
170105.1366,708771.3867,T,20/08/2023 08:53,56.21578042,-5.7092342,95.3
170107.6136,708771.5052,T,20/08/2023 08:53,56.21578268,-5.70919445,96
170110.7795,708771.049,T,20/08/2023 08:53,56.21578012,-5.709143117,98.2
170114.3905,708771.527,T,20/08/2023 08:53,56.21578615,-5.709085433,100.6
170116.9405,708772.0978,T,20/08/2023 08:53,56.2157925,-5.7090449,101.6
170119.6846,708772.714,T,20/08/2023 08:53,56.21579935,-5.709001283,100.7
170122.213,708772.7093,T,20/08/2023 08:53,56.21580053,-5.7089606,100.2
170124.6976,708772.3936,T,20/08/2023 08:53,56.2157989,-5.70892035,100.2
170126.9997,708771.8233,T,20/08/2023 08:53,56.2157949,-5.708882817,100.5
170129.2407,708771.1203,T,20/08/2023 08:53,56.21578968,-5.70884615,100.3
170131.3331,708771.2329,T,20/08/2023 08:54,56.2157917,-5.708812583,99.6
170133.5046,708771.3534,T,20/08/2023 08:54,56.21579383,-5.70877775,99.4
170136.23,708771.066,T,20/08/2023 08:54,56.21579257,-5.70873365,99.7
170139.1328,708770.9932,T,20/08/2023 08:54,56.21579332,-5.708686883,100.2
170141.5135,708770.325,T,20/08/2023 08:54,56.21578848,-5.708648,100.8
170143.5229,708768.5146,T,20/08/2023 08:54,56.21577322,-5.7086141,100.1
170145.0778,708767.0924,T,20/08/2023 08:54,56.21576122,-5.70858785,99.6
170147.1881,708765.155,T,20/08/2023 08:54,56.21574487,-5.708552217,99.8
170149.0408,708763.5884,T,20/08/2023 08:54,56.21573172,-5.70852105,100.3
170149.7664,708761.6565,T,20/08/2023 08:54,56.21571475,-5.7085077,100.4
170151.8713,708760.8872,T,20/08/2023 08:54,56.21570887,-5.708473167,99.6
170153.6385,708759.8104,T,20/08/2023 08:54,56.21570007,-5.7084438,99.4
170154.7183,708757.9709,T,20/08/2023 08:54,56.2156841,-5.708424833,99.2
170156.4862,708756.4279,T,20/08/2023 08:54,56.21567112,-5.70839505,96.7
170158.2697,708754.7869,T,20/08/2023 08:54,56.21565727,-5.708364933,95.5
170159.4418,708753.0485,T,20/08/2023 08:54,56.21564225,-5.708344567,94.9
170160.8748,708751.5357,T,20/08/2023 08:54,56.21562938,-5.7083202,95.7
170162.8857,708750.7325,T,20/08/2023 08:54,56.21562315,-5.70828715,95.7
170164.8406,708749.7549,T,20/08/2023 08:54,56.21561533,-5.70825485,96.1
170166.6224,708748.3728,T,20/08/2023 08:54,56.2156038,-5.708224983,96.9
170168.4585,708746.5171,T,20/08/2023 08:55,56.21558805,-5.708193833,99.3
170170.8877,708745.8843,T,20/08/2023 08:55,56.21558355,-5.7081542,101.1
170173.0157,708744.8517,T,20/08/2023 08:55,56.21557532,-5.708119067,104.2
170175.3335,708744.091,T,20/08/2023 08:55,56.21556962,-5.708081117,105.3
170177.7848,708743.3678,T,20/08/2023 08:55,56.21556432,-5.70804105,105.5
170177.6752,708745.3903,T,20/08/2023 08:55,56.2155824,-5.708044567,108.5
170177.7871,708742.9494,T,20/08/2023 08:56,56.21556057,-5.70804065,107.6
170178.4813,708745.1438,T,20/08/2023 08:56,56.21558058,-5.708031383,106.8
170180.1121,708746.8796,T,20/08/2023 08:56,56.21559693,-5.70800665,107.4
170181.5153,708745.0272,T,20/08/2023 08:56,56.215581,-5.707982467,107
170182.1252,708742.5215,T,20/08/2023 08:56,56.21555883,-5.707970483,105.6
170183.0759,708740.2674,T,20/08/2023 08:56,56.21553908,-5.707953233,105.4
170183.3445,708737.8325,T,20/08/2023 08:56,56.21551738,-5.7079468,104.9
170184.3968,708734.984,T,20/08/2023 08:56,56.21549235,-5.7079274,105
170185.0144,708732.7389,T,20/08/2023 08:56,56.21547252,-5.707915517,105.2
170186.3992,708730.0052,T,20/08/2023 08:56,56.21544868,-5.707890867,104.5
170187.0557,708727.8862,T,20/08/2023 08:56,56.21543,-5.707878467,104.7
170186.4707,708725.2553,T,20/08/2023 08:56,56.21540613,-5.7078856,106.1
170187.0043,708722.5273,T,20/08/2023 08:56,56.21538193,-5.70787465,105.3
170187.6972,708719.8342,T,20/08/2023 08:56,56.21535812,-5.707861167,104.6
170187.8425,708717.3592,T,20/08/2023 08:56,56.215336,-5.707856683,104.3
170187.6659,708714.6192,T,20/08/2023 08:56,56.21531135,-5.70785715,101.9
170187.1055,708712.3317,T,20/08/2023 08:57,56.21529057,-5.707864183,100.4
170186.8124,708710.1423,T,20/08/2023 08:57,56.2152708,-5.707867,99.5
170186.0935,708707.3926,T,20/08/2023 08:57,56.2152458,-5.707876183,99.2
170187.8425,708705.246,T,20/08/2023 08:57,56.2152274,-5.707846183,99.4
170189.9675,708703.1773,T,20/08/2023 08:57,56.21520988,-5.7078102,99.8
170192.1876,708701.3333,T,20/08/2023 08:57,56.21519442,-5.707772883,99.4
170194.3644,708700.1296,T,20/08/2023 08:57,56.21518468,-5.707736817,99.5
170197.4408,708699.6259,T,20/08/2023 08:57,56.21518165,-5.707686883,100.1
170199.8106,708699.8496,T,20/08/2023 08:57,56.2151848,-5.70764895,101.2
170202.2316,708700.5055,T,20/08/2023 08:57,56.21519185,-5.707610567,102.9
170204.4236,708701.3522,T,20/08/2023 08:57,56.2152005,-5.707576033,104.2
170206.8705,708702.2778,T,20/08/2023 08:57,56.21520998,-5.707537467,105.6
170208.9952,708703.1248,T,20/08/2023 08:57,56.2152186,-5.707504017,106
170211.1716,708703.4336,T,20/08/2023 08:57,56.21522242,-5.707469267,105.9
170214.1298,708703.291,T,20/08/2023 08:57,56.21522257,-5.70742155,106.1
170216.2674,708704.0904,T,20/08/2023 08:57,56.21523077,-5.70738785,105.6
170218.5552,708703.4273,T,20/08/2023 08:57,56.21522593,-5.707350467,105
170220.775,708701.7317,T,20/08/2023 08:57,56.2152118,-5.707313283,103.8
170221.1115,708699.1147,T,20/08/2023 08:57,56.2151885,-5.7073056,103
170220.4213,708696.7627,T,20/08/2023 08:57,56.21516708,-5.707314667,101.9
170219.676,708694.8498,T,20/08/2023 08:57,56.21514957,-5.707325,101.2
170218.3946,708692.2542,T,20/08/2023 08:58,56.21512568,-5.707343367,101.2
170218.0119,708690.0351,T,20/08/2023 08:58,56.2151056,-5.7073476,101.2
170219.1979,708688.3204,T,20/08/2023 08:58,56.2150908,-5.707327033,101.2
170219.9876,708686.4631,T,20/08/2023 08:58,56.21507453,-5.707312717,101.1
170219.9056,708684.2858,T,20/08/2023 08:58,56.21505497,-5.70731215,101.3
170220.4037,708681.8587,T,20/08/2023 08:58,56.21503345,-5.707302033,101.5
170221.2216,708679.7366,T,20/08/2023 08:58,56.21501482,-5.707287033,101
170223.1247,708678.3737,T,20/08/2023 08:58,56.21500352,-5.707255233,101.2
170225.4032,708676.8656,T,20/08/2023 08:58,56.2149911,-5.707217267,101
170226.5455,708674.493,T,20/08/2023 08:58,56.21497038,-5.707196833,101.3
170226.4438,708672.3737,T,20/08/2023 08:58,56.21495133,-5.707196633,102.6
170226.0019,708669.3826,T,20/08/2023 08:58,56.2149243,-5.70720115,103.5
170224.9101,708667.2106,T,20/08/2023 08:58,56.2149043,-5.707216833,103.7
170223.8148,708665.031,T,20/08/2023 08:58,56.21488423,-5.707232567,102.6
170223.7258,708662.495,T,20/08/2023 08:58,56.21486145,-5.7072318,101.3
170224.2261,708660.2629,T,20/08/2023 08:58,56.21484168,-5.707221817,101.7
170223.5183,708657.8349,T,20/08/2023 08:58,56.21481957,-5.7072311,101.5
170223.2575,708655.1274,T,20/08/2023 08:58,56.21479517,-5.70723295,101.7
170222.6963,708652.4204,T,20/08/2023 08:58,56.21477063,-5.707239633,101.5
170222.1495,708650.0395,T,20/08/2023 08:58,56.21474902,-5.707246367,101.3
170221.2228,708647.4326,T,20/08/2023 08:59,56.2147252,-5.707259017,100.4
170220.0458,708645.4861,T,20/08/2023 08:59,56.21470718,-5.707276267,99.3
170219.1554,708642.8794,T,20/08/2023 08:59,56.21468338,-5.707288333,99.9
170218.4497,708640.8372,T,20/08/2023 08:59,56.21466473,-5.707297917,99.5
170218.7781,708638.7416,T,20/08/2023 08:59,56.2146461,-5.707290817,99.4
170218.5949,708636.6857,T,20/08/2023 08:59,56.21462758,-5.707291983,99.7
170219.1299,708633.8506,T,20/08/2023 08:59,56.21460242,-5.707280917,99.6
170218.72,708631.5482,T,20/08/2023 08:59,56.21458158,-5.707285517,99.9
170217.5154,708629.3589,T,20/08/2023 08:59,56.21456137,-5.707303,100.2
170216.0947,708627.6764,T,20/08/2023 08:59,56.2145456,-5.7073244,100.1
170215.8617,708625.466,T,20/08/2023 08:59,56.21452567,-5.707326233,98
170214.1643,708623.4561,T,20/08/2023 08:59,56.21450683,-5.7073518,99.6
170212.1648,708622.0881,T,20/08/2023 08:59,56.2144936,-5.707382783,100.6
170209.6781,708620.9249,T,20/08/2023 08:59,56.21448197,-5.707421783,102.7
170207.8551,708619.7359,T,20/08/2023 08:59,56.21447043,-5.707450083,101.5
170205.5272,708619.0605,T,20/08/2023 08:59,56.21446325,-5.70748695,101.2
170203.037,708618.0045,T,20/08/2023 08:59,56.21445258,-5.7075261,102.4
170200.774,708616.3218,T,20/08/2023 09:00,56.2144364,-5.70756105,103.4
170198.6785,708614.7114,T,20/08/2023 09:00,56.21442095,-5.707593367,103.3
170197.1239,708612.832,T,20/08/2023 09:00,56.21440335,-5.70761675,103.1
170196.1771,708610.9679,T,20/08/2023 09:00,56.21438618,-5.707630367,102.8
170195.23,708608.9432,T,20/08/2023 09:00,56.21436757,-5.70764385,102.5
170193.892,708607.2195,T,20/08/2023 09:00,56.21435147,-5.707663883,102
170192.2735,708604.6744,T,20/08/2023 09:00,56.21432787,-5.707687717,100.4
170192.2981,708602.3821,T,20/08/2023 09:00,56.21430733,-5.707685333,99.6
170191.8375,708600.1203,T,20/08/2023 09:00,56.21428683,-5.707690783,98
170190.4126,708597.8035,T,20/08/2023 09:00,56.21426537,-5.7077117,97.1
170190.4451,708595.427,T,20/08/2023 09:00,56.21424408,-5.707709117,97.1
170189.9845,708593.1263,T,20/08/2023 09:00,56.21422323,-5.707714533,97.1
170188.6515,708591.0722,T,20/08/2023 09:00,56.21420417,-5.7077342,97.5
170186.681,708589.9938,T,20/08/2023 09:00,56.21419355,-5.707764967,98.4
170185.7854,708587.9819,T,20/08/2023 09:00,56.21417508,-5.707777633,99
170184.8612,708585.9035,T,20/08/2023 09:00,56.214156,-5.7077907,99
170184.0906,708583.7143,T,20/08/2023 09:00,56.214136,-5.7078012,97.5
170182.3147,708581.6885,T,20/08/2023 09:00,56.21411698,-5.707828017,96.8
170181.5256,708579.6564,T,20/08/2023 09:00,56.21409838,-5.70783895,96.6
170180.423,708576.6875,T,20/08/2023 09:00,56.21407123,-5.707854117,97.9
170180.4912,708574.0504,T,20/08/2023 09:00,56.21404762,-5.707850733,99.3
170180.8193,708572.006,T,20/08/2023 09:00,56.21402945,-5.707843683,100.1
170180.6224,708569.9286,T,20/08/2023 09:00,56.21401073,-5.70784505,100.1
170181.1961,708567.8666,T,20/08/2023 09:00,56.21399252,-5.707834033,98.5
170180.5988,708565.8197,T,20/08/2023 09:00,56.21397388,-5.707841867,97.8
170180.1579,708563.6338,T,20/08/2023 09:01,56.21395407,-5.707847067,97.5
170179.9517,708561.2669,T,20/08/2023 09:01,56.21393275,-5.707848333,97.3
170179.7487,708558.5195,T,20/08/2023 09:01,56.21390802,-5.707849217,96
170179.0762,708555.9022,T,20/08/2023 09:01,56.21388423,-5.707857767,94.6
170178.5329,708553.8926,T,20/08/2023 09:01,56.21386595,-5.707864767,94.1
170177.6394,708551.479,T,20/08/2023 09:01,56.21384388,-5.70787705,94.9
170176.5121,708549.2644,T,20/08/2023 09:01,56.21382348,-5.707893267,95.6
170175.4116,708546.6434,T,20/08/2023 09:01,56.21379945,-5.7079087,96.5
170174.5274,708544.4212,T,20/08/2023 09:01,56.2137791,-5.707921,96.8
170172.7751,708542.1432,T,20/08/2023 09:01,56.21375783,-5.707947217,97
170171.5125,708540.2057,T,20/08/2023 09:01,56.21373985,-5.70796585,96.6
170170.0424,708538.5505,T,20/08/2023 09:01,56.2137243,-5.707988067,96.2
170168.3387,708536.9246,T,20/08/2023 09:01,56.2137089,-5.708014067,96.3
170168.2335,708534.6828,T,20/08/2023 09:01,56.21368875,-5.708013817,95.2
170170.5173,708533.6752,T,20/08/2023 09:01,56.21368082,-5.7079762,96.9
170172.4622,708534.2396,T,20/08/2023 09:01,56.21368682,-5.7079454,96.6
170175.2216,708534.9063,T,20/08/2023 09:01,56.21369413,-5.707901583,96.8
170177.4814,708535.5675,T,20/08/2023 09:01,56.21370115,-5.7078658,97.5
170179.7715,708536.158,T,20/08/2023 09:01,56.21370755,-5.707829467,98.1
170182.205,708536.8523,T,20/08/2023 09:01,56.21371495,-5.707790917,99.6
170184.1112,708538.5063,T,20/08/2023 09:02,56.2137307,-5.707761683,99.8
170185.4922,708539.9879,T,20/08/2023 09:02,56.21374465,-5.70774075,99.5
170186.5785,708542.2884,T,20/08/2023 09:02,56.2137658,-5.707725267,97.9
170188.699,708542.8267,T,20/08/2023 09:02,56.21377165,-5.707691617,98.7
170190.4791,708544.3313,T,20/08/2023 09:02,56.213786,-5.707664283,97.3
170193.6204,708547.1067,T,20/08/2023 09:02,56.2138124,-5.70761615,96.3
170195.9369,708548.6494,T,20/08/2023 09:02,56.21382735,-5.707580217,95.9
170197.8412,708550.2679,T,20/08/2023 09:02,56.21384278,-5.707550983,96.2
170199.5109,708551.957,T,20/08/2023 09:02,56.21385873,-5.707525583,96.2
170201.4209,708553.6242,T,20/08/2023 09:02,56.2138746,-5.7074963,96.1
170202.762,708555.1938,T,20/08/2023 09:02,56.21388932,-5.707476083,95.5
170204.1718,708557.1155,T,20/08/2023 09:02,56.21390723,-5.707455067,92.9
170205.8627,708558.5994,T,20/08/2023 09:02,56.21392135,-5.70742915,93.1
170208.3026,708560.0852,T,20/08/2023 09:02,56.21393585,-5.707391183,92.6
170210.4277,708561.4966,T,20/08/2023 09:02,56.21394953,-5.707358217,92.7
170212.4988,708562.5606,T,20/08/2023 09:03,56.21396007,-5.707325817,92.8
170214.1559,708563.7072,T,20/08/2023 09:03,56.21397115,-5.70730015,92.3
170215.1959,708565.8006,T,20/08/2023 09:03,56.21399042,-5.707285233,90.9
170217.5057,708567.1797,T,20/08/2023 09:03,56.2140039,-5.707249267,89.9
170219.8054,708568.4667,T,20/08/2023 09:03,56.21401655,-5.707213383,88.9
170221.7756,708569.9634,T,20/08/2023 09:03,56.21403092,-5.707182983,88.4
170223.0456,708572.2909,T,20/08/2023 09:03,56.2140524,-5.707164567,87
170224.7748,708574.1798,T,20/08/2023 09:03,56.21407017,-5.707138383,87
170227.6862,708574.6866,T,20/08/2023 09:03,56.21407612,-5.707091983,87
170229.937,708575.9707,T,20/08/2023 09:03,56.21408872,-5.707056883,86.6
170228.5369,708577.4415,T,20/08/2023 09:03,56.21410123,-5.707080683,84.6
170230.9114,708577.9828,T,20/08/2023 09:03,56.21410723,-5.70704295,83.5
170233.4088,708578.0758,T,20/08/2023 09:03,56.21410927,-5.70700285,82.6
170235.7502,708578.0401,T,20/08/2023 09:03,56.21411008,-5.70696515,82.2
170238.1696,708577.7223,T,20/08/2023 09:04,56.2141084,-5.70692595,81.2
170240.7791,708577.8573,T,20/08/2023 09:04,56.21411087,-5.706884083,81.3
170242.593,708579.2798,T,20/08/2023 09:04,56.2141245,-5.706856133,80.9
170244.718,708580.4592,T,20/08/2023 09:04,56.2141361,-5.706822967,80.8
170246.8437,708580.5176,T,20/08/2023 09:04,56.21413765,-5.706788817,81.3
170249.2859,708581.3542,T,20/08/2023 09:04,56.21414633,-5.70675025,81.6
170252.3953,708582.1337,T,20/08/2023 09:04,56.21415482,-5.7067009,82.8
170253.7859,708583.7185,T,20/08/2023 09:04,56.2141697,-5.7066799,83.4
170253.8885,708585.8913,T,20/08/2023 09:04,56.21418923,-5.706680133,83.5
170255.5848,708586.9789,T,20/08/2023 09:04,56.2141998,-5.706653783,83.3
170257.8231,708586.6275,T,20/08/2023 09:04,56.21419773,-5.706617467,81.1
170259.0549,708584.3973,T,20/08/2023 09:04,56.21417833,-5.706595717,79.9
170258.3009,708582.4179,T,20/08/2023 09:04,56.21416022,-5.706606133,77.2
170259.1629,708579.4971,T,20/08/2023 09:04,56.21413445,-5.706589733,75.4
170260.0317,708577.1047,T,20/08/2023 09:04,56.21411342,-5.706573683,75.6
170261.8307,708576.1947,T,20/08/2023 09:04,56.21410613,-5.70654395,73.9
170261.2277,708574.1525,T,20/08/2023 09:05,56.21408753,-5.706551883,74.1
170260.0358,708572.1811,T,20/08/2023 09:05,56.21406928,-5.70656935,73.1
170258.3239,708570.9984,T,20/08/2023 09:05,56.21405785,-5.706595867,72.7
170256.5915,708569.2792,T,20/08/2023 09:05,56.2140416,-5.70662225,72.3
170258.4306,708568.2656,T,20/08/2023 09:05,56.2140334,-5.706591783,72
170260.4417,708569.3875,T,20/08/2023 09:05,56.21404443,-5.7065604,75.7
170262.167,708570.6665,T,20/08/2023 09:05,56.21405673,-5.70653375,77.2
170264.4435,708571.3514,T,20/08/2023 09:05,56.21406397,-5.706497717,74.1
170265.8229,708569.323,T,20/08/2023 09:06,56.21404645,-5.706473767,72.4
170265.5315,708566.8157,T,20/08/2023 09:06,56.21402383,-5.706476283,74.3
170267.0786,708568.2091,T,20/08/2023 09:06,56.21403707,-5.7064526,68.9
170269.1534,708567.8609,T,20/08/2023 09:06,56.21403495,-5.706418917,66
170270.1517,708566.008,T,20/08/2023 09:06,56.21401882,-5.70640125,66.8
170272.0337,708563.9826,T,20/08/2023 09:06,56.21400157,-5.706369217,65.6
170274.1166,708562.4762,T,20/08/2023 09:06,56.21398907,-5.7063344,65.8
170274.2576,708559.2451,T,20/08/2023 09:06,56.21396017,-5.706329333,65
170273.9716,708556.8602,T,20/08/2023 09:06,56.21393865,-5.706331867,65.3
170273.6542,708554.6967,T,20/08/2023 09:06,56.2139191,-5.7063351,64.7
170273.8881,708552.5782,T,20/08/2023 09:06,56.21390022,-5.7063295,64.1
170275.8105,708551.9761,T,20/08/2023 09:06,56.21389575,-5.70629805,61.1
170277.508,708550.6611,T,20/08/2023 09:06,56.21388478,-5.7062696,60.8
170279.0464,708548.9498,T,20/08/2023 09:06,56.21387018,-5.706243367,60.8
170280.1796,708546.1773,T,20/08/2023 09:06,56.21384587,-5.706222733,61.8
170281.2385,708543.4689,T,20/08/2023 09:07,56.2138221,-5.70620335,62.4
170282.1069,708541.0486,T,20/08/2023 09:07,56.21380082,-5.706187283,62.4
170282.3384,708538.9626,T,20/08/2023 09:07,56.21378223,-5.70618175,62.6
170283.1302,708536.6781,T,20/08/2023 09:07,56.21376213,-5.706167033,63.3
170283.5371,708534.4243,T,20/08/2023 09:07,56.21374212,-5.706158533,64.2
170283.5814,708532.3417,T,20/08/2023 09:07,56.21372347,-5.706156017,64.4
170284.9634,708530.2651,T,20/08/2023 09:07,56.21370552,-5.706131983,63.8
170285.999,708528.3165,T,20/08/2023 09:07,56.21368855,-5.706113633,62.7
170287.2405,708526.6324,T,20/08/2023 09:07,56.21367405,-5.7060922,61.9
170289.0314,708525.4729,T,20/08/2023 09:07,56.21366452,-5.706062383,61.1
170290.1259,708523.7911,T,20/08/2023 09:07,56.21364997,-5.706043317,60
170290.8537,708521.6672,T,20/08/2023 09:07,56.21363128,-5.706029767,59.3
170292.2129,708518.897,T,20/08/2023 09:07,56.2136071,-5.7060055,59.4
170291.4744,708516.9938,T,20/08/2023 09:07,56.21358968,-5.706015733,59.3
170290.126,708514.3281,T,20/08/2023 09:07,56.21356513,-5.706035117,59.8
170288.6451,708512.6835,T,20/08/2023 09:07,56.21354967,-5.706057517,59.9
170286.4824,708511.3221,T,20/08/2023 09:07,56.21353642,-5.706091133,60.1
170284.4676,708510.0754,T,20/08/2023 09:07,56.21352427,-5.706122467,60.4
170282.5352,708509.5113,T,20/08/2023 09:08,56.21351828,-5.706153067,60.1
170280.0609,708507.9235,T,20/08/2023 09:08,56.21350285,-5.7061915,59.5
170278.0988,708506.0572,T,20/08/2023 09:08,56.21348517,-5.70622145,59.8
170276.1499,708504.8404,T,20/08/2023 09:08,56.21347332,-5.70625175,59.8
170274.4337,708503.3278,T,20/08/2023 09:08,56.21345893,-5.70627805,60.3
170272.5503,708501.2487,T,20/08/2023 09:08,56.21343938,-5.70630655,60.1
170270.6827,708499.0393,T,20/08/2023 09:08,56.21341867,-5.706334683,59.6
170269.9533,708496.0559,T,20/08/2023 09:08,56.21339157,-5.706343833,59.2
170268.8563,708493.9622,T,20/08/2023 09:08,56.21337227,-5.706359667,59.6
170268.0529,708491.9699,T,20/08/2023 09:08,56.21335402,-5.706370867,59.7
170268.1088,708489.6224,T,20/08/2023 09:08,56.213333,-5.706367933,58.9
170269.2642,708487.6673,T,20/08/2023 09:08,56.21331603,-5.70634765,61.2
170268.5314,708489.5639,T,20/08/2023 09:09,56.21333268,-5.706361083,56.7
170268.0377,708487.2638,T,20/08/2023 09:09,56.21331182,-5.706367033,58
170266.5504,708485.7299,T,20/08/2023 09:10,56.21329735,-5.706389633,56.1
170268.5798,708486.4427,T,20/08/2023 09:10,56.21330472,-5.7063576,56.3
170269.2775,708484.432,T,20/08/2023 09:11,56.21328703,-5.706344633,56.5
170271.1851,708485.2483,T,20/08/2023 09:11,56.21329527,-5.70631465,58.7
170271.3036,708487.4482,T,20/08/2023 09:11,56.21331505,-5.70631465,57.6
170273.2241,708489.0602,T,20/08/2023 09:11,56.21333043,-5.70628515,55.6
170274.9699,708490.7976,T,20/08/2023 09:11,56.21334685,-5.706258567,55.9
170276.1682,708492.4642,T,20/08/2023 09:11,56.21336237,-5.706240733,55.8
170277.3455,708495.0699,T,20/08/2023 09:11,56.2133863,-5.70622405,56.4
170278.2922,708497.4527,T,20/08/2023 09:11,56.21340812,-5.706210883,56.4
170279.5545,708499.4237,T,20/08/2023 09:11,56.2134264,-5.706192283,56.6
170281.2433,708500.563,T,20/08/2023 09:11,56.21343743,-5.7061661,56.9
170283.2385,708501.6401,T,20/08/2023 09:11,56.21344805,-5.706134933,56.9
170284.7599,708503.0561,T,20/08/2023 09:12,56.21346148,-5.706111683,57.1
170286.5618,708504.8151,T,20/08/2023 09:12,56.21347812,-5.706084217,55.8
170288.629,708504.5933,T,20/08/2023 09:12,56.21347713,-5.706050767,56.5
170291.2196,708506.6835,T,20/08/2023 09:12,56.21349712,-5.7060109,56.4
170292.9731,708507.9286,T,20/08/2023 09:12,56.21350913,-5.705983767,57.9
170294.9175,708509.2929,T,20/08/2023 09:12,56.2135223,-5.705953667,58.2
170296.4545,708511.326,T,20/08/2023 09:12,56.21354127,-5.7059307,57.7
170299.1528,708511.396,T,20/08/2023 09:12,56.2135432,-5.70588735,57.9
170301.4445,708510.1683,T,20/08/2023 09:12,56.2135333,-5.705849417,58.8
170303.6619,708510.4081,T,20/08/2023 09:12,56.21353652,-5.70581395,59.3
170305.3892,708512.6853,T,20/08/2023 09:12,56.21355777,-5.705788133,58.4
170306.9528,708514.4058,T,20/08/2023 09:12,56.21357395,-5.705764467,57.9
170309.2453,708515.6152,T,20/08/2023 09:12,56.2135859,-5.705728633,58.5
170311.4879,708517.2869,T,20/08/2023 09:12,56.21360197,-5.705694,59.3
170313.2467,708518.4949,T,20/08/2023 09:12,56.21361365,-5.70566675,57.3
170315.2868,708518.4051,T,20/08/2023 09:12,56.21361383,-5.70563385,57.8
170317.7783,708519.4053,T,20/08/2023 09:12,56.213624,-5.705594633,58.7
170319.6984,708520.2422,T,20/08/2023 09:12,56.21363243,-5.705564467,59.1
170321.6293,708521.8191,T,20/08/2023 09:12,56.2136475,-5.705534767,57.2
170324.2899,708522.7489,T,20/08/2023 09:13,56.21365712,-5.705492767,55.5
170326.3065,708524.0122,T,20/08/2023 09:13,56.21366942,-5.705461417,53.9
170328.3419,708524.1034,T,20/08/2023 09:13,56.21367122,-5.70542875,53.8
170331.0227,708524.0996,T,20/08/2023 09:13,56.21367248,-5.705385617,53.7
170333.7248,708525.5491,T,20/08/2023 09:13,56.21368678,-5.7053434,54.2
170335.9083,708527.4883,T,20/08/2023 09:13,56.21370522,-5.70530995,54.9
170338.1036,708527.6054,T,20/08/2023 09:13,56.21370733,-5.705274733,54.4
170340.5937,708527.9287,T,20/08/2023 09:13,56.21371143,-5.70523495,56.2
170342.8792,708527.336,T,20/08/2023 09:13,56.21370722,-5.705197667,59.8
170344.8192,708526.7141,T,20/08/2023 09:13,56.21370258,-5.705165917,59.4
170347.0811,708526.9737,T,20/08/2023 09:13,56.213706,-5.70512975,59.3
170348.9717,708528.0899,T,20/08/2023 09:13,56.21371692,-5.7051003,59.8
170351.2711,708529.0258,T,20/08/2023 09:13,56.21372642,-5.705064117,60.5
170353.2969,708530.2663,T,20/08/2023 09:13,56.21373852,-5.7050326,60.5
170355.8207,708531.2324,T,20/08/2023 09:13,56.2137484,-5.704992833,60.5
170358.0607,708531.3349,T,20/08/2023 09:13,56.2137504,-5.704956883,60.1
170359.4105,708532.9521,T,20/08/2023 09:13,56.21376555,-5.704936567,60.6
