X,Y,type,time,latitude,longitude,altitude (m),speed (km/h),color,opacity,width,name,desc,horizontal_accuracy,kml_folder,source,vertical_accuracy
170075.2771,708779.1287,T,20/08/2023 08:52:00,56.2158354,-5.709721333,80.1,1.8,#ff802f,1,4,D9_Track 1,,5.07361,Day 9,0,6.94505
170075.8638,708776.5228,T,20/08/2023 08:52:07,56.21581232,-5.709709633,80.9,0.4,#ff802f,1,4,D9_Track 1,,5.33728,Day 9,0,8.66804
170077.487,708773.929,T,20/08/2023 08:52:09,56.21578985,-5.709681267,82.2,1.5,#ff802f,1,4,D9_Track 1,,5.27231,Day 9,0,8.20545
170078.9946,708771.2265,T,20/08/2023 08:52:12,56.21576635,-5.709654667,83.5,1,#ff802f,1,4,D9_Track 1,,5.14268,Day 9,0,8.64319
170080.1138,708768.9465,T,20/08/2023 08:52:14,56.21574645,-5.709634683,85.6,1.3,#ff802f,1,4,D9_Track 1,,5.19228,Day 9,0,7.30238
170081.3107,708766.8408,T,20/08/2023 08:52:21,56.21572815,-5.7096136,86.6,0.3,#ff802f,1,4,D9_Track 1,,5.12227,Day 9,0,6.28871
170083.552,708766.7591,T,20/08/2023 08:52:30,56.2157285,-5.709577467,88.2,0.2,#ff802f,1,4,D9_Track 1,,4.85316,Day 9,0,5.83643
170086.084,708767.8015,T,20/08/2023 08:52:32,56.21573907,-5.709537633,89.8,1.4,#ff802f,1,4,D9_Track 1,,4.89753,Day 9,0,4.75083
170088.9794,708767.7827,T,20/08/2023 08:52:34,56.2157403,-5.709491033,91,1.4,#ff802f,1,4,D9_Track 1,,4.87057,Day 9,0,4.99525
170093.8692,708768.2329,T,20/08/2023 08:52:51,56.2157467,-5.70941275,92.2,0.3,#ff802f,1,4,D9_Track 1,,5.4452,Day 9,0,5.66327
170097.3667,708768.9891,T,20/08/2023 08:52:53,56.21575517,-5.709357133,93.6,1.8,#ff802f,1,4,D9_Track 1,,5.2949,Day 9,0,4.90187
170100.8034,708770.2517,T,20/08/2023 08:52:55,56.21576815,-5.709302933,94.6,1.8,#ff802f,1,4,D9_Track 1,,5.16568,Day 9,0,4.05545
170105.1366,708771.3867,T,20/08/2023 08:53:32,56.21578042,-5.7092342,95.3,0.1,#ff802f,1,4,D9_Track 1,,5.54745,Day 9,0,5.17099
170107.6136,708771.5052,T,20/08/2023 08:53:35,56.21578268,-5.70919445,96,0.8,#ff802f,1,4,D9_Track 1,,5.81842,Day 9,0,5.9658
170110.7795,708771.049,T,20/08/2023 08:53:39,56.21578012,-5.709143117,98.2,0.8,#ff802f,1,4,D9_Track 1,,5.30954,Day 9,0,7.27899
170114.3905,708771.527,T,20/08/2023 08:53:41,56.21578615,-5.709085433,100.6,1.8,#ff802f,1,4,D9_Track 1,,4.99683,Day 9,0,5.55815
170116.9405,708772.0978,T,20/08/2023 08:53:43,56.2157925,-5.7090449,101.6,1.3,#ff802f,1,4,D9_Track 1,,4.77942,Day 9,0,5.12873
170119.6846,708772.714,T,20/08/2023 08:53:45,56.21579935,-5.709001283,100.7,1.4,#ff802f,1,4,D9_Track 1,,4.59196,Day 9,0,3.40155
170122.213,708772.7093,T,20/08/2023 08:53:47,56.21580053,-5.7089606,100.2,1.3,#ff802f,1,4,D9_Track 1,,4.54371,Day 9,0,3.14291
170124.6976,708772.3936,T,20/08/2023 08:53:49,56.2157989,-5.70892035,100.2,1.2,#ff802f,1,4,D9_Track 1,,4.43972,Day 9,0,2.0083
170126.9997,708771.8233,T,20/08/2023 08:53:54,56.2157949,-5.708882817,100.5,0.5,#ff802f,1,4,D9_Track 1,,4.26361,Day 9,0,4.56161
170129.2407,708771.1203,T,20/08/2023 08:53:59,56.21578968,-5.70884615,100.3,0.5,#ff802f,1,4,D9_Track 1,,4.00163,Day 9,0,4.31197
170131.3331,708771.2329,T,20/08/2023 08:54:01,56.2157917,-5.708812583,99.6,1,#ff802f,1,4,D9_Track 1,,4.13862,Day 9,0,5.19684
170133.5046,708771.3534,T,20/08/2023 08:54:03,56.21579383,-5.70877775,99.4,1.1,#ff802f,1,4,D9_Track 1,,4.32931,Day 9,0,2.75335
170136.23,708771.066,T,20/08/2023 08:54:05,56.21579257,-5.70873365,99.7,1.4,#ff802f,1,4,D9_Track 1,,4.44051,Day 9,0,5.04938
170139.1328,708770.9932,T,20/08/2023 08:54:07,56.21579332,-5.708686883,100.2,1.4,#ff802f,1,4,D9_Track 1,,4.37833,Day 9,0,4.75275
170141.5135,708770.325,T,20/08/2023 08:54:09,56.21578848,-5.708648,100.8,1.2,#ff802f,1,4,D9_Track 1,,4.34224,Day 9,0,3.97852
170143.5229,708768.5146,T,20/08/2023 08:54:12,56.21577322,-5.7086141,100.1,0.9,#ff802f,1,4,D9_Track 1,,4.73073,Day 9,0,2.60363
170145.0778,708767.0924,T,20/08/2023 08:54:15,56.21576122,-5.70858785,99.6,0.7,#ff802f,1,4,D9_Track 1,,4.85926,Day 9,0,2.87424
170147.1881,708765.155,T,20/08/2023 08:54:18,56.21574487,-5.708552217,99.8,1,#ff802f,1,4,D9_Track 1,,4.59884,Day 9,0,3.31814
170149.0408,708763.5884,T,20/08/2023 08:54:20,56.21573172,-5.70852105,100.3,1.2,#ff802f,1,4,D9_Track 1,,4.52446,Day 9,0,2.316
170149.7664,708761.6565,T,20/08/2023 08:54:22,56.21571475,-5.7085077,100.4,1,#ff802f,1,4,D9_Track 1,,4.4815,Day 9,0,2.0951
170151.8713,708760.8872,T,20/08/2023 08:54:28,56.21570887,-5.708473167,99.6,0.4,#ff802f,1,4,D9_Track 1,,4.65243,Day 9,0,1.88835
170153.6385,708759.8104,T,20/08/2023 08:54:32,56.21570007,-5.7084438,99.4,0.5,#ff802f,1,4,D9_Track 1,,4.57991,Day 9,0,2.52621
170154.7183,708757.9709,T,20/08/2023 08:54:35,56.2156841,-5.708424833,99.2,0.7,#ff802f,1,4,D9_Track 1,,4.60717,Day 9,0,2.31725
170156.4862,708756.4279,T,20/08/2023 08:54:39,56.21567112,-5.70839505,96.7,0.6,#ff802f,1,4,D9_Track 1,,4.67651,Day 9,0,2.51126
170158.2697,708754.7869,T,20/08/2023 08:54:42,56.21565727,-5.708364933,95.5,0.8,#ff802f,1,4,D9_Track 1,,4.96678,Day 9,0,3.06853
170159.4418,708753.0485,T,20/08/2023 08:54:45,56.21564225,-5.708344567,94.9,0.7,#ff802f,1,4,D9_Track 1,,5.0291,Day 9,0,4.9678
170160.8748,708751.5357,T,20/08/2023 08:54:49,56.21562938,-5.7083202,95.7,0.5,#ff802f,1,4,D9_Track 1,,4.91978,Day 9,0,6.29672
170162.8857,708750.7325,T,20/08/2023 08:54:53,56.21562315,-5.70828715,95.7,0.5,#ff802f,1,4,D9_Track 1,,4.69443,Day 9,0,4.69048
170164.8406,708749.7549,T,20/08/2023 08:54:56,56.21561533,-5.70825485,96.1,0.7,#ff802f,1,4,D9_Track 1,,4.55754,Day 9,0,2.43456
170166.6224,708748.3728,T,20/08/2023 08:54:59,56.2156038,-5.708224983,96.9,0.7,#ff802f,1,4,D9_Track 1,,4.41391,Day 9,0,1.32827
170168.4585,708746.5171,T,20/08/2023 08:55:02,56.21558805,-5.708193833,99.3,0.9,#ff802f,1,4,D9_Track 1,,4.29412,Day 9,0,2.38232
170170.8877,708745.8843,T,20/08/2023 08:55:05,56.21558355,-5.7081542,101.1,0.8,#ff802f,1,4,D9_Track 1,,4.30156,Day 9,0,2.61431
170173.0157,708744.8517,T,20/08/2023 08:55:10,56.21557532,-5.708119067,104.2,0.5,#ff802f,1,4,D9_Track 1,,4.73127,Day 9,0,7.49507
170175.3335,708744.091,T,20/08/2023 08:55:13,56.21556962,-5.708081117,105.3,0.8,#ff802f,1,4,D9_Track 1,,4.86168,Day 9,0,7.28299
170177.7848,708743.3678,T,20/08/2023 08:55:22,56.21556432,-5.70804105,105.5,0.3,#ff802f,1,4,D9_Track 1,,5.12806,Day 9,0,5.27481
170177.6752,708745.3903,T,20/08/2023 08:55:53,56.2155824,-5.708044567,108.5,0.1,#ff802f,1,4,D9_Track 1,,5.75934,Day 9,0,4.42903
170177.7871,708742.9494,T,20/08/2023 08:56:02,56.21556057,-5.70804065,107.6,0.3,#ff802f,1,4,D9_Track 1,,5.53679,Day 9,0,3.52915
170178.4813,708745.1438,T,20/08/2023 08:56:11,56.21558058,-5.708031383,106.8,0.3,#ff802f,1,4,D9_Track 1,,5.66796,Day 9,0,3.94906
170180.1121,708746.8796,T,20/08/2023 08:56:15,56.21559693,-5.70800665,107.4,0.6,#ff802f,1,4,D9_Track 1,,5.63902,Day 9,0,3.67193
170181.5153,708745.0272,T,20/08/2023 08:56:22,56.215581,-5.707982467,107,0.3,#ff802f,1,4,D9_Track 1,,5.55481,Day 9,0,6.15002
170182.1252,708742.5215,T,20/08/2023 08:56:27,56.21555883,-5.707970483,105.6,0.5,#ff802f,1,4,D9_Track 1,,5.09974,Day 9,0,2.60332
170183.0759,708740.2674,T,20/08/2023 08:56:30,56.21553908,-5.707953233,105.4,0.8,#ff802f,1,4,D9_Track 1,,4.40411,Day 9,0,1.96462
170183.3445,708737.8325,T,20/08/2023 08:56:33,56.21551738,-5.7079468,104.9,0.8,#ff802f,1,4,D9_Track 1,,4.15218,Day 9,0,1.86063
170184.3968,708734.984,T,20/08/2023 08:56:36,56.21549235,-5.7079274,105,1,#ff802f,1,4,D9_Track 1,,4.3007,Day 9,0,1.89571
170185.0144,708732.7389,T,20/08/2023 08:56:38,56.21547252,-5.707915517,105.2,1.2,#ff802f,1,4,D9_Track 1,,4.26846,Day 9,0,1.60794
170186.3992,708730.0052,T,20/08/2023 08:56:42,56.21544868,-5.707890867,104.5,0.8,#ff802f,1,4,D9_Track 1,,4.4335,Day 9,0,2.48462
170187.0557,708727.8862,T,20/08/2023 08:56:45,56.21543,-5.707878467,104.7,0.7,#ff802f,1,4,D9_Track 1,,4.34407,Day 9,0,4.43833
170186.4707,708725.2553,T,20/08/2023 08:56:48,56.21540613,-5.7078856,106.1,0.9,#ff802f,1,4,D9_Track 1,,4.09018,Day 9,0,1.26448
170187.0043,708722.5273,T,20/08/2023 08:56:51,56.21538193,-5.70787465,105.3,0.9,#ff802f,1,4,D9_Track 1,,4.01609,Day 9,0,3.92724
170187.6972,708719.8342,T,20/08/2023 08:56:53,56.21535812,-5.707861167,104.6,1.4,#ff802f,1,4,D9_Track 1,,4.051,Day 9,0,1.64549
170187.8425,708717.3592,T,20/08/2023 08:56:56,56.215336,-5.707856683,104.3,0.8,#ff802f,1,4,D9_Track 1,,4.22991,Day 9,0,0.913629
170187.6659,708714.6192,T,20/08/2023 08:56:59,56.21531135,-5.70785715,101.9,0.9,#ff802f,1,4,D9_Track 1,,4.26922,Day 9,0,2.18957
170187.1055,708712.3317,T,20/08/2023 08:57:02,56.21529057,-5.707864183,100.4,0.8,#ff802f,1,4,D9_Track 1,,4.34688,Day 9,0,1.26251
170186.8124,708710.1423,T,20/08/2023 08:57:04,56.2152708,-5.707867,99.5,1.1,#ff802f,1,4,D9_Track 1,,4.40055,Day 9,0,1.67457
170186.0935,708707.3926,T,20/08/2023 08:57:07,56.2152458,-5.707876183,99.2,0.9,#ff802f,1,4,D9_Track 1,,4.29773,Day 9,0,1.73591
170187.8425,708705.246,T,20/08/2023 08:57:09,56.2152274,-5.707846183,99.4,1.4,#ff802f,1,4,D9_Track 1,,4.2937,Day 9,0,2.18781
170189.9675,708703.1773,T,20/08/2023 08:57:12,56.21520988,-5.7078102,99.8,1,#ff802f,1,4,D9_Track 1,,4.29159,Day 9,0,1.54326
170192.1876,708701.3333,T,20/08/2023 08:57:15,56.21519442,-5.707772883,99.4,1,#ff802f,1,4,D9_Track 1,,4.39951,Day 9,0,3.82177
170194.3644,708700.1296,T,20/08/2023 08:57:18,56.21518468,-5.707736817,99.5,0.8,#ff802f,1,4,D9_Track 1,,4.64368,Day 9,0,4.93667
170197.4408,708699.6259,T,20/08/2023 08:57:22,56.21518165,-5.707686883,100.1,0.8,#ff802f,1,4,D9_Track 1,,4.91893,Day 9,0,4.5507
170199.8106,708699.8496,T,20/08/2023 08:57:24,56.2151848,-5.70764895,101.2,1.2,#ff802f,1,4,D9_Track 1,,4.79383,Day 9,0,4.22303
170202.2316,708700.5055,T,20/08/2023 08:57:27,56.21519185,-5.707610567,102.9,0.8,#ff802f,1,4,D9_Track 1,,4.60986,Day 9,0,5.30784
170204.4236,708701.3522,T,20/08/2023 08:57:30,56.2152005,-5.707576033,104.2,0.8,#ff802f,1,4,D9_Track 1,,4.62105,Day 9,0,5.40643
170206.8705,708702.2778,T,20/08/2023 08:57:33,56.21520998,-5.707537467,105.6,0.9,#ff802f,1,4,D9_Track 1,,4.49095,Day 9,0,3.64119
170208.9952,708703.1248,T,20/08/2023 08:57:35,56.2152186,-5.707504017,106,1.1,#ff802f,1,4,D9_Track 1,,4.38041,Day 9,0,3.5478
170211.1716,708703.4336,T,20/08/2023 08:57:37,56.21522242,-5.707469267,105.9,1.1,#ff802f,1,4,D9_Track 1,,4.38227,Day 9,0,3.19982
170214.1298,708703.291,T,20/08/2023 08:57:40,56.21522257,-5.70742155,106.1,1,#ff802f,1,4,D9_Track 1,,4.45009,Day 9,0,3.65605
170216.2674,708704.0904,T,20/08/2023 08:57:43,56.21523077,-5.70738785,105.6,0.8,#ff802f,1,4,D9_Track 1,,4.631,Day 9,0,6.96574
170218.5552,708703.4273,T,20/08/2023 08:57:47,56.21522593,-5.707350467,105,0.6,#ff802f,1,4,D9_Track 1,,4.60958,Day 9,0,6.70869
170220.775,708701.7317,T,20/08/2023 08:57:50,56.2152118,-5.707313283,103.8,0.9,#ff802f,1,4,D9_Track 1,,4.38068,Day 9,0,2.84292
170221.1115,708699.1147,T,20/08/2023 08:57:54,56.2151885,-5.7073056,103,0.7,#ff802f,1,4,D9_Track 1,,4.20068,Day 9,0,2.18629
170220.4213,708696.7627,T,20/08/2023 08:57:57,56.21516708,-5.707314667,101.9,0.8,#ff802f,1,4,D9_Track 1,,4.5855,Day 9,0,1.86064
170219.676,708694.8498,T,20/08/2023 08:57:59,56.21514957,-5.707325,101.2,1,#ff802f,1,4,D9_Track 1,,4.69715,Day 9,0,5.41461
170218.3946,708692.2542,T,20/08/2023 08:58:02,56.21512568,-5.707343367,101.2,1,#ff802f,1,4,D9_Track 1,,4.86812,Day 9,0,2.23838
170218.0119,708690.0351,T,20/08/2023 08:58:04,56.2151056,-5.7073476,101.2,1.1,#ff802f,1,4,D9_Track 1,,4.65352,Day 9,0,1.03672
170219.1979,708688.3204,T,20/08/2023 08:58:07,56.2150908,-5.707327033,101.2,0.7,#ff802f,1,4,D9_Track 1,,4.4437,Day 9,0,5.89901
170219.9876,708686.4631,T,20/08/2023 08:58:10,56.21507453,-5.707312717,101.1,0.7,#ff802f,1,4,D9_Track 1,,4.37889,Day 9,0,6.11483
170219.9056,708684.2858,T,20/08/2023 08:58:13,56.21505497,-5.70731215,101.3,0.7,#ff802f,1,4,D9_Track 1,,4.57912,Day 9,0,3.60823
170220.4037,708681.8587,T,20/08/2023 08:58:16,56.21503345,-5.707302033,101.5,0.8,#ff802f,1,4,D9_Track 1,,4.24779,Day 9,0,2.54507
170221.2216,708679.7366,T,20/08/2023 08:58:20,56.21501482,-5.707287033,101,0.6,#ff802f,1,4,D9_Track 1,,4.25889,Day 9,0,2.313
170223.1247,708678.3737,T,20/08/2023 08:58:25,56.21500352,-5.707255233,101.2,0.5,#ff802f,1,4,D9_Track 1,,4.40483,Day 9,0,1.52864
170225.4032,708676.8656,T,20/08/2023 08:58:28,56.2149911,-5.707217267,101,0.9,#ff802f,1,4,D9_Track 1,,4.44703,Day 9,0,1.40184
170226.5455,708674.493,T,20/08/2023 08:58:31,56.21497038,-5.707196833,101.3,0.9,#ff802f,1,4,D9_Track 1,,4.28487,Day 9,0,2.04715
170226.4438,708672.3737,T,20/08/2023 08:58:35,56.21495133,-5.707196633,102.6,0.5,#ff802f,1,4,D9_Track 1,,4.63092,Day 9,0,4.92581
170226.0019,708669.3826,T,20/08/2023 08:58:38,56.2149243,-5.70720115,103.5,1,#ff802f,1,4,D9_Track 1,,5.1867,Day 9,0,4.51621
170224.9101,708667.2106,T,20/08/2023 08:58:40,56.2149043,-5.707216833,103.7,1.2,#ff802f,1,4,D9_Track 1,,5.33237,Day 9,0,1.5127
170223.8148,708665.031,T,20/08/2023 08:58:43,56.21488423,-5.707232567,102.6,0.8,#ff802f,1,4,D9_Track 1,,5.45744,Day 9,0,1.70534
170223.7258,708662.495,T,20/08/2023 08:58:46,56.21486145,-5.7072318,101.3,0.8,#ff802f,1,4,D9_Track 1,,5.37754,Day 9,0,2.05388
170224.2261,708660.2629,T,20/08/2023 08:58:48,56.21484168,-5.707221817,101.7,1.1,#ff802f,1,4,D9_Track 1,,5.3287,Day 9,0,1.80889
170223.5183,708657.8349,T,20/08/2023 08:58:50,56.21481957,-5.7072311,101.5,1.3,#ff802f,1,4,D9_Track 1,,5.40601,Day 9,0,2.07401
170223.2575,708655.1274,T,20/08/2023 08:58:53,56.21479517,-5.70723295,101.7,0.9,#ff802f,1,4,D9_Track 1,,5.59832,Day 9,0,2.62528
170222.6963,708652.4204,T,20/08/2023 08:58:56,56.21477063,-5.707239633,101.5,0.9,#ff802f,1,4,D9_Track 1,,5.5888,Day 9,0,1.69419
170222.1495,708650.0395,T,20/08/2023 08:58:58,56.21474902,-5.707246367,101.3,1.2,#ff802f,1,4,D9_Track 1,,5.64587,Day 9,0,1.31523
170221.2228,708647.4326,T,20/08/2023 08:59:01,56.2147252,-5.707259017,100.4,0.9,#ff802f,1,4,D9_Track 1,,5.73385,Day 9,0,1.18876
170220.0458,708645.4861,T,20/08/2023 08:59:03,56.21470718,-5.707276267,99.3,1.1,#ff802f,1,4,D9_Track 1,,5.80236,Day 9,0,1.31324
170219.1554,708642.8794,T,20/08/2023 08:59:06,56.21468338,-5.707288333,99.9,0.9,#ff802f,1,4,D9_Track 1,,6.10014,Day 9,0,2.19522
170218.4497,708640.8372,T,20/08/2023 08:59:09,56.21466473,-5.707297917,99.5,0.7,#ff802f,1,4,D9_Track 1,,5.70419,Day 9,0,1.55826
170218.7781,708638.7416,T,20/08/2023 08:59:11,56.2146461,-5.707290817,99.4,1.1,#ff802f,1,4,D9_Track 1,,5.82359,Day 9,0,1.20055
170218.5949,708636.6857,T,20/08/2023 08:59:14,56.21462758,-5.707291983,99.7,0.7,#ff802f,1,4,D9_Track 1,,5.59763,Day 9,0,0.850829
170219.1299,708633.8506,T,20/08/2023 08:59:17,56.21460242,-5.707280917,99.6,1,#ff802f,1,4,D9_Track 1,,5.26224,Day 9,0,2.31437
170218.72,708631.5482,T,20/08/2023 08:59:20,56.21458158,-5.707285517,99.9,0.8,#ff802f,1,4,D9_Track 1,,5.21159,Day 9,0,1.20559
170217.5154,708629.3589,T,20/08/2023 08:59:23,56.21456137,-5.707303,100.2,0.8,#ff802f,1,4,D9_Track 1,,5.30109,Day 9,0,4.85647
170216.0947,708627.6764,T,20/08/2023 08:59:28,56.2145456,-5.7073244,100.1,0.4,#ff802f,1,4,D9_Track 1,,5.3669,Day 9,0,0.700613
170215.8617,708625.466,T,20/08/2023 08:59:41,56.21452567,-5.707326233,98,0.2,#ff802f,1,4,D9_Track 1,,5.48796,Day 9,0,1.13597
170214.1643,708623.4561,T,20/08/2023 08:59:44,56.21450683,-5.7073518,99.6,0.9,#ff802f,1,4,D9_Track 1,,5.33805,Day 9,0,4.86015
170212.1648,708622.0881,T,20/08/2023 08:59:47,56.2144936,-5.707382783,100.6,0.8,#ff802f,1,4,D9_Track 1,,5.34237,Day 9,0,2.16418
170209.6781,708620.9249,T,20/08/2023 08:59:49,56.21448197,-5.707421783,102.7,1.4,#ff802f,1,4,D9_Track 1,,5.41599,Day 9,0,1.39618
170207.8551,708619.7359,T,20/08/2023 08:59:52,56.21447043,-5.707450083,101.5,0.7,#ff802f,1,4,D9_Track 1,,5.20133,Day 9,0,4.3264
170205.5272,708619.0605,T,20/08/2023 08:59:55,56.21446325,-5.70748695,101.2,0.8,#ff802f,1,4,D9_Track 1,,5.06182,Day 9,0,2.20947
170203.037,708618.0045,T,20/08/2023 08:59:59,56.21445258,-5.7075261,102.4,0.7,#ff802f,1,4,D9_Track 1,,5.15848,Day 9,0,0.851235
170200.774,708616.3218,T,20/08/2023 09:00:02,56.2144364,-5.70756105,103.4,0.9,#ff802f,1,4,D9_Track 1,,5.29708,Day 9,0,0.571253
170198.6785,708614.7114,T,20/08/2023 09:00:05,56.21442095,-5.707593367,103.3,0.9,#ff802f,1,4,D9_Track 1,,5.52262,Day 9,0,1.19494
170197.1239,708612.832,T,20/08/2023 09:00:07,56.21440335,-5.70761675,103.1,1.2,#ff802f,1,4,D9_Track 1,,5.42477,Day 9,0,0.729907
170196.1771,708610.9679,T,20/08/2023 09:00:09,56.21438618,-5.707630367,102.8,1,#ff802f,1,4,D9_Track 1,,5.4703,Day 9,0,1.21696
170195.23,708608.9432,T,20/08/2023 09:00:11,56.21436757,-5.70764385,102.5,1.1,#ff802f,1,4,D9_Track 1,,5.50717,Day 9,0,0.826818
170193.892,708607.2195,T,20/08/2023 09:00:13,56.21435147,-5.707663883,102,1.1,#ff802f,1,4,D9_Track 1,,5.44425,Day 9,0,0.802219
170192.2735,708604.6744,T,20/08/2023 09:00:16,56.21432787,-5.707687717,100.4,1,#ff802f,1,4,D9_Track 1,,5.3596,Day 9,0,0.957111
170192.2981,708602.3821,T,20/08/2023 09:00:18,56.21430733,-5.707685333,99.6,1.1,#ff802f,1,4,D9_Track 1,,5.29237,Day 9,0,1.27208
170191.8375,708600.1203,T,20/08/2023 09:00:20,56.21428683,-5.707690783,98,1.2,#ff802f,1,4,D9_Track 1,,5.25348,Day 9,0,0.620192
170190.4126,708597.8035,T,20/08/2023 09:00:23,56.21426537,-5.7077117,97.1,0.9,#ff802f,1,4,D9_Track 1,,5.29053,Day 9,0,0.758836
170190.4451,708595.427,T,20/08/2023 09:00:26,56.21424408,-5.707709117,97.1,0.8,#ff802f,1,4,D9_Track 1,,5.44195,Day 9,0,0.810365
170189.9845,708593.1263,T,20/08/2023 09:00:29,56.21422323,-5.707714533,97.1,0.8,#ff802f,1,4,D9_Track 1,,5.68853,Day 9,0,2.05508
170188.6515,708591.0722,T,20/08/2023 09:00:31,56.21420417,-5.7077342,97.5,1.2,#ff802f,1,4,D9_Track 1,,5.70118,Day 9,0,1.03607
170186.681,708589.9938,T,20/08/2023 09:00:33,56.21419355,-5.707764967,98.4,1.1,#ff802f,1,4,D9_Track 1,,5.38973,Day 9,0,3.68612
170185.7854,708587.9819,T,20/08/2023 09:00:35,56.21417508,-5.707777633,99,1.1,#ff802f,1,4,D9_Track 1,,5.26254,Day 9,0,4.11286
170184.8612,708585.9035,T,20/08/2023 09:00:37,56.214156,-5.7077907,99,1.1,#ff802f,1,4,D9_Track 1,,5.23472,Day 9,0,0.571554
170184.0906,708583.7143,T,20/08/2023 09:00:40,56.214136,-5.7078012,97.5,0.8,#ff802f,1,4,D9_Track 1,,5.77318,Day 9,0,1.59914
170182.3147,708581.6885,T,20/08/2023 09:00:42,56.21411698,-5.707828017,96.8,1.3,#ff802f,1,4,D9_Track 1,,6.18945,Day 9,0,2.85392
170181.5256,708579.6564,T,20/08/2023 09:00:44,56.21409838,-5.70783895,96.6,1.1,#ff802f,1,4,D9_Track 1,,6.41113,Day 9,0,6.24252
170180.423,708576.6875,T,20/08/2023 09:00:46,56.21407123,-5.707854117,97.9,1.6,#ff802f,1,4,D9_Track 1,,6.28724,Day 9,0,4.79918
170180.4912,708574.0504,T,20/08/2023 09:00:48,56.21404762,-5.707850733,99.3,1.3,#ff802f,1,4,D9_Track 1,,6.46206,Day 9,0,4.48692
170180.8193,708572.006,T,20/08/2023 09:00:50,56.21402945,-5.707843683,100.1,1,#ff802f,1,4,D9_Track 1,,6.16117,Day 9,0,3.70184
170180.6224,708569.9286,T,20/08/2023 09:00:53,56.21401073,-5.70784505,100.1,0.7,#ff802f,1,4,D9_Track 1,,5.58439,Day 9,0,2.69887
170181.1961,708567.8666,T,20/08/2023 09:00:56,56.21399252,-5.707834033,98.5,0.7,#ff802f,1,4,D9_Track 1,,5.43948,Day 9,0,1.34152
170180.5988,708565.8197,T,20/08/2023 09:00:59,56.21397388,-5.707841867,97.8,0.7,#ff802f,1,4,D9_Track 1,,5.39272,Day 9,0,1.16519
