X,Y,T
170402.5,708612.5,0.05306424458624015
170407.5,708612.5,0.05437058649943438
170412.5,708612.5,0.05537146094385825
170417.5,708612.5,0.05570908809392705
170422.5,708612.5,0.058131267693596556
170422.5,708607.5,0.05404104005681809
170427.5,708607.5,0.05371349103348244
170432.5,708607.5,0.05437061802535759
170437.5,708607.5,0.05570912039595832
170442.5,708607.5,0.0553714288376117
170442.5,708602.5,0.05437061802535759
170447.5,708602.5,0.053387896366714926
170452.5,708602.5,0.05437058649943438
170457.5,708602.5,0.05404104005681809
170462.5,708602.5,0.05338786541060614
170467.5,708602.5,0.059201301534496764
170467.5,708597.5,0.05437061802535759
170472.5,708597.5,0.06029106666056627
170472.5,708592.5,0.06564780420836058
170477.5,708592.5,0.05848579057278158
170477.5,708587.5,0.058131267693596556
170482.5,708587.5,0.0621520300190177
170482.5,708582.5,0.05338786541060614
170482.5,708577.5,0.05604887142054871
170487.5,708577.5,0.06446121568717977
170487.5,708572.5,0.053387896366714926
170487.5,708567.5,0.053713459888584225
170492.5,708567.5,0.06368213304483383
170492.5,708562.5,0.06253107416348058
170497.5,708562.5,0.056390661774138096
170502.5,708562.5,0.05604887142054871
170507.5,708562.5,0.05992560075282505
170512.5,708562.5,0.06102866324029321
170512.5,708557.5,0.06407047161827961
170512.5,708552.5,0.06407050876852693
170512.5,708547.5,0.06407047161827961
170512.5,708542.5,0.06604812959661643
170517.5,708542.5,0.06291242996958246
170522.5,708542.5,0.06934011967620002
170522.5,708537.5,0.07413620706197577
170522.5,708532.5,0.07191632867250419
170527.5,708532.5,0.0723549219616757
170527.5,708527.5,0.0723549219616757
170527.5,708522.5,0.05992560075282505
170532.5,708522.5,0.07642451895490865
170532.5,708517.5,0.07279619008251181
170532.5,708512.5,0.07642456326845348
170532.5,708507.5,0.06850203054819382
170532.5,708502.5,0.06524986740469885
170532.5,708497.5,0.07061647709157093
170532.5,708492.5,0.07061651803741675
170532.5,708487.5,0.08578326133467407
170532.5,708482.5,0.07878350829639658
170532.5,708477.5,0.0656477661435435
170532.5,708472.5,0.06645093473055574
170532.5,708467.5,0.06604812959661643
170532.5,708462.5,0.06604812959661643
170532.5,708457.5,0.06604814874509302
170532.5,708452.5,0.06604812959661643
170532.5,708447.5,0.06446121568717977
170532.5,708442.5,0.0640704901934015
170532.5,708437.5,0.06407047161827961
170532.5,708432.5,0.0640704901934015
170532.5,708427.5,0.06524984848765669
170537.5,708427.5,0.08372215446318343
170537.5,708422.5,0.06808683178112851
170537.5,708417.5,0.06808681204160116
170542.5,708417.5,0.08321468063114246
170542.5,708412.5,0.06808683178112851
170542.5,708407.5,0.06808683178112851
170542.5,708402.5,0.06808683178112851
170542.5,708397.5,0.06726390044435426
170547.5,708397.5,0.07783131416797495
170552.5,708397.5,0.07148043544776783
170557.5,708397.5,0.07191634952227233
170562.5,708397.5,0.07324014934790846
170562.5,708392.5,0.06029104918116346
170562.5,708387.5,0.054041040056816314
170562.5,708382.5,0.05956235018704348
170562.5,708377.5,0.05992560075282327
170562.5,708372.5,0.05306425997046915
170567.5,708372.5,0.05306427535469993
170572.5,708372.5,0.057428672584194373
170577.5,708372.5,0.07735953588705868
170582.5,708372.5,0.07783130288566653
170587.5,708372.5,0.07735953588705868
170592.5,708372.5,0.07783132545028693
170597.5,708372.5,0.08121531236788826
170597.5,708367.5,0.06253111042113346
170597.5,708362.5,0.06102866324029321
170597.5,708357.5,0.06065872624888513
170597.5,708352.5,0.06102869862679583
170597.5,708347.5,0.06253107416348058
170602.5,708347.5,0.08683272759332539
170602.5,708342.5,0.05992560075282327
170607.5,708342.5,0.08683277794190758
170607.5,708337.5,0.05992560075282327
170607.5,708332.5,0.09454763724810888
170607.5,708327.5,0.06645093473055397
170607.5,708322.5,0.06564778517595116
170607.5,708317.5,0.05920131869796208
170607.5,708312.5,0.05604887142055048
170607.5,708307.5,0.06215204803794805
170607.5,708302.5,0.06177531934302749
170607.5,708297.5,0.05708057417783863
170607.5,708292.5,0.05537142883761348
170607.5,708287.5,0.06645093473055397
170607.5,708282.5,0.06329611153536163
170607.5,708277.5,0.054702190119012783
170607.5,708272.5,0.058131267693596556
170607.5,708267.5,0.05848579057278158
170607.5,708262.5,0.05884247556672406
170607.5,708257.5,0.05884245850729286
170607.5,708252.5,0.05884245850729286
170612.5,708252.5,0.081710593314412
170612.5,708247.5,0.06102866324029321
170612.5,708242.5,0.06407047161827961
170612.5,708237.5,0.05371347546103067
170612.5,708232.5,0.06065874383488179
170612.5,708227.5,0.06215204803794805
170612.5,708222.5,0.05338788088865698
170612.5,708217.5,0.058131267693596556
170612.5,708212.5,0.06065874383488179
170617.5,708212.5,0.064461215687178
170622.5,708212.5,0.064461215687178
170627.5,708212.5,0.064461215687178
170627.5,708207.5,0.05604887142055048
170632.5,708207.5,0.06291242996958246
170637.5,708207.5,0.060291066660564496
170637.5,708202.5,0.06329607483413469
170637.5,708197.5,0.05708057417783863
170642.5,708197.5,0.05992560075282327
170642.5,708192.5,0.054041040056816314
170642.5,708187.5,0.06140085635190573
170642.5,708182.5,0.06407050876852693
170642.5,708177.5,0.06685615767086261
170642.5,708172.5,0.06407047161827961
170642.5,708167.5,0.064461215687178
170642.5,708162.5,0.05992560075282327
170642.5,708157.5,0.05537142883761348
170642.5,708152.5,0.0557091203959601
170642.5,708147.5,0.05537142883761348
170642.5,708142.5,0.0557091203959601
170642.5,708137.5,0.05470220597810993
170642.5,708132.5,0.053713459888584225
170642.5,708127.5,0.053387896366714926
170642.5,708122.5,0.05437061802535936
170642.5,708117.5,0.052742616033754075
170642.5,708112.5,0.05470217425992274
170642.5,708107.5,0.05470220597810993
170642.5,708102.5,0.06604812959661643
170642.5,708097.5,0.07689060616709398
170642.5,708092.5,0.05848579057278158
170647.5,708092.5,0.0723549219616757
170647.5,708087.5,0.058131267693596556
170647.5,708082.5,0.05306425997046915
170652.5,708082.5,0.06976298131526804
170652.5,708077.5,0.053713459888584225
170652.5,708072.5,0.058131267693596556
170652.5,708067.5,0.061028680933542745
170652.5,708062.5,0.05884245850729286
170652.5,708057.5,0.05503580021747112
170652.5,708052.5,0.05503578426165845
170652.5,708047.5,0.05503578426165845
170652.5,708042.5,0.06564778517595116
170652.5,708037.5,0.06604812959661643
170652.5,708032.5,0.06140085635190573
170652.5,708027.5,0.06850205040809954
170657.5,708027.5,0.058131267693596556
170657.5,708022.5,0.07018844206948316
170657.5,708017.5,0.058131267693596556
170657.5,708012.5,0.056734585736681
170657.5,708007.5,0.056734569288362735
170657.5,708002.5,0.05338788088865698
170657.5,707997.5,0.05338788088865698
170657.5,707992.5,0.053713459888584225
170657.5,707987.5,0.05371347546103067
170657.5,707982.5,0.06524984848765669
170657.5,707977.5,0.05777891057418216
170657.5,707972.5,0.05338788088865698
170657.5,707967.5,0.05956235018704348
170657.5,707962.5,0.05920131869796208
170657.5,707957.5,0.05708057417783863
170657.5,707952.5,0.05884245850729286
170657.5,707947.5,0.05848579057278158
170657.5,707942.5,0.05848579057278158
170657.5,707937.5,0.054370602262395096
170657.5,707932.5,0.054041040056816314
170657.5,707927.5,0.053713459888584225
170657.5,707922.5,0.054041040056816314
170657.5,707917.5,0.052742616033754075
170657.5,707912.5,0.05920131869796208
170657.5,707907.5,0.06368211458230633
170657.5,707902.5,0.064461215687178
170657.5,707897.5,0.0640704901934015
170657.5,707892.5,0.0640704901934015
170657.5,707887.5,0.06407047161827961
170657.5,707882.5,0.05639069447136791
170657.5,707877.5,0.05742865593465041
170657.5,707872.5,0.06934011967619824
170657.5,707867.5,0.055035816173287344
170657.5,707862.5,0.05371349103348422
170657.5,707857.5,0.053713459888584225
170657.5,707852.5,0.05992560075282327
170657.5,707847.5,0.06934011967619824
170657.5,707842.5,0.06645093473055397
170657.5,707837.5,0.060291066660564496
170657.5,707832.5,0.06065872624888513
170657.5,707827.5,0.064461215687178
170657.5,707822.5,0.052742616033754075
170657.5,707817.5,0.06485430516684332
170657.5,707812.5,0.06446123437558171
170657.5,707807.5,0.064461215687178
170657.5,707802.5,0.06564778517595116
170657.5,707797.5,0.06177531934302749
170657.5,707792.5,0.056390661774138096
170657.5,707787.5,0.056390678122753
170657.5,707782.5,0.05604885517103142
170662.5,707782.5,0.054041040056816314
170662.5,707777.5,0.056390678122753
170662.5,707772.5,0.05604885517103142
170667.5,707772.5,0.054041040056816314
170667.5,707767.5,0.056390678122753
170667.5,707762.5,0.05604885517103142
170667.5,707757.5,0.05306425997046915
170667.5,707752.5,0.052742616033754075
170672.5,707752.5,0.052742616033754075
170677.5,707752.5,0.05306425997046915
170682.5,707752.5,0.052742616033754075
170687.5,707752.5,0.05437061802535936
170692.5,707752.5,0.05604885517103142
170697.5,707752.5,0.06253109229230347
170697.5,707747.5,0.05884245850729286
170697.5,707742.5,0.05708057417783863
170697.5,707737.5,0.1087382716161791
170697.5,707732.5,0.06524984848765669
170702.5,707732.5,0.05604885517103142
170702.5,707727.5,0.05604885517103142
170707.5,707727.5,0.0557091203959601
170707.5,707722.5,0.05503578426165845
170712.5,707722.5,0.05708057417783863
170712.5,707717.5,0.054041040056816314
170717.5,707717.5,0.05777891057418216
170717.5,707712.5,0.05306425997046915
170717.5,707707.5,0.05848579057278158
170722.5,707707.5,0.05537142883761348
170722.5,707702.5,0.06177530143331467
170722.5,707697.5,0.06368213304483561
170722.5,707692.5,0.06368211458230633
170722.5,707687.5,0.06368211458230633
170722.5,707682.5,0.07413618556863355
170727.5,707682.5,0.05708057417783863
170732.5,707682.5,0.056734585736681
170737.5,707682.5,0.056734569288362735
170742.5,707682.5,0.05708057417783863
170742.5,707677.5,0.06291242996958246
170742.5,707672.5,0.058131284546842465
170742.5,707667.5,0.06140085635190573
170742.5,707662.5,0.08736229093875636
170742.5,707657.5,0.06291242996958246
170742.5,707652.5,0.06291242996958246
170747.5,707652.5,0.058131267693596556
170747.5,707647.5,0.06808682191136484
170747.5,707642.5,0.05992560075282327
170747.5,707637.5,0.05992560075282327
170747.5,707632.5,0.05920131440709753
170747.5,707627.5,0.05338788475817324
170747.5,707622.5,0.0560488592334103
170747.5,707617.5,0.0560488592334103
170747.5,707612.5,0.055371432850893854
170742.5,707612.5,0.0636821191979351
170742.5,707607.5,0.06604813438373469
170742.5,707602.5,0.08578325511716756
170742.5,707597.5,0.08897039895277103
170737.5,707597.5,0.057428672584194373
170737.5,707592.5,0.06850205040809954
170737.5,707587.5,0.05777891057418216
170732.5,707587.5,0.06291243908927413
170732.5,707582.5,0.056734569288362735
170732.5,707577.5,0.056390678122753
170732.5,707572.5,0.057428672584194373
170732.5,707567.5,0.06215204803794805
170732.5,707562.5,0.06329609318474638
170732.5,707557.5,0.06485434277158575
170732.5,707552.5,0.06253109229230347
170732.5,707547.5,0.058131267693596556
170732.5,707542.5,0.057428672584194373
170732.5,707537.5,0.06564776614354528
170727.5,707537.5,0.05570910424494002
170727.5,707532.5,0.05884245850729286
170727.5,707527.5,0.06102866324029321
170727.5,707522.5,0.05848579057278158
170727.5,707517.5,0.05848579057278158
170727.5,707512.5,0.05708057417783863
170722.5,707512.5,0.06368211458230633
170717.5,707512.5,0.06291242996958246
170717.5,707507.5,0.05503580021747112
170712.5,707507.5,0.07148043544776783
170712.5,707502.5,0.05503580021747112
170707.5,707502.5,0.0817106170037043
170707.5,707497.5,0.05708057417783863
170707.5,707492.5,0.057428672584194373
170707.5,707487.5,0.05708057417783863
170707.5,707482.5,0.06102866324029321
170702.5,707482.5,0.06368211458230633
170702.5,707477.5,0.05604885517103142
170702.5,707472.5,0.0710471636247334
170702.5,707467.5,0.06102866324029321
170697.5,707467.5,0.064461215687178
170697.5,707462.5,0.0710471430269557
