time,X,Y,latitude,longitude,altitude (m),field_11,mapgrid_x,mapgrid_y,mapgrid_z,dx,dx_cum,dz,groupings
28208682.0,170050.0599,708821.4266,56.21620243,-5.71016375,78.6,0.0,170052.5,708822.5,17.78000069,0.0,0.0,0.0,0
28208683.0,170050.0599,708821.4266,56.21620243,-5.71016375,78.6,0.0,170052.5,708822.5,17.78000069,0.0,0.0,0.0,0
28208684.0,170050.0599,708821.4266,56.21620243,-5.71016375,78.6,0.0,170052.5,708822.5,17.78000069,0.0,0.0,0.0,0
28208685.0,170050.0599,708821.4266,56.21620243,-5.71016375,78.6,0.0,170052.5,708822.5,17.78000069,0.0,0.0,0.0,0
28208686.0,170050.0599,708821.4266,56.21620243,-5.71016375,78.6,0.0,170052.5,708822.5,17.78000069,0.0,0.0,0.0,0
28208687.0,170050.0599,708821.4266,56.21620243,-5.71016375,78.6,0.0,170052.5,708822.5,17.78000069,0.0,0.0,0.0,0
28208688.0,170050.0599,708821.4266,56.21620243,-5.71016375,78.6,0.0,170052.5,708822.5,17.78000069,0.0,0.0,0.0,0
28208689.0,170050.0599,708821.4266,56.21620243,-5.71016375,78.6,0.0,170052.5,708822.5,17.78000069,0.0,0.0,0.0,0
28208771.0,171104.35506666667,707573.7204999999,56.20552444,-5.692123461,102.46666666666665,0.1380567,171102.5,707572.5,40.40999985,1.4540119179197684,2319.5102539008767,-3.9000015200000036,1
28208772.0,171106.31973333334,707572.97935,56.20551874,-5.6920912195,97.33333333333333,0.30164996666666666,171107.5,707572.5,44.31000137,2.099190068982083,2321.6094439698586,3.9000015200000036,1
28208773.0,171103.254275,707572.0434999999,56.205508875,-5.69213972075,100.925,0.20184105,171102.5,707572.5,40.40999985,3.204205339478994,2324.8136493093375,-3.9000015200000036,1
28208774.0,171104.02506666668,707573.45995,56.205521944999994,-5.6921285445,104.41666666666667,0.284395,171102.5,707572.5,40.40999985,1.6121279808303932,2326.425777290168,0.0,1
28208775.0,171104.5690375,707569.3518625,56.205485375,-5.692116250000001,97.8,0.47447625000000004,171102.5,707567.5,41.31000137,4.142778690458645,2330.5685559806266,0.9000015200000036,1
28208776.0,171107.67773333334,707571.1472,56.205502966666664,-5.692067794333333,95.39999999999999,0.15160833333333332,171107.5,707572.5,44.31000137,3.5888856719377893,2334.1574416525646,3.0,1
28208777.0,171105.7135,707572.7424999999,56.205516325,-5.692100766499999,98.80000000000001,0.06319825,171107.5,707572.5,44.31000137,2.5297539038835013,2336.687195556448,0.0,1
28208778.0,171105.98086666668,707570.9023166667,56.205499955,-5.692094877666666,95.68333333333334,0.3377685000000001,171107.5,707572.5,44.31000137,1.859005167798343,2338.5462007242463,0.0,1
28208779.0,171105.99070000002,707572.70455,56.205516117500004,-5.692096275,96.45000000000002,0.329872225,171107.5,707572.5,44.31000137,1.8017108182733907,2340.34791154252,0.0,1
28208780.0,171105.14376666665,707572.3973666667,56.20551295666667,-5.692109633333334,101.03333333333335,0.3923970666666667,171107.5,707572.5,44.31000137,0.9006466497139661,2341.2485581922338,0.0,1
28208781.0,171106.0186,707573.1082,56.20551975,-5.692096175,98.4,0.04769205,171107.5,707572.5,44.31000137,1.126845251417373,2342.375403443651,0.0,1
28208782.0,171105.885,707572.58642,56.205515008000006,-5.6920978734,98.58,0.2615396,171107.5,707572.5,44.31000137,0.5384188496698593,2342.913822293321,0.0,1
28208783.0,171109.31933333332,707572.6790333334,56.20551749,-5.692042711,93.76666666666667,0.12242783333333333,171107.5,707572.5,44.31000137,3.4345850418266237,2346.348407335148,0.0,1
28208784.0,171105.66965,707571.5438999999,56.205505557500004,-5.6921004375,98.45000000000002,0.25510875,171107.5,707572.5,44.31000137,3.8210131226406845,2350.1694204577884,0.0,1
28208785.0,171105.3494,707573.0827500001,56.2055192,-5.6921069165,100.44999999999999,0.05704965,171107.5,707572.5,44.31000137,1.5713490838361641,2351.7407695416246,0.0,1
28208786.0,171106.4521,707572.2763,56.2055125,-5.692088483,99.6,0.0374863,171107.5,707572.5,44.31000137,1.3657559787505702,2353.1065255203753,0.0,1
28208787.0,171106.4025,707574.0273,56.205528175,-5.692090792,97.45,0.056755650000000005,171107.5,707572.5,44.31000137,1.7512144773517861,2354.857739997727,0.0,1
28208788.0,171105.1218,707577.1322,56.20555539666666,-5.692114072333332,99.2,0.3077757333333333,171107.5,707577.5,42.08000183,3.357751694276329,2358.2154916920035,-2.2299995400000014,1
28208789.0,171104.9409,707573.9952499999,56.205527184999994,-5.692114275,97.6,0.0590004,171102.5,707572.5,40.40999985,3.1412689807145244,2361.356760672718,-1.670001980000002,1
28208790.0,171105.24396666666,707572.0061,56.20550949666667,-5.692107683333333,95.3,0.15947166666666668,171107.5,707572.5,44.31000137,2.0115543559067595,2363.3683150286247,3.9000015200000036,1
28208791.0,171105.14798000004,707570.6024799999,56.205496866,-5.692108016600001,96.58000000000001,0.2189464,171107.5,707572.5,44.31000137,1.4065207149272878,2364.774835743552,0.0,1
28208792.0,171110.52706000002,707576.6940499999,56.20555406799999,-5.692026748399999,96.56,0.43647600999999997,171112.5,707577.5,44.20000076,8.124317159643844,2372.899152903196,-0.11000061000000017,1
28208805.0,171312.79241999998,707360.3874,56.203711974,-5.68858677,109.14000000000001,0.32758764,171312.5,707362.5,49.00999832,5.757676212134984,2698.7947453455477,-0.280002599999996,2
28208806.0,171312.79241999998,707360.3874,56.203711974,-5.68858677,109.14000000000001,0.32758764,171312.5,707362.5,49.00999832,0.0,2698.7947453455477,0.0,2
28208807.0,171312.79241999998,707360.3874,56.203711974,-5.68858677,109.14000000000001,0.32758764,171312.5,707362.5,49.00999832,0.0,2698.7947453455477,0.0,2
28208808.0,171312.79241999998,707360.3874,56.203711974,-5.68858677,109.14000000000001,0.32758764,171312.5,707362.5,49.00999832,0.0,2698.7947453455477,0.0,2
28208809.0,171314.83536666667,707358.4936,56.203695976666666,-5.688552278,105.96666666666665,0.11067221333333334,171312.5,707357.5,47.59000015,2.784862678184271,2701.579608023732,-1.4199981699999995,2
28208810.0,171315.26573333333,707360.9622666667,56.20371831666666,-5.688547483333333,103.96666666666665,0.1289865,171317.5,707362.5,48.15000153,2.5051955292475783,2704.0848035529793,0.5600013799999957,2
28208811.0,171315.26573333333,707360.9622666667,56.20371831666666,-5.688547483333333,103.96666666666665,0.1289865,171317.5,707362.5,48.15000153,0.0,2704.0848035529793,0.0,2
28208812.0,171315.91995,707359.2088,56.203702910000004,-5.68853545,105.69999999999999,0.0469315,171317.5,707357.5,46.74000168,1.8709845549664816,2705.955788107946,-1.4099998499999984,2
28208813.0,171315.91995,707359.2088,56.203702910000004,-5.68853545,105.69999999999999,0.0469315,171317.5,707357.5,46.74000168,0.0,2705.955788107946,0.0,2
28208814.0,171312.8127,707358.2678,56.20369298,-5.688584617,106.7,0.0229982,171312.5,707357.5,47.59000015,3.24564390576567,2709.2014320137114,0.8499984700000027,2
28208815.0,171314.3076,707359.6533,56.20370612,-5.688561767,112.1,0.0534805,171312.5,707357.5,47.59000015,2.037596968059191,2711.2390289817704,0.0,2
28208816.0,171316.6779,707358.8905,56.20370042,-5.688522983,106.9,0.027265,171317.5,707357.5,46.74000168,2.489362399279481,2713.7283913810497,-0.8499984700000027,2
28208817.0,171314.97576666667,707358.4314333334,56.20369548666667,-5.688549966333333,109.03333333333335,0.12288073333333333,171312.5,707357.5,47.59000015,1.7624848121994892,2715.4908761932493,0.8499984700000027,2
28208818.0,171316.5208,707358.6847,56.2036985,-5.688525333,105.6,0.133445,171317.5,707357.5,46.74000168,1.5652321078129758,2717.056108301062,-0.8499984700000027,2
28208819.0,171315.6342,707361.147,56.20372015,-5.688541717,111.1,0.0357801,171317.5,707362.5,48.15000153,2.6163225289760508,2719.672430830038,1.4099998499999984,2
28208820.0,171315.22995,707359.22015,56.20370268,-5.6885465580000005,105.69999999999999,0.04089745,171317.5,707357.5,46.74000168,1.9682732359558477,2721.6407040659938,-1.4099998499999984,2
28208821.0,171316.34955,707360.41995,56.20371397500001,-5.688529583499999,105.21666666666665,0.241081,171317.5,707362.5,48.15000153,1.6405968643050384,2723.2813009302986,1.4099998499999984,2
28208822.0,171313.30544999999,707356.94305,56.20368134,-5.6885755499999995,106.1,0.12681245,171312.5,707357.5,47.59000015,4.619860653646384,2727.901161583945,-0.5600013799999957,2
28208823.0,171314.4536,707358.2211,56.20369335,-5.688558183,108.5,0.0631416,171312.5,707357.5,47.59000015,1.7175756150373613,2729.618737198982,0.0,2
28208833.0,171197.2619,707632.2620999999,56.20609398,-5.690679517,95.23333333333335,0.24117750000000002,171197.5,707632.5,33.70000076,4.802229747822137,3035.1273466807274,-1.9099998499999984,3
28208834.0,171197.14566666668,707629.7208333333,56.206071140000006,-5.690679194333334,92.93333333333334,0.17020873333333333,171197.5,707627.5,35.61000061,2.5432116310393957,3037.670558311767,1.9099998499999984,3
28208835.0,171197.1317666667,707628.9664666667,56.20606437,-5.6906787670000005,94.26666666666665,0.15532976666666665,171197.5,707627.5,35.61000061,0.7542758763089858,3038.4248341880757,0.0,3
28208836.0,171198.73885,707627.8840249999,56.2060554375,-5.69065198325,91.425,0.19033275000000002,171197.5,707627.5,35.61000061,1.9370492589364807,3040.361883447012,0.0,3
28208837.0,171198.34115000002,707628.3930166668,56.20605980999999,-5.690658819333333,92.81666666666666,0.22045076666666666,171197.5,707627.5,35.61000061,0.6457703016270824,3041.0076537486393,0.0,3
28208838.0,171194.23863333336,707629.7398999999,56.20606991333333,-5.690725972,93.33333333333333,0.20757060000000002,171192.5,707627.5,33.88000107,4.316684208967844,3045.324337957607,-1.7299995400000014,3
28208839.0,171194.95166666666,707628.0743333334,56.20605532333334,-5.690713066666667,92.23333333333335,0.4888766666666666,171192.5,707627.5,33.88000107,1.8112317596212777,3047.1355697172285,0.0,3
28208840.0,171193.93735000002,707629.5349,56.20606793,-5.6907306415,93.85,0.11307930000000001,171192.5,707627.5,33.88000107,1.777636738470115,3048.9132064556984,0.0,3
28208841.0,171197.04762857142,707628.8455714287,56.20606324571428,-5.690680016571429,93.64285714285715,0.3419015714285714,171197.5,707627.5,35.61000061,3.1848017274345835,3052.098008183133,1.7299995400000014,3
28208842.0,171195.71099999998,707626.0184428571,56.206037255714286,-5.690699078428572,93.35714285714286,0.4278874285714286,171197.5,707627.5,35.61000061,3.1263314761787746,3055.2243396593117,0.0,3
28208843.0,171198.31613999998,707628.7894599999,56.206063352,-5.6906595634,93.8,0.22704400000000002,171197.5,707627.5,35.61000061,3.8022352724359405,3059.0265749317477,0.0,3
28208844.0,171196.9773,707629.5731500001,56.206069735,-5.690681775,96.2,0.06135135,171197.5,707627.5,35.61000061,1.550894595865775,3060.5774695276136,0.0,3
28208845.0,171193.25935,707624.9448833334,56.20602645166667,-5.690737588833333,95.43333333333334,0.5366079333333333,171192.5,707622.5,33.95000076,5.935048522568561,3066.5125180501823,-1.6599998499999984,3
28208846.0,171193.97543333334,707621.6307999999,56.20599708333333,-5.690723211333334,93.90000000000002,0.21446866666666667,171192.5,707622.5,33.95000076,3.3895832011070963,3069.9021012512894,0.0,3
28208847.0,171192.37505,707624.3366333334,56.206020573333326,-5.690751288833333,90.83333333333331,0.4797204666666666,171192.5,707622.5,33.95000076,3.1428005544515925,3073.044901805741,0.0,3
28208848.0,171192.37505,707624.3366333334,56.206020573333326,-5.690751288833333,90.83333333333331,0.4797204666666666,171192.5,707622.5,33.95000076,0.0,3073.044901805741,0.0,3
28208849.0,171191.8971,707623.72555,56.206014865,-5.690758450000001,91.2,0.049895949999999994,171192.5,707622.5,33.95000076,0.7755631257327356,3073.820464931474,0.0,3
28208850.0,171191.80579999997,707625.39515,56.20602979,-5.6907613585,95.6,0.15553045000000001,171192.5,707627.5,33.88000107,1.671606669542539,3075.4920716010165,-0.06999969000000306,3
28208851.0,171194.4019,707623.7156,56.20601598,-5.69071815,92.1,0.0543382,171192.5,707622.5,33.95000076,3.091135398215915,3078.5832069992325,0.06999969000000306,3
28208852.0,171194.4019,707623.7156,56.20601598,-5.69071815,92.1,0.0543382,171192.5,707622.5,33.95000076,0.0,3078.5832069992325,0.0,3
28208853.0,171193.95275,707620.88045,56.205990345000004,-5.690722929250001,93.55,0.367366525,171192.5,707622.5,33.95000076,2.8697126310277405,3081.45291963026,0.0,3
28208854.0,171192.74026666666,707621.8479999999,56.20599843666667,-5.690743266666666,95.36666666666667,0.20157080000000002,171192.5,707622.5,33.95000076,1.550732789362775,3083.003652419623,0.0,3
28208855.0,171192.73086666665,707623.8427666667,56.20601631666667,-5.690745138666667,95.39999999999999,0.08070046666666668,171192.5,707622.5,33.95000076,1.9942456460148428,3084.997898065638,0.0,3
28208863.0,171087.51712499998,707642.2505,56.206130755000004,-5.6924534415,83.2,0.228753775,171087.5,707642.5,24.57999992,8.50837066992119,3227.2410396147657,-1.6499996200000027,4
28208864.0,171089.8878666667,707642.8031333335,56.20613685,-5.692415783333334,79.80000000000001,0.2210611,171087.5,707642.5,24.57999992,2.4336170405416753,3229.6746566553074,0.0,4
28208865.0,171091.05015,707639.49615,56.206107759999995,-5.6923942335,79.75,0.2680215,171092.5,707637.5,29.13999939,3.5042839740868312,3233.178940629394,4.559999470000001,4
28208866.0,171089.46445,707639.4493000001,56.206106577499995,-5.6924197,80.85,0.2058018,171087.5,707637.5,26.93000031,1.585933980403544,3234.764874609798,-2.2099990799999993,4
28208867.0,171088.77632,707638.7822599999,56.206100266,-5.6924301932,80.91999999999999,0.15794819999999998,171087.5,707637.5,26.93000031,0.958094156060927,3235.7229687658587,0.0,4
28208868.0,171089.5946,707638.5916,56.20609895,-5.692416867,83.9,0.0402839,171087.5,707637.5,26.93000031,0.839908989161589,3236.5628777550205,0.0,4
28208869.0,171089.38771666668,707640.6808000001,56.20611758166667,-5.692421997166666,81.98333333333333,0.33604866666666666,171087.5,707642.5,24.57999992,2.0988420681360256,3238.6617198231565,-2.3500003900000017,4
28208870.0,171091.2916,707640.3314499999,56.206115365,-5.692391070999999,78.975,0.14327775,171092.5,707642.5,28.75,1.9350920704100971,3240.5968118935666,4.170000080000001,4
28208871.0,171087.93081428573,707638.6929571427,56.20609905857142,-5.692443716714286,82.98571428571428,0.341881,171087.5,707637.5,26.93000031,3.7378119360774646,3244.334623829644,-1.8199996899999995,4
28208872.0,171084.75126666666,707635.6149999999,56.20606993333334,-5.692492205333334,80.5,0.5793831666666667,171082.5,707637.5,24.30999947,4.4240523344798195,3248.7586761641237,-2.6200008399999994,4
28208873.0,171083.3113,707635.3629,56.20606698,-5.69251515,83.8,0.0371483,171082.5,707637.5,24.30999947,1.4614318280389789,3250.220107992163,0.0,4
28208874.0,171075.96307,707630.56641,56.206020441999996,-5.692629211599999,82.42999999999999,0.67187347,171077.5,707632.5,24.81999969,8.772638881630854,3258.9927468737937,0.5100002199999984,4
28208877.0,171056.3714666667,707580.5594,56.20556267333333,-5.692901194333333,90.03333333333335,0.13535026666666666,171057.5,707582.5,32.13999939,0.45731757062646744,3313.6281980013514,0.0,5
28208878.0,171056.228,707580.4998,56.20556207,-5.69290345,86.0,0.0705631,171057.5,707582.5,32.13999939,0.15527386087038766,3313.7834718622216,0.0,5
28208879.0,171057.16324999998,707581.3408,56.20557006,-5.6928891329999995,87.65,0.0532438,171057.5,707582.5,32.13999939,1.2573641278322545,3315.040835990054,0.0,5
28208880.0,171057.16324999998,707581.3408,56.20557006,-5.6928891329999995,87.65,0.0532438,171057.5,707582.5,32.13999939,0.0,3315.040835990054,0.0,5
28208881.0,171055.81065,707579.3398999999,56.20555147,-5.6929091625,86.42500000000001,0.16795074999999998,171057.5,707577.5,32.11999893,2.4144831410345304,3317.4553191310883,-0.020000459999998554,5
28208882.0,171053.61560000002,707576.3809499999,56.205523885,-5.692941916500001,86.25,0.05501335,171052.5,707577.5,32.34999847,3.6832049171063765,3321.1385240481945,0.22999954000000145,5
28208883.0,171052.972,707575.5271,56.20551592,-5.692951533,85.1,0.085499,171052.5,707577.5,32.34999847,1.06898010255019,3322.2075041507446,0.0,5
28208884.0,171052.972,707575.5271,56.20551592,-5.692951533,85.1,0.085499,171052.5,707577.5,32.34999847,0.0,3322.2075041507446,0.0,5
28208885.0,171054.79675,707577.7402,56.205536640000005,-5.6929240915,84.95,0.0920492,171052.5,707577.5,32.34999847,2.8675791976492158,3325.075083348394,0.0,5
28208886.0,171054.1849,707575.6419333332,56.20551753333333,-5.692932121999999,83.43333333333334,0.20369816666666665,171052.5,707577.5,32.34999847,2.1850393566037325,3327.2601227049977,0.0,5
28208887.0,171053.9768,707577.3001,56.2055323,-5.6929369,85.6,0.056583,171052.5,707577.5,32.34999847,1.6707279678088252,3328.9308506728066,0.0,5
28208888.0,171054.345,707579.4687,56.20555192,-5.69293285,87.9,0.0249501,171052.5,707577.5,32.34999847,2.1990116858211923,3331.1298623586276,0.0,5
28208889.0,171054.9706,707577.4364,56.205534,-5.692921033,86.9,0.0731746,171052.5,707577.5,32.34999847,2.1258208317774723,3333.2556831904053,0.0,5
28208890.0,171054.9706,707577.4364,56.205534,-5.692921033,86.9,0.0731746,171052.5,707577.5,32.34999847,0.0,3333.2556831904053,0.0,5
28208891.0,171055.5474,707580.4058,56.2055609,-5.692914317,85.5,0.0214174,171057.5,707582.5,32.13999939,3.0240570758566094,3336.279740266262,-0.2099990800000029,5
28208892.0,171055.5474,707580.4058,56.2055609,-5.692914317,85.5,0.0214174,171057.5,707582.5,32.13999939,0.0,3336.279740266262,0.0,5
28208893.0,171055.48066666667,707579.4193333333,56.20555202333333,-5.692914538666667,86.5,0.06571123333333333,171057.5,707577.5,32.11999893,0.9884731506128203,3337.2682134168745,-0.020000459999998554,5
28208894.0,171054.67664999998,707578.28315,56.20554145,-5.6929264915,88.1,0.07305095,171052.5,707577.5,32.34999847,1.3915095105083155,3338.659722927383,0.22999954000000145,5
28208895.0,171054.67664999998,707578.28315,56.20554145,-5.6929264915,88.1,0.07305095,171052.5,707577.5,32.34999847,0.0,3338.659722927383,0.0,5
28208896.0,171055.89005,707578.17895,56.2055411,-5.6929068835,87.9,0.0429507,171057.5,707577.5,32.11999893,1.217520419253127,3339.877243346636,-0.22999954000000145,5
28208897.0,171053.0843,707577.1194,56.20553025,-5.6929511,87.5,0.053413,171052.5,707577.5,32.34999847,2.9982923802721264,3342.8755357269083,0.22999954000000145,5
28208898.0,171054.7021,707578.3621,56.20554217,-5.69292615,83.2,0.0635615,171052.5,707577.5,32.34999847,2.039409796748628,3344.914945523657,0.0,5
28208899.0,171056.8761,707578.2493499999,56.205542205,-5.6928910835,84.15,0.0749615,171057.5,707577.5,32.11999893,2.1762734910108454,3347.091219014668,-0.22999954000000145,5
28208900.0,171055.2858,707578.7167,56.20554563,-5.692917067,84.3,0.0852585,171057.5,707577.5,32.11999893,1.657048361809787,3348.7482673764775,0.0,5
28208901.0,171057.54409999997,707578.5876833334,56.20554556,-5.692880630666667,91.01666666666667,0.2055901,171057.5,707577.5,32.11999893,2.26129677051577,3351.0095641469934,0.0,5
28208902.0,171057.54409999997,707578.5876833334,56.20554556,-5.692880630666667,91.01666666666667,0.2055901,171057.5,707577.5,32.11999893,0.0,3351.0095641469934,0.0,5
28208903.0,171053.69319999998,707577.0827500001,56.205530214999996,-5.692941275000001,85.6,0.0404366,171052.5,707577.5,32.34999847,4.133335024115175,3355.1428991711086,0.22999954000000145,5
28208904.0,171055.0012,707575.6134,56.20551767,-5.692918967,88.3,0.0315939,171057.5,707577.5,32.11999893,1.966690254806568,3357.109589425915,-0.22999954000000145,5
28208905.0,171055.7739,707577.6744,56.20553652,-5.692908317,89.3,0.0523116,171057.5,707577.5,32.11999893,2.200474302375467,3359.3100637282905,0.0,5
28208906.0,171055.7739,707577.6744,56.20553652,-5.692908317,89.3,0.0523116,171057.5,707577.5,32.11999893,0.0,3359.3100637282905,0.0,5
28208907.0,171055.7739,707577.6744,56.20553652,-5.692908317,89.3,0.0523116,171057.5,707577.5,32.11999893,0.0,3359.3100637282905,0.0,5
28208924.0,170930.76938,707907.2165,56.208430908000004,-5.6952036334,78.63999999999999,0.35063908,170932.5,707907.5,21.86000061,8.543941184635962,3836.179084999253,1.0900001500000016,6
28208925.0,170932.8041,707914.798,56.208499859999996,-5.69517745,76.33999999999999,0.26316868000000004,170932.5,707912.5,21.42000008,7.847559199039137,3844.026644198292,-0.44000052999999895,6
28208926.0,170934.1572,707916.4954,56.20851573,-5.69515715,77.7,0.0474015,170932.5,707917.5,19.5,2.1701249031321947,3846.1967691014243,-1.9200000800000012,6
28208927.0,170932.868875,707914.147325,56.2084940575,-5.695175846,75.55000000000001,0.22785080000000002,170932.5,707912.5,21.42000008,2.6775576264809557,3848.874326727905,1.9200000800000012,6
28208928.0,170932.26510000002,707913.8861499999,56.208491425000005,-5.6951853329999995,78.35,0.06842165,170932.5,707912.5,21.42000008,0.6576628052582382,3849.531989533163,0.0,6
