slope,velocity,2std
-20.5,0.764003316149922,0.46609505378984656
-18.5,0.9909103969443015,1.0861450682003242
-16.5,0.8026769813924706,0.8795960161856514
-14.5,0.7430773699082974,0.9465725125021273
-12.5,0.9408191767903414,1.2414845712395528
-10.5,0.8011146440585837,0.950196025932258
-8.5,0.890531643998625,1.2056622200494898
-6.5,0.8625530030800547,1.1217853046071729
-4.5,1.2610110011274185,1.5007828739090745
-2.5,1.4840399530485486,1.6131323607582102
-0.5,1.6702400240356359,1.4529586278244326
1.5,1.300283317710014,1.6683627224372453
3.5,1.3489805855423385,1.8437022755477674
5.5,0.9113393865302761,1.2570228689766894
7.5,0.9626763035340662,1.2054084422399693
9.5,0.905358770199652,1.0188935641974448
11.5,0.758196601709755,0.9579653485400853
13.5,0.717362760875483,0.9167867683813085
15.5,0.8738113454393321,0.8586347329448863
17.5,0.887090598360324,1.121620379516022
19.5,0.705711408940081,0.467896069445372
