slope,velocity,2std
-20.5,0.7156287186588558,0.5405158995439453
-18.5,0.7203179164261799,0.8091484487927413
-16.5,0.31509901765635956,0.28314788346090236
-14.5,0.7102375081346604,0.7564302228638828
-12.5,0.7497389546110791,1.2776242317103326
-10.5,0.6342652243949183,1.0015933970671016
-8.5,0.4400811349600035,0.559054664928764
-6.5,0.8751385311359314,1.1741894916181317
-4.5,0.994795490947746,1.0159379604423024
-2.5,1.2902882811968726,1.6053624502644261
-0.5,1.442234123668975,1.363140995952889
1.5,1.2074655550360138,1.405929640754945
3.5,0.9791988172343421,1.7729196957965387
5.5,0.8154676457073552,1.15893679422696
7.5,0.5677832208218834,0.8940453664802736
9.5,0.8984068510317215,1.051782300704012
11.5,0.5917007119709464,0.9757487039583111
13.5,1.133659005303413,0.4560267989554367
15.5,0.5291207102342207,0.6300968539682225
17.5,0.6610102779589822,0.7523820545748211
19.5,0.0,0.0
