slope,velocity,2std
-20.5,0.877758685068983,1.2743471619063564
-18.5,0.8229767126088482,0.7502033780272038
-16.5,0.8150990046259728,0.5767323186235673
-14.5,0.9717663967219314,1.2908654599654221
-12.5,0.7867446671232394,1.0218241291172117
-10.5,0.791537683133216,1.1162331715874465
-8.5,1.2225202088027978,1.6012779490735793
-6.5,1.084802006237655,1.291896748141363
-4.5,1.2926831956672586,1.4400128349115857
-2.5,1.6483205477032397,1.6040719396111263
-0.5,1.773397974561993,1.5768057122785326
1.5,1.502890318518944,1.820104229421922
3.5,1.4939637227052855,1.6612451693245542
5.5,1.1314954831888913,1.4241881043013425
7.5,1.1137131091755186,1.0990129537238538
9.5,0.7647586259556939,0.9514787815742003
11.5,0.8457624116151633,1.2897402841613128
13.5,1.0388086550741238,1.0045199582228197
15.5,0.673767010970822,0.8480939270662101
17.5,0.6840561893621208,1.141862941806018
19.5,0.603597220393173,0.5334163820116675
