slope,velocity,2std
-20.5,0.9046212437710047,1.011698585528757
-18.5,0.8255106453970514,0.9242888730573025
-16.5,0.9031337598000371,0.9812296003029666
-14.5,1.349544706429453,1.32147941464952
-12.5,0.9295941617955825,1.0984405534002448
-10.5,1.0547746286903252,1.3824071813200223
-8.5,1.1896834687209847,1.3598307899215178
-6.5,1.2127625803366127,1.3153923493336712
-4.5,1.5118184451450323,1.4686562367487985
-2.5,1.7265850750689324,1.6763719452843577
-0.5,1.8666788030079409,1.6075789956746005
1.5,1.7472070548712564,1.8060604838481702
3.5,1.391917716183986,1.617598259617903
5.5,1.3117553178839734,1.4440791052640785
7.5,1.0336107346362586,1.3091086060660724
9.5,1.0531672099436387,1.1314662680579644
11.5,1.028259978008996,1.2207450279993823
13.5,1.1203084824559981,1.3365986843010365
15.5,1.08109798400501,0.8743426376579324
17.5,1.0882676937232751,0.9195088820727527
19.5,0.6623718272765736,0.49352715399770425
