slope,velocity,2std
-20.5,0.8324284989098159,0.30775140016716057
-18.5,0.08482636499224674,0.0
-16.5,0.3662682505951384,0.6298300732761375
-14.5,0.7267252797627374,0.7566058002345492
-12.5,0.610694869498815,0.9514701710687632
-10.5,0.4109806897784582,0.5099604085912458
-8.5,0.6612476911306928,0.861335576448467
-6.5,0.7739140238800117,0.9316394538014122
-4.5,0.8946141780025683,0.878920169703282
-2.5,1.1750703727829825,1.447595612178546
-0.5,1.2272911247885254,1.404237611460669
1.5,1.025075259776782,1.376521966968446
3.5,0.7511350490561344,1.6433219956629173
5.5,0.5753249302004965,1.0916213560290269
7.5,0.7504611429208622,0.9919455101315502
9.5,0.5619393423882418,0.4004615461766816
11.5,0.4310686086847227,0.6920921813032815
13.5,0.7364557174228146,0.6758363744683232
15.5,0.3459138109545775,0.7230195565767833
17.5,0.6694265587889388,0.7759429796993861
19.5,0.0,0.0
