slope,velocity,2std
-20.5,0.9880886631084164,0.5389461629142019
-18.5,1.0483735908887781,1.1972951460224273
-16.5,1.1039633118434624,0.6659494716286928
-14.5,0.7628801002508317,0.7181259937359601
-12.5,0.6620116100187285,1.0362650321793605
-10.5,0.803987332857546,1.0497610685111674
-8.5,1.0782487452808645,1.533732317937957
-6.5,0.9733181067874915,1.326842753043938
-4.5,1.3440463828572609,1.2797903648525086
-2.5,1.5798642463466932,1.5797989461392374
-0.5,1.7098026687250525,1.6589776520878674
1.5,1.4595675632448117,1.6885194418548821
3.5,1.4348324297731991,1.890310778715302
5.5,1.125853622919248,1.3302739949968476
7.5,0.9019828669411412,1.2029100240091135
9.5,0.8617916397372326,0.9306956178301524
11.5,0.9719819415708748,1.236016093273883
13.5,1.195486286311343,1.206602016416004
15.5,0.733172547069111,0.7617553130957921
17.5,0.5402136132429622,0.5920643743915025
19.5,0.7379956111913066,0.3746765693534701
