slope,velocity,2std
-20.5,0.7569763200935572,0.21067402441809926
-18.5,0.5431623423046805,0.8078556119035993
-16.5,0.31023275126287964,0.2922543623079113
-14.5,0.7876342326143005,0.6577124834562111
-12.5,0.8315289425908633,1.1920741053630246
-10.5,0.39975605146937415,0.6891887091888652
-8.5,0.7163888521674318,1.000720940491352
-6.5,0.6741707820530735,1.039002524382059
-4.5,0.9186524499103387,1.1501748832504284
-2.5,1.2692679540587906,1.569526625372313
-0.5,1.367941426288028,1.3361230828252888
1.5,1.1830898623207518,1.6312795621141127
3.5,0.9998396644887765,1.5808081884649585
5.5,0.7528781230760574,1.0437324740318408
7.5,0.6057235810981021,1.0149913031827607
9.5,0.538644617959384,0.6677264884732839
11.5,0.9907624026468922,0.5182609933545572
13.5,0.7013366950295168,0.5992616750158251
15.5,0.8035094869102982,1.02761277923166
17.5,0.4242261852782723,0.6802799120319087
19.5,0.6453909313512479,0.4936210818557035
