slope,velocity,2std
-20.5,0.6551032927571423,0.48812528670766026
-18.5,0.6292314352541876,0.8638938216927068
-16.5,0.9476632450098164,0.9826786686220674
-14.5,0.5776246710291771,0.5781850957622211
-12.5,0.7621109873425926,1.2169225342081393
-10.5,0.7779372243224011,0.9586162326097557
-8.5,0.7167801848880226,0.9215433644419485
-6.5,0.9936449031694075,1.360331401357991
-4.5,0.8169854633157205,0.9848012541532614
-2.5,1.4133092345492309,1.6479323165182789
-0.5,1.4516509940585496,1.4243441409821689
1.5,1.1247994826512586,1.2883813574379201
3.5,1.2254973719119124,1.8826601463258372
5.5,0.8352242443287513,1.2375870501942206
7.5,0.8691147580942227,1.047904027933212
9.5,0.350917745641072,0.485139303094522
11.5,0.6459677489634948,0.6575239877874038
13.5,0.8977590499613063,0.8925789094367451
15.5,1.0021603598825952,0.5162964252973367
17.5,0.7167637852835278,0.7165455195050471
19.5,0.3545720420461062,0.6032744580698305
