slope,velocity,2std
-20.5,0.8949185617827164,0.23739857296792916
-18.5,0.6841707850747498,0.8375872256484619
-16.5,0.9230008560037756,1.088559419388897
-14.5,1.0958552309725136,1.1006022577250056
-12.5,0.7182179504252574,0.833469249161631
-10.5,0.9273539713047149,1.2407765095843948
-8.5,0.7008526036995456,1.0523540790932029
-6.5,0.8941861171140956,1.3850118518620804
-4.5,1.2095640755203847,1.3547759632921819
-2.5,1.470328121750499,1.5477997184067573
-0.5,1.5689756275345341,1.6551276466869065
1.5,1.2937440234611128,1.5045700044933463
3.5,1.3611596522609417,1.9224028429228068
5.5,1.0061465606274171,1.2888057845363876
7.5,1.0019053182788864,1.1590168736070534
9.5,0.8945499621573518,1.0946012191254166
11.5,0.9699097354115808,0.9898368454512164
13.5,0.8203487073557082,0.9068276776866019
15.5,0.914686630974777,0.9888630148515993
17.5,0.7343681523704388,0.7444598145408444
19.5,0.633282095026865,0.5633099340672341
